lodo_accuracy,lodo_jaccard,lodo_f1,lodo_clique_hit,lodo_n_samples,lodo_baseline_accuracy,lodo_baseline_jaccard,lodo_baseline_f1,lodo_baseline_clique_hit,lodo_best_model,dt_depth,dt_cv_accuracy,dt_cv_jaccard,dt_cv_f1,dt_cv_clique_hit,label,n_samples,n_classes,n_features,classes,target_mode
0.75,0.75,0.75,0.75,40,0.75,0.75,0.75,0.75,RF,2,0.4,0.4,0.4,0.4,group_mid,40,3,9,"KPCA RecError global,Residual,pNML",clique
