Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,method,feature,Variable,Bin id,Coefficient,Points
"(-inf, 0.12)",46,0.7666666666666667,40,6,0.13043478260869565,0.7985076962177715,0.39038154037313266,0.04754124074969919,PCE,equiangular_uc,,,,
"[0.12, inf)",14,0.23333333333333334,5,9,0.6428571428571429,-1.686398953570229,0.824461710634334,0.09235495369571546,PCE,equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equiangular_uc,,,,
,60,1.0,45,15,0.25,,1.2148432510074667,0.13989619444541465,PCE,equiangular_uc,,,,
"(-inf, 0.08)",14,0.23333333333333334,12,2,0.14285714285714285,0.6931471805599452,0.09241962407465937,0.011326602453026486,PCE,equiangular_wc,,,,
"[0.08, inf)",46,0.7666666666666667,33,13,0.2826086956521739,-0.16705408466316618,0.022273877955088846,0.0027810017623347907,PCE,equiangular_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equiangular_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equiangular_wc,,,,
,60,1.0,45,15,0.25,,0.1146935020297482,0.014107604215361277,PCE,equiangular_wc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,equinorm_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equinorm_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equinorm_uc,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PCE,equinorm_uc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,equinorm_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equinorm_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,equinorm_wc,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PCE,equinorm_wc,,,,
"(-inf, 0.09)",46,0.7666666666666667,36,10,0.21739130434782608,0.18232155679395468,0.02430954090586064,0.0030344908610768773,PCE,max_equiangular_uc,,,,
"[0.09, inf)",14,0.23333333333333334,9,5,0.35714285714285715,-0.5108256237659909,0.06811008316879873,0.008422384640523535,PCE,max_equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,max_equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,max_equiangular_uc,,,,
,60,1.0,45,15,0.25,,0.09241962407465937,0.011456875501600412,PCE,max_equiangular_uc,,,,
"(-inf, 0.06)",24,0.4,19,5,0.20833333333333334,0.2363887780642302,0.021012335827931595,0.0026204435864908143,PCE,max_equiangular_wc,,,,
"[0.06, inf)",36,0.6,26,10,0.2777777777777778,-0.14310084364067355,0.012720074990282085,0.001588654095686353,PCE,max_equiangular_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,max_equiangular_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,max_equiangular_wc,,,,
,60,1.0,45,15,0.25,,0.03373241081821368,0.004209097682177167,PCE,max_equiangular_wc,,,,
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,self_duality,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,self_duality,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,self_duality,,,,
,60,1.0,45,15,0.25,,0.0,0.0,PCE,self_duality,,,,
