model,drop out,methods,reward,run,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-MSR,rew2.2,1,0.2337825205666196,0.3305720532754216,0.3809902902969211,0.3639805141963467,0.3261126489030893,0.4181964835842305,0.3871275780218197,0.3035175420238213,0.3429516495770068
confidnet,do1,MCD-MSR,rew2.2,2,0.2379589547686123,0.327592485787233,0.3976147453712514,0.3380694643292308,0.3155238403368171,0.3865033087140656,0.3603205408997464,0.2976766250706573,0.3396818789762198
confidnet,do1,MCD-MSR,rew2.2,3,0.2477951780584664,0.3568687862815812,0.418066177675288,0.3731240371405986,0.3493308190026508,0.3818768498519188,0.3750801517998285,0.3218721322667733,0.3676578894911577
confidnet,do1,MCD-MSR,rew2.2,4,0.2372339049884873,0.3547692620821093,0.4293401530840828,0.3322863444268099,0.3461586097161044,0.3626236746708278,0.3486349933808018,0.320438200721332,0.3688366063987108
confidnet,do1,MCD-MSR,rew2.2,5,0.2345666172712558,0.3442280349158287,0.4425914835591675,0.3714500451681445,0.3213973517830981,0.3959346588844401,0.3773432404185298,0.3110427716758773,0.3532212472970666
confidnet,do1,MCD-GEN,rew2.2,1,0.2366857765815884,0.3321160814176115,0.3825099041361666,0.3738104339644212,0.3360600078131854,0.4278131193768177,0.3954405464678918,0.3095115006018827,0.3550927099102182
confidnet,do1,MCD-GEN,rew2.2,2,0.2437663735145196,0.3324369479076532,0.4030089787652967,0.3521751030925504,0.3290090699266673,0.4001527475706541,0.3723533541954038,0.3053333563682354,0.3532160904935015
confidnet,do1,MCD-GEN,rew2.2,3,0.2513038292772805,0.3606491888545776,0.4315669810152278,0.3827792004359967,0.3610383441060038,0.3958900940966465,0.3832366162089949,0.3293500636325084,0.3792060808993971
confidnet,do1,MCD-GEN,rew2.2,4,0.2415727542823677,0.3602425519209688,0.4253568278652825,0.3408013841678865,0.3614323913499084,0.3772346633412379,0.3545515730292943,0.3275213046572067,0.3803797520037673
confidnet,do1,MCD-GEN,rew2.2,5,0.2366939621970272,0.3493080911242459,0.4379261700875728,0.3878673367738455,0.3301128751744474,0.4104349744093259,0.3897315413264584,0.31849474799877,0.3628374683712358
confidnet,do1,MCD-PCE,rew2.2,1,0.2392635765437843,0.3315331620979526,0.37831377576418,0.3542810774780183,0.321040573299915,0.4091523801038882,0.3788662573656453,0.3020652893147501,0.3427696469761981
confidnet,do1,MCD-PCE,rew2.2,2,0.2445214834483103,0.3290958646831274,0.3972735075764139,0.3318780449791835,0.3132400096342782,0.3779644294761555,0.3534660620983916,0.2974624152564862,0.340639231421965
confidnet,do1,MCD-PCE,rew2.2,3,0.2515988723448179,0.3580903170366456,0.4172389668159512,0.3679409759640605,0.3472958983516498,0.3752846248416814,0.3700813943286144,0.3217965528761486,0.367914832307238
confidnet,do1,MCD-PCE,rew2.2,4,0.2436711430120011,0.3558210020877319,0.4270359142531597,0.3285893285666791,0.3447369628429413,0.3565442038148916,0.3449010509564711,0.3205033114828208,0.3686442278854338
confidnet,do1,MCD-PCE,rew2.2,5,0.2392585322678626,0.3471302031866477,0.440902269210992,0.3649226334487268,0.322163265643505,0.3891866591247777,0.3711522619914887,0.3107468063084727,0.3551745085599185
confidnet,do1,MCD-EGEN,rew2.2,1,0.2411157781123608,0.3369996420152796,0.3947604060710558,0.3661972404031759,0.3223759751351644,0.4219468292033209,0.3894230265550022,0.3095306903117661,0.3514716777381211
confidnet,do1,MCD-EGEN,rew2.2,2,0.2478127743694013,0.3380254790416099,0.411441747393482,0.3437602833969099,0.3121643339497159,0.3926675765158437,0.3656984071609226,0.3037859107621685,0.3484786509333537
confidnet,do1,MCD-EGEN,rew2.2,3,0.2523932209745715,0.3613596963154266,0.4273299179147559,0.3809428116446027,0.3430144325532456,0.3904555260234804,0.3825170488358602,0.3250552161807264,0.3731257077918344
confidnet,do1,MCD-EGEN,rew2.2,4,0.2438140226457822,0.3611723463072335,0.437321605968771,0.3351448573517889,0.3421926632645323,0.3671085426653303,0.3505832756000381,0.3237460326982143,0.3761750424201851
confidnet,do1,MCD-EGEN,rew2.2,5,0.2386869099889321,0.3488779188443963,0.4480041244994716,0.3765875645791278,0.3099752579876876,0.4017337576619927,0.3811791085192924,0.3130160875976419,0.3588890106247006
confidnet,do1,MCD-EMSR,rew2.2,1,0.2421173962628815,0.3378107082825741,0.395128033584154,0.3607980251039475,0.3218452467404208,0.4168248369049232,0.3853775752689542,0.3071614077350968,0.3487108711731643
confidnet,do1,MCD-EMSR,rew2.2,2,0.2486280930923643,0.339793568410529,0.4133678194769916,0.3423664538953169,0.3153725473653363,0.3887823875869908,0.3635333174066787,0.3053819333201625,0.3486962919829195
confidnet,do1,MCD-EMSR,rew2.2,3,0.2534152977993013,0.3618763927049729,0.4262769385252145,0.3778842341289507,0.3436804059050818,0.3861167448260165,0.379257087621112,0.3246185239916563,0.3705957653128973
confidnet,do1,MCD-EMSR,rew2.2,4,0.2451444805539429,0.3608843166730268,0.4389739173132919,0.3348054350955063,0.3422624287308316,0.3633700611872433,0.3499839258277974,0.323507079770874,0.3729099556212292
confidnet,do1,MCD-EMSR,rew2.2,5,0.2410078830043387,0.3513216874551763,0.4514219346788584,0.3710957918298556,0.3144266483464341,0.3964827567096965,0.3766319579562421,0.3135041414257491,0.3578578119334457
confidnet,do1,MCD-Confidence,rew2.2,1,0.2446214115517794,0.3453184269623846,0.3725338605506713,0.3632003966125163,0.3205106131681789,0.4129966585801361,0.3806440848247895,0.2870581640043713,0.3440559710829637
confidnet,do1,MCD-Confidence,rew2.2,2,0.2554391081465899,0.3487938219376418,0.3917048905629121,0.3607999598071927,0.3160703549694706,0.4060135942741612,0.377755551389781,0.2946674267188862,0.349993916816492
confidnet,do1,MCD-Confidence,rew2.2,3,0.2538710031323768,0.3681084446672892,0.4059695255344036,0.3763601242647041,0.3439471223747667,0.3841187458759958,0.3773395765306818,0.3054127853025922,0.3688079188165103
confidnet,do1,MCD-Confidence,rew2.2,4,0.249673577473337,0.3654928893167135,0.4182059311066957,0.3444039874837171,0.3428818312840314,0.3733471139374487,0.3563035751090946,0.3108861979546445,0.3744674958457716
confidnet,do1,MCD-Confidence,rew2.2,5,0.2483711080669868,0.3612382955845241,0.3815846426053406,0.3806022782146664,0.3146452529573212,0.3984843965532885,0.3808377472203022,0.2975295170547343,0.3595053200458631
confidnet,do1,MCD-EPCE,rew2.2,1,0.2484946859213411,0.339113677489493,0.3923368149320115,0.3527680687400968,0.3222184517582502,0.4066704305030166,0.3773303209903544,0.308902449996903,0.3490668307133213
confidnet,do1,MCD-EPCE,rew2.2,2,0.2548058129443834,0.3430712413299791,0.4138554428323571,0.3365707914948019,0.3192984475202879,0.3796476045011343,0.3566808441906583,0.3079806222032892,0.3519346383579247
confidnet,do1,MCD-EPCE,rew2.2,3,0.2583789089111231,0.365471981036519,0.427321540372384,0.375247237021098,0.348182166424565,0.3816543688683338,0.3761710072987195,0.3270049601553166,0.3751107234525483
confidnet,do1,MCD-EPCE,rew2.2,4,0.2506273947455504,0.362171972641617,0.4362102119049961,0.3338428046343862,0.3445291358790248,0.3591166067272054,0.3483555427624828,0.3254048068304495,0.3747439980436991
confidnet,do1,MCD-EPCE,rew2.2,5,0.2475249453362864,0.3549106715024706,0.4511529995148586,0.3653806586927173,0.3220607417090634,0.3898727005519102,0.3716276780669874,0.315919995873037,0.3619459510469215
confidnet,do1,MCD-EREN,rew2.2,1,0.2504956353271789,0.3391144755618527,0.3935314692516158,0.3579952962147886,0.329066985807159,0.4095949387318074,0.3800508371693956,0.3133173459971425,0.3595019342965032
confidnet,do1,MCD-EREN,rew2.2,2,0.2584409159451488,0.3447999817049059,0.4119765106363,0.3340198785557823,0.3161353025171582,0.375802786270926,0.3540405630733638,0.3086364477805675,0.3554488703806494
confidnet,do1,MCD-EREN,rew2.2,3,0.2596915755101083,0.3634390198673231,0.4190350893074721,0.3710721417587643,0.3451624908515313,0.3767353165495036,0.3723556290502204,0.3281248106992487,0.3785925052730954
confidnet,do1,MCD-EREN,rew2.2,4,0.2539347949609132,0.3649943625637279,0.4311957849402815,0.3376023077624819,0.3476922601913219,0.3649455211320509,0.3514003596529949,0.3293227842584699,0.3845106264287483
confidnet,do1,MCD-EREN,rew2.2,5,0.2526863281067632,0.3574866805023736,0.4456524184373525,0.3645469992793629,0.3229611920473137,0.3864768220599873,0.3699965846341375,0.3170535804442512,0.3661475975862637
confidnet,do1,MCD-REN,rew2.2,1,0.2516382057202269,0.3439350126492376,0.3901758082804273,0.3766826029801839,0.3468579996050577,0.4266438527504449,0.3969128649616661,0.32096925808342,0.3711763355924631
