model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-EMaha,rew2.2,0.00466666666666664,0.34732217676653615,0.5450958181527558,0.3471592522953426,0.34711805777707133,0.3468904912520251,0.319519467846339,0.20538146330594875,0.3471035174838997
confidnet,do1,MCD-EResidual,rew2.2,0.005644463182057339,0.34779146860784177,0.5450771938980095,0.3474017889991409,0.3477819517212738,0.34702393996685743,0.3196295620281936,0.20562321583355456,0.3478451362621035
confidnet,do1,MCD-EViM,rew2.2,0.00570183452764368,0.34774259631178406,0.5450599157172812,0.3473388654423097,0.34772339375283956,0.3469807740389047,0.3196033745836643,0.20557326419411998,0.3478270842732818
confidnet,do1,MCD-Residual,rew2.2,0.005913902149105921,0.3474561703788977,0.5450858316374104,0.3472382582167001,0.34721627202175326,0.34690227335355456,0.3195466924279839,0.20546245006839792,0.3472654546685957
confidnet,do1,MCD-Maha,rew2.2,0.00978999298097984,0.348061150016855,0.5448147315499479,0.346950858708251,0.3469602412927307,0.3466115302281058,0.3193170684199271,0.20532898771770308,0.34709717259720263
confidnet,do1,MCD-MLS,rew2.2,0.016838772736672718,0.2149670638401271,0.3365239860195078,0.20582005628418892,0.18671392926482974,0.22864832030764112,0.2036396935594434,0.12168900747445681,0.22199043449840258
confidnet,do1,MCD-NeCo,rew2.2,0.01707782314299914,0.21521994264539784,0.3345417354652941,0.2049033175243308,0.18647483933292514,0.22762802398121615,0.20266144009781223,0.12054772265944924,0.22192405622255135
confidnet,do1,MCD-Confidence,rew2.2,0.017998718101786722,0.22444885313451043,0.3307255112087625,0.23087160615511854,0.19652877748343206,0.25806877510096154,0.22828990405404176,0.1155046670582354,0.22459606351965525
confidnet,do1,MCD-NNGuide,rew2.2,0.0180109274068816,0.22352377605671753,0.3360144216465684,0.2121031108040023,0.19457929184392483,0.23633159876520082,0.20742785564379984,0.11704235420331277,0.22916640052147094
confidnet,do1,MCD-CTMmean,rew2.2,0.01820477978841704,0.2342016713809704,0.26785878070098135,0.1990911364400584,0.18646240869627734,0.21982170992480143,0.19337328846379764,0.09262503534622832,0.22948049730493997
confidnet,do1,MCD-KPCA RecError global,rew2.2,0.01823070244991918,0.25079532595124,0.2791289382200504,0.2008990236469458,0.19466152383536423,0.2240886377123586,0.19635475287598805,0.0992943152644603,0.2556656154523217
confidnet,do1,MCD-EpNML,rew2.2,0.018342726507747757,0.3416111360894247,0.5447283279291693,0.33963866527502623,0.3690226579966302,0.3470219958237438,0.32451977279981714,0.22007842234736272,0.3687968000383922
confidnet,do1,MCD-EPCE,rew2.2,0.01842033222890736,0.2163770582257912,0.3541835911544903,0.2153205016906674,0.19485745921409048,0.24472323128779286,0.21700822950602436,0.12921827588896934,0.225281964965747
confidnet,do1,MCD-PCE,rew2.2,0.0186534514016366,0.21351253090209318,0.34537421926693634,0.21836394280542085,0.198620185244094,0.24919703991931685,0.22113894194440276,0.1299442286503142,0.22336471297862065
confidnet,do1,MCD-EMLS,rew2.2,0.018735702797091282,0.21972118223799847,0.3450267080045502,0.2096828649729793,0.18687330128161336,0.23101945376627242,0.20579861909370104,0.12344373817279819,0.22579089405309513
confidnet,do1,MCD-EfDBD,rew2.2,0.01889475614760864,0.2318176986709563,0.2773838685218828,0.18732366950355442,0.16712358995311832,0.20139113022676797,0.17609056951356608,0.0949774164356669,0.21852772306404197
confidnet,do1,MCD-EGEN,rew2.2,0.01903025850879242,0.216726371202985,0.35768551642618746,0.22634225563765212,0.1946623712879452,0.2590877584743736,0.2289436766168254,0.1325180817425871,0.22732163539003633
confidnet,do1,MCD-EMSR,rew2.2,0.0191698604984809,0.21806560464682398,0.35834047256981993,0.22388257634414047,0.19702526027269054,0.25525914110602305,0.22607812278861136,0.13204468809202266,0.2263850355251114
confidnet,do1,MCD-ENNGuide,rew2.2,0.019320940857554057,0.22649952785069752,0.34344908347499725,0.21561496954856132,0.19439012764048602,0.23991556506557582,0.21059271922136288,0.11901609381180009,0.232542226647705
confidnet,do1,MCD-EREN,rew2.2,0.019495765400207622,0.21689704465819148,0.34911054374957856,0.2132196780082935,0.19443231020578303,0.24183963191225305,0.2141113731031151,0.12884588647862527,0.22838334011301892
