model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0,0.0205192307692305,0.3805780499649271,0.5941317807030231,0.3805780499649271,0.3805780499649271,0.352226944667201,0.2389397445847737,0.3805780499649271
modelvit,do0,Confidence,rew0,0,0.0205192307692305,0.3805780499649271,0.5941317807030231,0.3805780499649271,0.3805780499649271,0.352226944667201,0.2389397445847737,0.3805780499649271
modelvit,do0,Confidence,rew0,1,0.0074038461538461,0.3759344016292405,0.5903963564036782,0.3759344016292405,0.3759344016292405,0.3475636942675159,0.2344331771452549,0.3759344016292405
modelvit,do0,Confidence,rew0,1,0.0074038461538461,0.3759344016292405,0.5903963564036782,0.3759344016292405,0.3759344016292405,0.3475636942675159,0.2344331771452549,0.3759344016292405
modelvit,do0,Confidence,rew0,2,0.0150000000000002,0.3817110347788752,0.5959808446803603,0.3817110347788752,0.3817110347788752,0.3533442501566329,0.2401793721973094,0.3817110347788752
modelvit,do0,Confidence,rew0,2,0.0150000000000002,0.3817110347788752,0.5959808446803603,0.3817110347788752,0.3817110347788752,0.3533442501566329,0.2401793721973094,0.3817110347788752
modelvit,do0,Confidence,rew0,3,0.0073653846153847,0.3822480136511492,0.5973685496622108,0.3822480136511492,0.3822480136511492,0.3538648037108271,0.2408571527826029,0.3822480136511492
modelvit,do0,Confidence,rew0,3,0.0073653846153847,0.3822480136511492,0.5973685496622108,0.3822480136511492,0.3822480136511492,0.3538648037108271,0.2408571527826029,0.3822480136511492
modelvit,do0,Confidence,rew0,4,0.0027884615384616,0.3780774561543794,0.5932394872237075,0.3780774561543794,0.3780774561543794,0.3496935082560509,0.2366938676296966,0.3780774561543794
modelvit,do0,Confidence,rew0,4,0.0027884615384616,0.3780774561543794,0.5932394872237075,0.3780774561543794,0.3780774561543794,0.3496935082560509,0.2366938676296966,0.3780774561543794
modelvit,do0,PCE,rew0,0,0.0218624898126406,0.307970533129201,0.5232987809150456,0.342884198466846,0.3664636971151824,0.3451175593556497,0.1308331702467638,0.3116832919618013
modelvit,do0,PCE,rew0,0,0.0218624898126406,0.307970533129201,0.5232987809150456,0.342884198466846,0.3664636971151824,0.3451175593556497,0.1308331702467638,0.3116832919618013
modelvit,do0,PCE,rew0,1,0.0131631349302754,0.2931002694678652,0.5333881723425411,0.3505513834775873,0.3716201126051715,0.3492847284759701,0.1442651081194519,0.3321043875626651
modelvit,do0,PCE,rew0,1,0.0131631349302754,0.2931002694678652,0.5333881723425411,0.3505513834775873,0.3716201126051715,0.3492847284759701,0.1442651081194519,0.3321043875626651
modelvit,do0,PCE,rew0,2,0.0131186390284453,0.3150766755558595,0.480823598739634,0.3384723683592771,0.3669325488186147,0.3453864402096449,0.1406145838143236,0.3258256743187288
modelvit,do0,PCE,rew0,2,0.0131186390284453,0.3150766755558595,0.480823598739634,0.3384723683592771,0.3669325488186147,0.3453864402096449,0.1406145838143236,0.3258256743187288
modelvit,do0,PCE,rew0,3,0.0169833521016806,0.3163609097698859,0.505323107574377,0.3359606772123805,0.3671851982251483,0.3466301007730392,0.1738570742780367,0.3446510650664376
modelvit,do0,PCE,rew0,3,0.0169833521016806,0.3163609097698859,0.505323107574377,0.3359606772123805,0.3671851982251483,0.3466301007730392,0.1738570742780367,0.3446510650664376
modelvit,do0,PCE,rew0,4,0.016137749741401,0.3149283137292896,0.5219653613937539,0.3448584017910526,0.373101600659115,0.3464478664284926,0.1644374688979303,0.3397666411833647
modelvit,do0,PCE,rew0,4,0.016137749741401,0.3149283137292896,0.5219653613937539,0.3448584017910526,0.373101600659115,0.3464478664284926,0.1644374688979303,0.3397666411833647
modelvit,do0,MSR,rew0,0,0.0186040170167688,0.3143653691629977,0.5235274939086545,0.3420108722342808,0.3637753383280528,0.3423756277732434,0.1603518193778689,0.3193377954863923
modelvit,do0,MSR,rew0,0,0.0186040170167688,0.3143653691629977,0.5235274939086545,0.3420108722342808,0.3637753383280528,0.3423756277732434,0.1603518193778689,0.3193377954863923
modelvit,do0,MSR,rew0,1,0.0151328027956821,0.2995757041926064,0.531530057594196,0.3491081551776096,0.3651164211143011,0.3422176172663195,0.1507949635079944,0.3327948109665268
modelvit,do0,MSR,rew0,1,0.0151328027956821,0.2995757041926064,0.531530057594196,0.3491081551776096,0.3651164211143011,0.3422176172663195,0.1507949635079944,0.3327948109665268
modelvit,do0,MSR,rew0,2,0.0145214242204227,0.3155364569603351,0.4826296711570091,0.3376162319412247,0.3650291991005636,0.3438578691019364,0.1425386275064689,0.3269885686683683
modelvit,do0,MSR,rew0,2,0.0145214242204227,0.3155364569603351,0.4826296711570091,0.3376162319412247,0.3650291991005636,0.3438578691019364,0.1425386275064689,0.3269885686683683
modelvit,do0,MSR,rew0,3,0.0189370252949854,0.3142193539656177,0.5053382650408689,0.3363367487225899,0.3661757042781122,0.3457554409289086,0.1702584347213499,0.3437935573861733
modelvit,do0,MSR,rew0,3,0.0189370252949854,0.3142193539656177,0.5053382650408689,0.3363367487225899,0.3661757042781122,0.3457554409289086,0.1702584347213499,0.3437935573861733
modelvit,do0,MSR,rew0,4,0.0144448086887987,0.3038210070918665,0.5235093754162912,0.346446193854574,0.3736916045654611,0.346779693578335,0.1508424901732077,0.3379057170989335
modelvit,do0,MSR,rew0,4,0.0144448086887987,0.3038210070918665,0.5235093754162912,0.346446193854574,0.3736916045654611,0.346779693578335,0.1508424901732077,0.3379057170989335
modelvit,do1,NeCo,rew0,0,0.0170594961855801,0.2862892527916983,0.4990558666162699,0.3301460460737525,0.3588420803991131,0.3258701344514151,0.1246564282991542,0.2510091617177661
modelvit,do1,NeCo,rew0,0,0.0170594961855801,0.2862892527916983,0.4990558666162699,0.3301460460737525,0.3588420803991131,0.3258701344514151,0.1246564282991542,0.2510091617177661
modelvit,do1,NeCo,rew0,1,0.0110612586276572,0.2836768172510577,0.5077400424045604,0.3137109137036,0.3436326125858228,0.3145756248144795,0.1454197786766478,0.2440323661767918
modelvit,do1,NeCo,rew0,1,0.0110612586276572,0.2836768172510577,0.5077400424045604,0.3137109137036,0.3436326125858228,0.3145756248144795,0.1454197786766478,0.2440323661767918
modelvit,do1,NeCo,rew0,2,0.0139291701378439,0.2926140221122662,0.5071088195666067,0.3267451035632374,0.3507948300395429,0.3203746710951115,0.1739862426473998,0.2749622644447085
modelvit,do1,NeCo,rew0,2,0.0139291701378439,0.2926140221122662,0.5071088195666067,0.3267451035632374,0.3507948300395429,0.3203746710951115,0.1739862426473998,0.2749622644447085
modelvit,do1,NeCo,rew0,3,0.0219861990592933,0.2877753319193655,0.5009122862300773,0.3264813037773122,0.3571454378498676,0.3273633791361029,0.1238402199080904,0.2616436482188155
modelvit,do1,NeCo,rew0,3,0.0219861990592933,0.2877753319193655,0.5009122862300773,0.3264813037773122,0.3571454378498676,0.3273633791361029,0.1238402199080904,0.2616436482188155
modelvit,do1,NeCo,rew0,4,0.0194562140480335,0.2925169138696704,0.5191845971459164,0.3368513206575974,0.3504883437811734,0.320752884980503,0.1377767901352752,0.2412883517336483
modelvit,do1,NeCo,rew0,4,0.0194562140480335,0.2925169138696704,0.5191845971459164,0.3368513206575974,0.3504883437811734,0.320752884980503,0.1377767901352752,0.2412883517336483
modelvit,do1,Energy,rew0,0,0.0197101475717436,0.2807509931701366,0.4842818402369329,0.314895264611402,0.3541575637959591,0.3230031417406075,0.1335090975704431,0.2564652183043276
modelvit,do1,Energy,rew0,0,0.0197101475717436,0.2807509931701366,0.4842818402369329,0.314895264611402,0.3541575637959591,0.3230031417406075,0.1335090975704431,0.2564652183043276
modelvit,do1,Energy,rew0,1,0.0099962288627962,0.2860805478900337,0.4996967058393411,0.2944924624182337,0.3372796341201153,0.3107228672623498,0.1206924118303936,0.2406997758478488
modelvit,do1,Energy,rew0,1,0.0099962288627962,0.2860805478900337,0.4996967058393411,0.2944924624182337,0.3372796341201153,0.3107228672623498,0.1206924118303936,0.2406997758478488
modelvit,do1,Energy,rew0,2,0.0131627347508494,0.2935833694559246,0.4934682907006069,0.3153563098802195,0.3449150760975304,0.3158503582269674,0.1945164510069207,0.2873367656521321
modelvit,do1,Energy,rew0,2,0.0131627347508494,0.2935833694559246,0.4934682907006069,0.3153563098802195,0.3449150760975304,0.3158503582269674,0.1945164510069207,0.2873367656521321
modelvit,do1,Energy,rew0,3,0.0234241310738849,0.2864707815288771,0.4807787499071338,0.3081203394215884,0.3507773039677944,0.3222334839602128,0.1354943022295491,0.2675742035488056
modelvit,do1,Energy,rew0,3,0.0234241310738849,0.2864707815288771,0.4807787499071338,0.3081203394215884,0.3507773039677944,0.3222334839602128,0.1354943022295491,0.2675742035488056
modelvit,do1,Energy,rew0,4,0.0183410863071079,0.2974067969442185,0.5120000258289712,0.3236197231275788,0.341497740156896,0.3142748364664017,0.1812480470135205,0.2613720419307231
modelvit,do1,Energy,rew0,4,0.0183410863071079,0.2974067969442185,0.5120000258289712,0.3236197231275788,0.341497740156896,0.3142748364664017,0.1812480470135205,0.2613720419307231
modelvit,do0,PE,rew0,0,0.0228917262567767,0.3083535452193683,0.5171859303780711,0.3407223943724691,0.3688374888218564,0.3474019410401033,0.1377062509741435,0.3069657338743028
modelvit,do0,PE,rew0,0,0.0228917262567767,0.3083535452193683,0.5171859303780711,0.3407223943724691,0.3688374888218564,0.3474019410401033,0.1377062509741435,0.3069657338743028
modelvit,do0,PE,rew0,1,0.0173136844441861,0.3013587705596117,0.5326820219358215,0.3513837180712674,0.3801849797068858,0.3561012555704755,0.15609433954806,0.3332598311437114
modelvit,do0,PE,rew0,1,0.0173136844441861,0.3013587705596117,0.5326820219358215,0.3513837180712674,0.3801849797068858,0.3561012555704755,0.15609433954806,0.3332598311437114
modelvit,do0,PE,rew0,2,0.0130576042496122,0.3203240856132523,0.4786713990884698,0.3386036168017877,0.3702622370737352,0.3485349068225385,0.1650387199417114,0.3297698334827485
modelvit,do0,PE,rew0,2,0.0130576042496122,0.3203240856132523,0.4786713990884698,0.3386036168017877,0.3702622370737352,0.3485349068225385,0.1650387199417114,0.3297698334827485
modelvit,do0,PE,rew0,3,0.0189630941989402,0.3339048839332428,0.5060595047093633,0.3372819310371719,0.3686824075303207,0.3476933865016605,0.194304490490635,0.3486291658576037
modelvit,do0,PE,rew0,3,0.0189630941989402,0.3339048839332428,0.5060595047093633,0.3372819310371719,0.3686824075303207,0.3476933865016605,0.194304490490635,0.3486291658576037
modelvit,do0,PE,rew0,4,0.0137786644157316,0.3179235558207509,0.5220371363811667,0.3444766357041706,0.3771059999643366,0.3499831148761637,0.1685948755241818,0.3389013352460276
