model,drop out,methods,reward,run,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do0,MSR,rew2.2,1,0.0729758074285834,0.3637322029533262,0.3452388626257499,0.2695755371203315,0.270439239342645,0.2636776881673544,0.2444945312476871,0.2494751339675598,0.3450988793563446
confidnet,do0,MSR,rew2.2,2,0.0662762218126759,0.3766779076585902,0.4390796001608468,0.2883540906279335,0.2576438902971723,0.2683387580283681,0.2575450254617285,0.2574179220450833,0.3583907087818944
confidnet,do0,MSR,rew2.2,3,0.0689337633439542,0.4118187872608052,0.5042958092450954,0.3477729129948788,0.3398311810043719,0.3412262542089131,0.3212011074225881,0.2885487568345391,0.4004059382259893
confidnet,do0,MSR,rew2.2,4,0.0676723576246708,0.3747846305946449,0.4512693620237566,0.2993253643084779,0.2855016751705985,0.2788590971263507,0.2662822278475368,0.2528666462755734,0.3564722545867444
confidnet,do0,MSR,rew2.2,5,0.0650509285806404,0.4134446755370357,0.4913205505519771,0.3605834988532074,0.332224175872338,0.3534527645633667,0.331002057134487,0.2901998105265608,0.4033654128980503
confidnet,do0,PCE,rew2.2,1,0.0726076997066052,0.356401316152135,0.3221717047045759,0.2573083047410367,0.2565458656700448,0.2498030369483455,0.2336330667485137,0.2424184919419757,0.3352502469692134
confidnet,do0,PCE,rew2.2,2,0.0673046118948387,0.3756635554764208,0.4431013190215376,0.2873866510378055,0.2677281028255854,0.2697910003092001,0.2578691104385393,0.2577314508386822,0.3570052287027144
confidnet,do0,PCE,rew2.2,3,0.0694601452603421,0.4181562521237347,0.5241098199186616,0.3584295962091835,0.3462791414667868,0.3494357477339788,0.3295471055338714,0.2964076841075787,0.4077788115202276
confidnet,do0,PCE,rew2.2,4,0.0672220822375081,0.3603389691284065,0.432288772125717,0.2696939366296832,0.2522030080122248,0.2423833336322196,0.231628582477795,0.2369918859120316,0.3379869863116195
confidnet,do0,PCE,rew2.2,5,0.0647128135767508,0.4133745642660316,0.4949087030151776,0.3568419406641674,0.3275205804816352,0.3490869513745938,0.3261158536462142,0.2905067270531306,0.4019166714265101
confidnet,do0,GEN,rew2.2,1,0.0732956620758467,0.3859291554537386,0.4170458982159709,0.3368659326012765,0.3354088085132583,0.3352469466440423,0.3178535883353158,0.2739371893167202,0.3768923009580456
confidnet,do0,GEN,rew2.2,2,0.0668706344262537,0.3813120509637069,0.442461888819218,0.3162690891275075,0.3033733352165718,0.3093428685162384,0.2930358290730842,0.2613973592443608,0.371173850650059
confidnet,do0,GEN,rew2.2,3,0.0678081837681311,0.4286153455996765,0.544456071648771,0.4067584411778316,0.4047761693720066,0.4093542395842514,0.3873196049669792,0.3128818554523178,0.4252673737957234
confidnet,do0,GEN,rew2.2,4,0.0694592035861363,0.3991902944381941,0.4812065855907435,0.369672606300739,0.3591632689887044,0.3641432302486462,0.3464483905885319,0.285955607013308,0.3949719993177635
confidnet,do0,GEN,rew2.2,5,0.0645566968830043,0.4147347524795655,0.4788764104737986,0.3821830658974831,0.3652350953532653,0.3788438550413476,0.3581861157124312,0.2932139350333123,0.4093369741211746
confidnet,do0,REN,rew2.2,1,0.075644751095015,0.4099458972044249,0.4910498987945241,0.4066564007383124,0.4071126307027108,0.4104916250334484,0.3924758797529069,0.3006316186682259,0.4110483262782572
confidnet,do0,REN,rew2.2,2,0.0676589588178618,0.3660057702271453,0.4029633753796053,0.3123025993593498,0.2803331844310079,0.2999926781898805,0.2924589240020323,0.2362881886801333,0.3569258245793675
confidnet,do0,REN,rew2.2,3,0.06883334615271,0.4191891241402609,0.5079786712574575,0.4180047237236163,0.3988751683052637,0.4231750444313644,0.4032573493532022,0.2917585940405275,0.4193782403528379
confidnet,do0,REN,rew2.2,4,0.0688861642166517,0.3830985603709751,0.4124725028770258,0.3878662770505084,0.3359010812889849,0.400887237773684,0.3808571875062664,0.2527273759649951,0.3862616691950972
