model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MLS,rew2.2,0.0142975901869442,0.20793842960967207,0.33701469425750863,0.1519754470349618,0.15826398093025312,0.1609864672584545,0.14613649518845434,0.12058660379572314,0.2194897064689175
confidnet,do1,NNGuide,rew2.2,0.015018135060236701,0.21573825639480781,0.33778024843804033,0.15230535522077773,0.16067752915670902,0.16189477875483177,0.14653318002171153,0.12104727315507668,0.22284245310363274
confidnet,do1,CTMmeanOC,rew2.2,0.01595461034977162,0.22397174126920438,0.3256400506975262,0.15097598179299343,0.17843027662034405,0.16369239721604417,0.14850208462153697,0.10511248519433644,0.22930329141675182
confidnet,do1,Maha,rew2.2,0.01696543318058706,0.33595194846892634,0.5045982243692185,0.32687884839962084,0.32200767950390874,0.3284511107910576,0.3031874557386147,0.1994728817325775,0.32725435150151333
confidnet,do1,CTMmean,rew2.2,0.01757224022014984,0.2234410966132077,0.3218193861002385,0.14805439629719908,0.17575899484288132,0.16022472012854447,0.14518309190124118,0.10326950767814988,0.2289873934471486
confidnet,do1,PCE,rew2.2,0.0176885279780203,0.21406458105216694,0.3773583470924995,0.1612389020885728,0.17744009379673373,0.1822493754002703,0.16205559431040176,0.13784752475432022,0.22867347419070366
confidnet,do1,PE,rew2.2,0.01789477729757904,0.21075338267407134,0.3577583719638097,0.15498700053567663,0.16958246981167585,0.17202670988047988,0.15471656800426845,0.1302133866231444,0.22424008567909764
confidnet,do0,Residual,rew2.2,0.018176198212235477,0.34116799184598234,0.5302311494544338,0.33376469118937047,0.3322884718787797,0.33824538299156875,0.31274532896842155,0.19191777306465502,0.33877450178992763
confidnet,do0,fDBD,rew2.2,0.01951108707394174,0.21531896536852457,0.307772526241977,0.1884707560852455,0.2293700131166004,0.18998278912023642,0.1747716060732005,0.10243293461874407,0.22120012189946464
confidnet,do1,Energy,rew2.2,0.019886001806002078,0.21340062110331343,0.33243275750804846,0.1666819846237328,0.16729984238023482,0.16804530297354645,0.15314816379671875,0.11879408981850963,0.22266955869740568
confidnet,do1,pNML,rew2.2,0.02004732323570704,0.2461823086972887,0.3513788697669561,0.18611698474522592,0.20209181153360517,0.1827055860483794,0.1675156100920367,0.11637946421709482,0.2387041596823452
confidnet,do1,GEN,rew2.2,0.02005647952697494,0.21670562994273243,0.3855398723040906,0.17515116244653758,0.19327116364227964,0.19693318841563287,0.17496089127861217,0.14354945488653006,0.2340999438490286
confidnet,do0,GE,rew2.2,0.02028249103080064,0.2232511397436372,0.34343496552375835,0.23955166372208553,0.2553986941048495,0.2435798342755867,0.22283168256218217,0.13209343003334006,0.23613374581135765
confidnet,do0,PCA RecError global,rew2.2,0.020444469845764417,0.27600445691801323,0.45893812041995796,0.2792294595687792,0.3287605792778078,0.2809496199688947,0.25967180853661964,0.1661188194811317,0.3055605627224117
confidnet,do0,NeCo,rew2.2,0.020866282205077902,0.21787691979930016,0.3402714161675632,0.23353702430129664,0.2568026160670314,0.23797252134205235,0.2183945962506478,0.1284875260092486,0.2328486827122775
confidnet,do0,CTM,rew2.2,0.02087947389425176,0.229956432704653,0.33957351658100576,0.1931537522746532,0.2646661884303576,0.19612375698345988,0.17999355139838405,0.11500396390906617,0.24131682349516156
confidnet,do0,REN,rew2.2,0.02158438481315824,0.2169924184150071,0.2963418997686739,0.22253464423198793,0.2265562436217236,0.22560646103723264,0.20474750475141407,0.1227214506899473,0.22041567962760467
