dataset,method,calibration,model,architecture,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound,k1,bar_p_ood,k2,bar_p2_ood,alpha
ood_nsncs_isun,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.19252705023782293,0.05211865959110714,0.42526746177880526,0.2607896189685445,0.3939845342967408,0.07264565124244571,0.430467019106065,0.029437427441022585,0.2686641067661237,1.1088333954528513
ood_nsncs_textures,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.07132616556701725,0.01043854170966048,0.36498016491168517,0.15582487890270202,0.2845056735243326,0.07264565124244571,0.2745322553986955,0.029437427441022585,0.15444918803749713,0.700708162504659
ood_nsncs_places365,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.21209866708814004,0.061090174950974824,0.46156550728873946,0.27632484737179464,0.4166098680157154,0.07264565124244571,0.44026623233630763,0.029437427441022585,0.2895710850156778,1.2423903590508139
val,PCE,Beta,modelvit,ViT,do0,rew0,0,0.01824949083404916,0.002832261206804644,0.33989375266101374,0.10012793455796623,0.22352756814013833,0.05464802066711405,0.6025987904364174,0.016284837589067805,0.4220647909574579,0.09051254089422028
iid_test,PCE,Beta,modelvit,ViT,do0,rew0,0,0.01105000850332596,0.0007422094289857839,0.1281097396267672,0.12348759744798198,0.2504214056662962,0.0726201113254128,0.5540158790468875,0.026863762287987217,0.36611093699994135,0.11815132314573239
ood_sncs_c100,PCE,Beta,modelvit,ViT,do0,rew0,0,0.23910677933510915,0.06557835333662547,0.43149823716143,0.30387704650317915,0.4415460320526043,0.0726201113254128,0.4900157536277633,0.026863762287987217,0.330265893095183,1.2423903590508139
ood_nsncs_svhn,PCE,Beta,modelvit,ViT,do0,rew0,0,0.1987113466289974,0.05421590684505129,0.42610928451091495,0.23301311453828696,0.3081553089569224,0.0726201113254128,0.2826060494975841,0.026863762287987217,0.11601470972253114,3.2341905826810784
ood_sncs_c10,PCE,Beta,modelvit,ViT,do0,rew0,0,0.2568099261431182,0.0804561196409463,0.5071253784133507,0.3215801933111882,0.46240118508218353,0.0726201113254128,0.5219681633015388,0.026863762287987217,0.36429179126636346,1.2423903590508139
ood_nsncs_lsun_cropped,PCE,Beta,modelvit,ViT,do0,rew0,0,0.14702383345999304,0.034224151292598134,0.3129867113940259,0.2117941006280631,0.30852705990674645,0.0726201113254128,0.3238152446177663,0.026863762287987217,0.1501838876236651,1.2423903590508139
ood_nsncs_lsun_resize,PCE,Beta,modelvit,ViT,do0,rew0,0,0.24173061606095284,0.07189602209260826,0.46390599183413034,0.3065008832290228,0.4339319732614416,0.0726201113254128,0.49475151653423854,0.026863762287987217,0.31823453617917336,1.2423903590508139
ood_nsncs_isun,PCE,Beta,modelvit,ViT,do0,rew0,0,0.20753866472273697,0.057298975380523545,0.42282607506940895,0.2764109724944168,0.39913723023730396,0.0726201113254128,0.4601995037604464,0.026863762287987217,0.2787574777755747,1.1088333954528513
ood_nsncs_textures,PCE,Beta,modelvit,ViT,do0,rew0,0,0.0900560048542124,0.014138409478748854,0.24582644417555538,0.17545585525354732,0.28987785551369943,0.0726201113254128,0.3222155898063052,0.026863762287987217,0.1656115072283036,0.700708162504659
ood_nsncs_places365,PCE,Beta,modelvit,ViT,do0,rew0,0,0.2280298679231302,0.065640895780458,0.44643322868677277,0.2928001350912002,0.4213789707624555,0.0726201113254128,0.47002303622028246,0.026863762287987217,0.29885582949719053,1.2423903590508139
val,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.02909991817751284,0.005805567735887816,0.6856449325975711,0.12353787602323762,0.2511386671225656,0.06732679066759362,0.7445687829042682,0.010563116987449347,0.6431837571880452,0.09051254089422028
iid_test,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.030062719169111983,0.00480643511744866,0.3287988197021823,0.1422005451972551,0.2741274909274614,0.07936435784922358,0.6740285914268092,0.01805059723905646,0.5583845156282896,0.11815132314573239
ood_sncs_c100,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.23345029255806893,0.08331002146812938,0.6283670449743703,0.3042357894086868,0.4682093291005093,0.07936435784922358,0.4852348046708987,0.01805059723905646,0.3811412087061298,1.2423903590508139
ood_nsncs_svhn,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.128628494110578,0.05045394380417241,0.6738870935032966,0.1661158751339283,0.3011350482635952,0.07936435784922358,0.19293912969080398,0.01805059723905646,0.11313978174846152,3.2341905826810784
ood_sncs_c10,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.2574428401033638,0.09697696744539736,0.6537710302291365,0.32822833695398185,0.4944320495129218,0.07936435784922358,0.5285389537354017,0.01805059723905646,0.42670243608903974,1.2423903590508139
ood_nsncs_lsun_cropped,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.12906548760935319,0.05056984062098439,0.603297582714411,0.1998509844599709,0.33419812508334923,0.07936435784922358,0.2968306702189615,0.01805059723905646,0.18705744363425533,1.2423903590508139
ood_nsncs_lsun_resize,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.26053374943227703,0.10482735912420225,0.6752474885352387,0.33131924628289494,0.48374823938518896,0.07936435784922358,0.534117735983157,0.01805059723905646,0.4078399812368001,1.2423903590508139
ood_nsncs_isun,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.2189255717761219,0.08402471329550999,0.6358695996942841,0.29419406668933046,0.44489576732108027,0.07936435784922358,0.4879379688130302,0.01805059723905646,0.3601582799717834,1.1088333954528513
ood_nsncs_textures,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.05235826922309034,0.01569223677550291,0.44571008230625475,0.14568922346787092,0.2782985290619637,0.07936435784922358,0.24034327370980219,0.01805059723905646,0.16222070364327967,0.700708162504659
ood_nsncs_places365,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.21919585495987376,0.08025124112972636,0.6408056634927826,0.2899813518104916,0.4484450955252749,0.07936435784922358,0.4595069702499162,0.01805059723905646,0.348441885661628,1.2423903590508139
val,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.024997353203045566,0.003467860916318301,0.75,0.11041467153649467,0.2399813762828236,0.06050006815915587,0.6618808317415511,0.018003516370919695,0.4949618849453591,0.09051254089422028
iid_test,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.018945747656675064,0.0012606880590946001,0.3975979305179817,0.13870623070601562,0.26329428804873545,0.08398216107118317,0.6018755645554017,0.027972005406711038,0.4193146872273364,0.11815132314573239
ood_sncs_c100,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.22584653287205775,0.06318108134451084,0.40755126273357334,0.29987309254340927,0.43349741333598285,0.08398216107118317,0.473643703285404,0.027972005406711038,0.31666215414842463,1.2423903590508139
ood_nsncs_svhn,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.1660737593457154,0.054429890615156906,0.4793763660649046,0.20574233799434388,0.2975748367441752,0.08398216107118317,0.24339014315931468,0.027972005406711038,0.10728152196123529,3.2341905826810784
