model,drop out,methods,reward,run,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do0,MSR,rew2.2,1,0.1117623525204455,0.6431757388447118,0.6568626729891663,0.5780325956629336,0.6100360882353357,0.5754671452662924,0.5563647254814605,0.5174035500416652,0.6258312692865667
confidnet,do0,MSR,rew2.2,2,0.0761972553172423,0.641164786923601,0.7270229427994452,0.6036465071146829,0.5792971923862131,0.5894298018456794,0.5634532567326213,0.5364297243674465,0.6347201364773731
confidnet,do0,MSR,rew2.2,3,0.1803670165905582,0.6788628038370395,0.7501821399387654,0.6491566121121797,0.6164557804242075,0.6406419971569344,0.614931506521611,0.5784409239684232,0.676233932583345
confidnet,do0,MSR,rew2.2,4,0.2441987943274387,0.6690631342874438,0.7721936692625923,0.636011803354425,0.6317978711188519,0.6209375781714639,0.6149538362092409,0.5750727378912253,0.6506031823141556
confidnet,do0,MSR,rew2.2,5,0.389275207179442,0.7001342154863437,0.7541580466172364,0.6686015139149332,0.6536444582559435,0.6725617586174305,0.6542136593762637,0.5995930183210371,0.6890188756590676
confidnet,do1,REN,rew2.2,1,0.3018144635940927,0.6900697127682713,0.7411065001202567,0.5425444092126792,0.5992573999053595,0.5273680298907586,0.4696651195570823,0.5445696364911985,0.6689745540874856
confidnet,do1,REN,rew2.2,2,0.3157271230353972,0.6939184287084084,0.6794743759237882,0.5670372087401772,0.5625917915840223,0.5630047425047998,0.5378723662863317,0.5780220699079198,0.6899683680267397
confidnet,do1,REN,rew2.2,3,0.0691348052645572,0.7055758979950356,0.8058338694005097,0.7630081338318265,0.7446138003408994,0.7663438975026513,0.7594136515525627,0.6571625460503552,0.7274320541997227
confidnet,do1,REN,rew2.2,4,0.0817389105486143,0.6824061609005153,0.8291552401600069,0.7247342973088848,0.7210602980347672,0.74658695688054,0.7296617763190386,0.6454468805437552,0.7033252268188621
confidnet,do1,REN,rew2.2,5,0.2524155663404663,0.652743879702767,0.7290509012505311,0.6411487553369274,0.7532965543889085,0.672808421591893,0.7532965543889085,0.5521980432598672,0.6743597754409215
confidnet,do0,GEN,rew2.2,1,0.1171863789305719,0.6182066624919443,0.6535161071065128,0.5942576643150861,0.62849409933553,0.5988078637300398,0.5711079928761603,0.5260013960683243,0.615002474823486
confidnet,do0,GEN,rew2.2,2,0.1596748164112359,0.6946574484646769,0.7779445832697188,0.6369944225813873,0.6385083376772307,0.636349501445859,0.6213340669570098,0.5759570165564476,0.6757716470305635
confidnet,do0,GEN,rew2.2,3,0.0507227057883722,0.6792392958214197,0.7531250713320621,0.6570474369973852,0.6422422768496537,0.6594687237459538,0.6290664091553355,0.579546171475783,0.6770113985996479
confidnet,do0,GEN,rew2.2,4,0.0839995163312238,0.6918352984216446,0.7942390268594676,0.6773786116983123,0.656136213619378,0.6578988449871611,0.6391141734528974,0.5932909502957728,0.6875494475467542
confidnet,do0,GEN,rew2.2,5,0.7011939454762615,0.7546338855370824,0.8107287590574205,0.7388346933850805,0.7066217722714255,0.743154293277992,0.7218370828067896,0.6719496015941944,0.7424736660106779
confidnet,do0,GE,rew2.2,1,0.1107868116614458,0.6195493120212845,0.6486291475221856,0.5228930423694778,0.550731409318891,0.5096708966394249,0.4859518800839933,0.5116800989385613,0.6082719330098467
confidnet,do0,GE,rew2.2,2,0.1060084789125301,0.6305840142528079,0.7341724802580685,0.7146306216880689,0.7956973261368417,0.7613406504595482,0.7283659892726116,0.5024959747814559,0.6537594848177865
confidnet,do0,GE,rew2.2,3,0.4965011686415305,0.6521404938881795,0.7332304981812582,0.6115049918580158,0.5795857775072428,0.5924552937667602,0.5758438203764699,0.5522221906034188,0.6466067917890964
confidnet,do0,GE,rew2.2,4,0.2233804139695315,0.6542771904614229,0.748027243510105,0.5984847888514042,0.558367401929545,0.5540920356232957,0.5282290797027202,0.5168441165184563,0.6336657242630819
confidnet,do0,GE,rew2.2,5,0.1927011378168353,0.7013718969369719,0.7561827971428474,0.6536923383351275,0.6198118818228368,0.6430968402852273,0.6084003757709121,0.5939315093997937,0.6857004755610907
confidnet,do0,fDBD,rew2.2,1,0.1344226733733116,0.6182272949312587,0.7047869398408098,0.6277478453766382,0.638141170980156,0.6310169200321654,0.6279518493156115,0.5851404931409618,0.6190925930823377
confidnet,do0,fDBD,rew2.2,2,0.1002501771649293,0.6365802264933086,0.7611681411347351,0.6100310185922454,0.593033588422339,0.5989717221627568,0.5957998163071124,0.5402374881387412,0.621755506978137
confidnet,do0,fDBD,rew2.2,3,0.0782899883504349,0.646651814061886,0.7595253184945473,0.6257054809530138,0.6532891760448543,0.6300342553479213,0.6122521474798962,0.5714928430112737,0.6370950401823329
