model,drop out,methods,reward,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do0,MSR,rew2.2,0.20036012518702534,0.666480135875828,0.7320838943214412,0.6270898064318309,0.6182462780841103,0.6198076562115601,0.6007833968642394,0.5613879909179594,0.6552814792641015
confidnet,do1,REN,rew2.2,0.20416617375662555,0.6849428160149995,0.7569241773710186,0.6476945608860991,0.6761639688507914,0.6552224096741286,0.6499818936207847,0.5954798352506192,0.6928119957147463
confidnet,do0,GEN,rew2.2,0.22255547258753303,0.6877145181473536,0.7579107095250364,0.6609025657954503,0.6544005399506436,0.6591358454374012,0.6364919450496386,0.5893490271981043,0.6795617268022258
confidnet,do0,GE,rew2.2,0.22587560220037464,0.6515845815121333,0.7240484333228929,0.6202411566204188,0.6208387593430714,0.6121311433548513,0.5853582290413414,0.5354347780483372,0.6456008818881804
confidnet,do0,fDBD,rew2.2,0.2435729107319621,0.6437779544683052,0.7562188842579723,0.6297990339601462,0.6443783532208519,0.6228593655121689,0.6130371440278468,0.5656225693175368,0.6335968665364309
confidnet,do0,PE,rew2.2,0.24685779754602205,0.650381043680594,0.7146320719447908,0.6138684671392094,0.6022322419112844,0.6106896061563453,0.5877853898578201,0.5533529312329648,0.6436546020669958
confidnet,do1,Residual,rew2.2,0.24745724994158458,0.6417713681072242,0.7995223223677812,0.6880074285482012,0.70582638792745,0.7339937902210807,0.6860733557177128,0.5989057556207624,0.6411053288055049
confidnet,do0,Confidence,rew2.2,0.2628876289764984,0.6793322968916892,0.7464904398143191,0.6421511175495789,0.6250704001800699,0.6367986604492897,0.6184021114918848,0.5785821500113799,0.6724669975380287
confidnet,do1,pNML,rew2.2,0.3020830840250142,0.659904812431081,0.8178825655814645,0.6715900957301042,0.6725733210568088,0.656081411054757,0.6439890633923394,0.6138215636118023,0.6406678767457915
confidnet,do1,ViM,rew2.2,0.32555553804018805,0.6347637607521781,0.7628638659023362,0.6982312028997683,0.6950825554743725,0.6922976473921153,0.6826913941585693,0.6206049197377592,0.6572522020696406
confidnet,do1,NNGuide,rew2.2,0.341455847852874,0.6344140325392755,0.655279088411594,0.5213888784371903,0.5672049638026445,0.5044912073193284,0.48460482752409406,0.5349844782119111,0.5992789249261969
confidnet,do0,Maha,rew2.2,0.35507742372247775,0.6640056767934237,0.8092500438443782,0.6657434587845515,0.583289584025525,0.6753780886351655,0.6274286477874131,0.5709567412548647,0.676181821496403
confidnet,do0,CTMmeanOC,rew2.2,0.3753661811749497,0.6598179490356253,0.7473682855575824,0.662815407068589,0.6578444950908862,0.6533699408385679,0.6232894706550254,0.5920920241449095,0.6549090328014611
confidnet,do1,KPCA RecError global,rew2.2,0.41891711938099857,0.6455619986039256,0.7535635345963079,0.5875400595831554,0.6962835619009273,0.5918406032088177,0.5782784381401794,0.5471436059455701,0.6359221446381643
confidnet,do1,Energy,rew2.2,0.4208868408245564,0.6296447989686581,0.6737483934059698,0.5325078291468912,0.5687624841544761,0.5091948248046113,0.5003984353278563,0.5560153632075171,0.5932768973272349
confidnet,do0,GradNorm,rew2.2,0.42582930227171323,0.7225759214785218,0.7803091194914815,0.7707406531075218,0.7521517610909952,0.7731890385963563,0.7687843231479023,0.706029738559058,0.7376523229496813
confidnet,do0,CTMmean,rew2.2,0.49437755768626757,0.6810137297804915,0.7673198232028394,0.6801719824905199,0.6641083667246785,0.6535954640786832,0.6396467412652698,0.6259378816236026,0.6616965793086065
confidnet,do0,PCA RecError global,rew2.2,0.4991516790677462,0.6995893037531531,0.8298168735560655,0.7375844671837346,0.6681015076941488,0.73223093847234,0.6556432951554757,0.6147411276115824,0.7199302868280695
confidnet,do1,PCE,rew2.2,0.5198382253418027,0.6548969120615463,0.7664739118175415,0.5677846535429301,0.6336065375638817,0.5597129823392283,0.548966693969446,0.5504973585757974,0.6409785070909716
confidnet,do0,MLS,rew2.2,0.6349875741642996,0.6878305596070635,0.7320945397339932,0.6864636425201353,0.6376322196344468,0.6537336955766798,0.67020682088698,0.662012367143838,0.678021130292693
confidnet,do0,NeCo,rew2.2,0.6357967385635142,0.7100198064550736,0.7559729415738758,0.6487857374725686,0.6356282308169799,0.6730425192489993,0.6674687042945509,0.6281827744448184,0.6952701922126462
confidnet,do0,CTM,rew2.2,0.6395387624564448,0.6495446239672142,0.7289548412109477,0.6162831226363299,0.5712135802239244,0.5931476381317289,0.5901668681900907,0.5682385845714846,0.6298605996819528
devries,do0,GEN,rew2.2,0.13644146174078733,0.6619642071420858,0.7248298585230685,0.627393015002222,0.5971497808194999,0.6209422427871958,0.6062597145643356,0.5514901038461169,0.6588159204530933
devries,do1,pNML,rew2.2,0.13833978485301696,0.6487568076524874,0.773155024245445,0.6274697078714511,0.6424588944987033,0.6203841034455574,0.6031979910886047,0.5970027208049962,0.610916240415051
devries,do1,NNGuide,rew2.2,0.18925620505561108,0.6134177777337246,0.6237779187503341,0.5119671058295626,0.5484309633913662,0.49798854860526626,0.48966395516557404,0.5098819344495712,0.5882130393223232
devries,do1,Maha,rew2.2,0.2507670946413577,0.6431412922585196,0.7813251794976765,0.675464173454676,0.6713159512327148,0.6735981495652277,0.6592540505367995,0.5929036409622487,0.6336218026998945
devries,do1,Confidence,rew2.2,0.25876937356664065,0.7032964967243839,0.643099086367407,0.5515271000905972,0.6045186722735932,0.5323389569594439,0.5254014350587094,0.5706983721220755,0.6999755216104987
devries,do1,PCA RecError global,rew2.2,0.2847258531012866,0.640663816786137,0.6757303157409501,0.610512538821556,0.6365610879743032,0.6046503260367571,0.6032075656853708,0.5618194059416483,0.651218132014805
devries,do1,CTMmean,rew2.2,0.2976677216752849,0.6592356473100767,0.7258132762343896,0.5958717465685328,0.6426752951579414,0.5908050764883914,0.5771360550356017,0.5523852000020387,0.656965061891657
devries,do1,GradNorm,rew2.2,0.34784814096423466,0.6297745492857081,0.6540824469550426,0.5139698598298483,0.5546281099102395,0.4945998134815802,0.4885314350973268,0.5248822258660109,0.6032694026099885
devries,do0,MSR,rew2.2,0.35813245681596967,0.6633355656942473,0.7223817206473755,0.6353095848274692,0.6089330543823231,0.6259747027392908,0.6171638623713849,0.5603029248264526,0.659198752132576
devries,do1,fDBD,rew2.2,0.36957351774161207,0.6828092592747292,0.7026699024160983,0.5435768341638488,0.5912238431980081,0.5095771524299844,0.5028266050141968,0.5549059334053899,0.6585630863718743
devries,do1,Energy,rew2.2,0.40370761730089366,0.6128462128904603,0.6421720985024593,0.5293933634149768,0.5482047309480135,0.5143012003845985,0.5064508023332884,0.5691968769910037,0.5815670465904389
devries,do1,REN,rew2.2,0.42485576190093977,0.6724525161353577,0.6976578713487387,0.6511402886692996,0.6685813963322602,0.6589071027636284,0.6495991759269597,0.5505730464891027,0.6735804215929992
devries,do0,PCE,rew2.2,0.4326325849380865,0.660047953170966,0.717771342428705,0.6116614200125632,0.5726217667669034,0.6002784595869404,0.5895337469781073,0.5368686829813873,0.6511217611355914
devries,do1,KPCA RecError global,rew2.2,0.4478116360461251,0.6738125971269887,0.7353177402132705,0.6347690549554205,0.6213515396657028,0.6042316065608594,0.5877424026851097,0.5944228208159847,0.6527638056025152
devries,do0,ViM,rew2.2,0.47124707699114116,0.6704448593686829,0.7909629584045308,0.7106343283495733,0.7137158183942449,0.7003075618463652,0.6917060140062354,0.6188353732686558,0.668192108415671
devries,do1,CTMmeanOC,rew2.2,0.47820716254104223,0.6558694158796176,0.7199763407121529,0.5922713135628793,0.638653761876439,0.587055539603244,0.5743200877348308,0.5437812036792176,0.6585004333845149
devries,do0,Residual,rew2.2,0.48940675707093,0.6725220991556375,0.8129653256808276,0.6564115782411233,0.6828113356565364,0.6792706862319118,0.653068378181111,0.6047452991578746,0.6814938696648214
devries,do0,NeCo,rew2.2,0.5191400114802579,0.6521052821439005,0.7381739794709086,0.5865670467275766,0.5589579951946506,0.5628224074530832,0.5513409988935557,0.5517930074709849,0.6312396658922013
devries,do0,MLS,rew2.2,0.5193536162320157,0.6525011462670058,0.7382323030993911,0.5864682841226859,0.5597185496521219,0.5623383721392673,0.5525889239381371,0.550728835088924,0.6317842540695398
devries,do0,GE,rew2.2,0.5663115121907523,0.6744903577306269,0.7279777480069621,0.6305057387531937,0.6183195956942369,0.6086912988172299,0.6093368227932143,0.5863331765066327,0.6531659423448076
