model,drop out,methods,reward,run,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,Confidence,rew2.2,1,0.3435242698233703,0.4465467414219724,0.4939542525305987,0.3690905542173341,0.4209362545014425,0.4334837009569595,0.4008844589784127,0.4061479847344459,0.4548927616596495
confidnet,do1,Confidence,rew2.2,2,0.3487177407446576,0.4461245734352845,0.4959814878765548,0.3845313193113705,0.4035595663656465,0.4367174853565276,0.4072291125104292,0.4093370980253524,0.4550506775663429
confidnet,do1,Confidence,rew2.2,3,0.345579748338313,0.44847071082803,0.4766660366986152,0.4089960989593875,0.4032835896140363,0.423311546730535,0.4157139159492736,0.4080511196618787,0.4569147502251066
confidnet,do1,Confidence,rew2.2,4,0.3444246818037565,0.4560063894547444,0.4762491290131939,0.3702102968916666,0.4069302088373688,0.3970390944131401,0.3886577057878645,0.4214694856303848,0.4635928314773631
confidnet,do1,Confidence,rew2.2,5,0.3430079047804089,0.4570250917364699,0.5389331126964022,0.3961328856849879,0.3915453892656117,0.4407369511791588,0.4133889805924209,0.4193630593011092,0.4639224753090067
confidnet,do0,GEN,rew2.2,1,0.3490623036970539,0.4559439018894686,0.5135471896869006,0.4912184550038176,0.4818403395641431,0.488709372477825,0.4826056129549861,0.4261550021433061,0.4680408073887184
confidnet,do0,GEN,rew2.2,2,0.3535960065353567,0.432946517934875,0.3873022702885721,0.4227433766009675,0.4786378654611429,0.4097528572809886,0.4063233671280539,0.4143415845455916,0.4502219984576433
confidnet,do0,GEN,rew2.2,3,0.3494590045267275,0.4449025007451838,0.4063758797342225,0.4663331355442145,0.4598628116753895,0.4891031496958214,0.4703186022426294,0.4163866239517143,0.4555855937829473
confidnet,do0,GEN,rew2.2,4,0.3515275531434533,0.4442077802603284,0.4361550677769983,0.468398503617492,0.4743318499639126,0.4716197652177862,0.4612639493418592,0.4088156917585595,0.4509509256426476
confidnet,do0,GEN,rew2.2,5,0.3510389345731518,0.4308730054183294,0.472161726884855,0.4573641796461381,0.4549972632856329,0.4738386119095492,0.4637594578499925,0.4065730751930332,0.438836499472382
confidnet,do1,MSR,rew2.2,1,0.3557311169370436,0.4383558660254436,0.5195232877700672,0.3595258320937718,0.4102724210414967,0.4084735633878119,0.3874359848201736,0.4278615530631623,0.4598639033852084
confidnet,do1,MSR,rew2.2,2,0.3557194033180033,0.4371274891490458,0.5307018048822818,0.3690114199623098,0.397041785132721,0.4033161309046066,0.3882101223233253,0.4262618352020059,0.4578536134714064
confidnet,do1,MSR,rew2.2,3,0.3562878360621081,0.4458431135121122,0.5010388302377813,0.4135591381745245,0.3982536164404147,0.4218892584040961,0.4188239183732195,0.4363180619181727,0.4643750691709005
confidnet,do1,MSR,rew2.2,4,0.3556791976442689,0.4495551796950104,0.4901577463746251,0.3732563408451489,0.403100162680114,0.3925381201657228,0.3910820884880659,0.4364510546345406,0.4667313732530316
confidnet,do1,MSR,rew2.2,5,0.3522938415186207,0.4536430636893193,0.6089210260812481,0.3853716145299025,0.3972717264528638,0.4210484725098272,0.4008886024769534,0.4457366351600537,0.4707726320557449
confidnet,do0,fDBD,rew2.2,1,0.3538755411489582,0.4608741392308892,0.497205799418751,0.4388119367746056,0.4749336489146496,0.4303787404946548,0.4302518349748012,0.3959806614724993,0.4704302323422226
confidnet,do0,fDBD,rew2.2,2,0.3580538672033656,0.4382481190066277,0.3858375153337718,0.3593100254615327,0.4528950515022212,0.3459891205789583,0.3468763516863758,0.3780001198033628,0.4506018795894079
confidnet,do0,fDBD,rew2.2,3,0.3544531565702195,0.4526993391993829,0.4113323044726125,0.4190099652135445,0.4565147339652528,0.4315860445204059,0.4203676123671503,0.3868311218986416,0.4586062401259972
confidnet,do0,fDBD,rew2.2,4,0.355608638446593,0.4458792284772426,0.4252367508376521,0.4177348875372018,0.4632903441714704,0.4194945119596124,0.4138444483827271,0.3761033762081926,0.4487481269337927
confidnet,do0,fDBD,rew2.2,5,0.3544182428440909,0.436469994722639,0.466916784538839,0.4025541333472158,0.4491429431593775,0.4025278180355747,0.4032033100272889,0.3775184201976163,0.4408647436364378
confidnet,do0,REN,rew2.2,1,0.3548934293604145,0.4536831004476576,0.5025643409360532,0.4805666794573143,0.4748163682947663,0.4797962352953969,0.4734822812449347,0.4209997774705622,0.4651000939480169
confidnet,do0,REN,rew2.2,2,0.3568812207277136,0.4309896421555484,0.3666994536196954,0.4032503937736057,0.4624897735599814,0.388892569857883,0.3856559189070598,0.4050683171188944,0.4438864381915822
confidnet,do0,REN,rew2.2,3,0.3557427180389834,0.4528636463397334,0.4060918004177861,0.4615284634708426,0.4495537978145588,0.483031025930301,0.4634817634252973,0.4163122743034213,0.4571482387674349
confidnet,do0,REN,rew2.2,4,0.3558160904764381,0.459159744255384,0.410690201610654,0.4624725121589595,0.4600669288677596,0.4616356641540527,0.4503440086563299,0.4073423137890853,0.4541427798483823
confidnet,do0,REN,rew2.2,5,0.3554944685632238,0.4306383635833334,0.4571452983695424,0.4447886160722274,0.4423500103019575,0.4604781008085697,0.4501791902431438,0.4013102633946556,0.436250314450143
confidnet,do1,PCE,rew2.2,1,0.3566699369944634,0.4350254317946218,0.5125038397918243,0.3510068202233822,0.4037186433479074,0.3999266117596921,0.3798457270352673,0.4243956566187915,0.4568108082668593
confidnet,do1,PCE,rew2.2,2,0.3559475605780358,0.4340670201942179,0.5263041717824781,0.3605953138315518,0.3902103641890845,0.3953700247360195,0.3807334402909017,0.4228587374632196,0.4551065944430557
confidnet,do1,PCE,rew2.2,3,0.3562909606807944,0.4414498805796171,0.4918073946859765,0.4047977592503678,0.3878789309941679,0.4133325349147183,0.4119673096163087,0.4322985857088558,0.4607498259893867
confidnet,do1,PCE,rew2.2,4,0.3569360808122434,0.4467880378801646,0.482231211444613,0.3693997801418425,0.4016090391500859,0.3874288047394822,0.3863684672657309,0.4335956922510699,0.4640384748438998
confidnet,do1,PCE,rew2.2,5,0.3542373310166342,0.451404074063978,0.6020251732793878,0.3812957984483531,0.3923315760771063,0.41673692899417,0.3964253813227745,0.4424573671486686,0.46864033509635
confidnet,do0,CTM,rew2.2,1,0.3595252335544339,0.478605485774306,0.5152761365083234,0.4297669700094395,0.5171819106993911,0.4226458456918306,0.4273275686699439,0.4091974493254749,0.4921692291367726
