model,drop out,methods,reward,run,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-MSR,rew2.2,1,0.3470417126825791,0.4363928707340297,0.4583856242770123,0.4751206974550326,0.429742711062871,0.5363901496996257,0.5038652879517007,0.4182907027663538,0.4523376543997522
confidnet,do1,MCD-MSR,rew2.2,2,0.349838120462056,0.4347010180269703,0.4786851651883139,0.445917254667946,0.4177289874461147,0.5018903134400025,0.4732235296128796,0.4099253600834657,0.4482925603439034
confidnet,do1,MCD-MSR,rew2.2,3,0.3507222940367347,0.4482365893092478,0.4821846791024378,0.4657326382604697,0.4362803811491549,0.4773515657334297,0.4690507309259576,0.4240939604524618,0.4608311820900088
confidnet,do1,MCD-MSR,rew2.2,4,0.3479298830402341,0.4560001418784714,0.5026191437758549,0.4233399613639547,0.4449797545223447,0.4591047731037901,0.4440398669068161,0.4316406381892465,0.4712389599286073
confidnet,do1,MCD-MSR,rew2.2,5,0.3495670754138176,0.452158852999775,0.5179211204688131,0.4838728682792305,0.4237703167336928,0.5136915137850292,0.4935823919361489,0.4276446644710167,0.4615970349489792
confidnet,do1,MCD-GEN,rew2.2,1,0.3516022442634138,0.4372731284760803,0.4567637117408296,0.4781923757981557,0.4330534826137265,0.5398766988364495,0.5068790583708135,0.4215169342410579,0.4573629003912349
confidnet,do1,MCD-GEN,rew2.2,2,0.3544389290394436,0.4333034892600766,0.4737199810372039,0.4440220993786331,0.4164041360531996,0.5005097702107474,0.4713671047041814,0.4097006156239458,0.4496321128142432
confidnet,do1,MCD-GEN,rew2.2,3,0.3520092639234149,0.4472920619070498,0.4857476378280704,0.4658474336397784,0.4374182809002512,0.4793849511324572,0.4697820653571475,0.4249427899225582,0.462961213563872
confidnet,do1,MCD-GEN,rew2.2,4,0.3521321602470419,0.4589014283817619,0.4977840318371387,0.4262851983810628,0.4520574198784316,0.4647886853554426,0.4448342332807568,0.4344963353416682,0.4755910594177249
confidnet,do1,MCD-GEN,rew2.2,5,0.3514038545043383,0.453231098547008,0.5147503192028325,0.4889593795194011,0.4279773772351882,0.5176556420900112,0.497118258827863,0.4301992157462784,0.4653147747831057
confidnet,do1,MCD-PCE,rew2.2,1,0.3519798050357162,0.4347769065032243,0.4529771971027829,0.4631827005234036,0.4233272769969207,0.5259056232545547,0.4932765634481454,0.4147088669766041,0.4497441471963899
confidnet,do1,MCD-PCE,rew2.2,2,0.3549988106194313,0.4325886067045915,0.4713214170036729,0.4349787399326886,0.4098354899844376,0.4904431640142004,0.4621830141645783,0.4061029319495741,0.4455760601742085
confidnet,do1,MCD-PCE,rew2.2,3,0.3521282186552809,0.4440746725931214,0.4767475827026737,0.4556794878245817,0.4272657455926486,0.4670831808783673,0.4602222396123474,0.4187844789052379,0.4567009379374423
