model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,GradNorm,rew2.2,1,0.09431306513519,0.3405679925117958,0.5765611109931972,0.1756551031798333,0.1919817953857984,0.1509149028030231,0.1481698733687252,0.3691653553348433
confidnet,do1,GradNorm,rew2.2,1,0.09431306513519,0.3405679925117958,0.5765611109931972,0.1756551031798333,0.1919817953857984,0.1509149028030231,0.1481698733687252,0.3691653553348433
confidnet,do1,GradNorm,rew2.2,2,0.0804019183758537,0.3534531816481264,0.6939719908015095,0.168194939743416,0.2848019579581629,0.2658221322261335,0.1883541337176869,0.391540835149094
confidnet,do1,GradNorm,rew2.2,2,0.0804019183758537,0.3534531816481264,0.6939719908015095,0.168194939743416,0.2848019579581629,0.2658221322261335,0.1883541337176869,0.391540835149094
confidnet,do1,GradNorm,rew2.2,3,0.0704211435145397,0.339341593946593,0.63541895748365,0.1949542008456,0.2660280445862203,0.2780030069277517,0.1619279875444179,0.348305729796329
confidnet,do1,GradNorm,rew2.2,3,0.0704211435145397,0.339341593946593,0.63541895748365,0.1949542008456,0.2660280445862203,0.2780030069277517,0.1619279875444179,0.348305729796329
confidnet,do1,GradNorm,rew2.2,4,0.0956243648611342,0.3542147493550808,0.6060090263766166,0.2026719449186894,0.194027379615822,0.1826289519152307,0.1903663329943957,0.3459661619892866
confidnet,do1,GradNorm,rew2.2,4,0.0956243648611342,0.3542147493550808,0.6060090263766166,0.2026719449186894,0.194027379615822,0.1826289519152307,0.1903663329943957,0.3459661619892866
confidnet,do1,GradNorm,rew2.2,5,0.0563603737426989,0.3200626762209206,0.4903186522033778,0.1626277940306212,0.2399339348547982,0.1601579568156722,0.1400773099904216,0.3464190271838948
confidnet,do1,GradNorm,rew2.2,5,0.0563603737426989,0.3200626762209206,0.4903186522033778,0.1626277940306212,0.2399339348547982,0.1601579568156722,0.1400773099904216,0.3464190271838948
confidnet,do1,Energy,rew2.2,1,0.0724313272580261,0.3672513810982507,0.529606256155629,0.2103797005673911,0.1934046442990372,0.1878111083433577,0.1190368518558089,0.4005032743471073
confidnet,do1,Energy,rew2.2,1,0.0724313272580261,0.3672513810982507,0.529606256155629,0.2103797005673911,0.1934046442990372,0.1878111083433577,0.1190368518558089,0.4005032743471073
confidnet,do1,Energy,rew2.2,2,0.0847729870502905,0.3608654224145773,0.6733411479216564,0.1998524967998534,0.22194450967539,0.1988387982213998,0.1600484876443926,0.3859673358663268
confidnet,do1,Energy,rew2.2,2,0.0847729870502905,0.3608654224145773,0.6733411479216564,0.1998524967998534,0.22194450967539,0.1988387982213998,0.1600484876443926,0.3859673358663268
confidnet,do1,Energy,rew2.2,3,0.0790342096319369,0.3679391090452875,0.614592994940919,0.2353441529104535,0.183282399336026,0.1931873260663829,0.1285910453556739,0.3780835352270861
confidnet,do1,Energy,rew2.2,3,0.0790342096319369,0.3679391090452875,0.614592994940919,0.2353441529104535,0.183282399336026,0.1931873260663829,0.1285910453556739,0.3780835352270861
confidnet,do1,Energy,rew2.2,4,0.119463561433931,0.3422621641643232,0.5432569390945706,0.2298739810125968,0.214740660464166,0.2061236556770493,0.1471193134063511,0.3750295676206137
confidnet,do1,Energy,rew2.2,4,0.119463561433931,0.3422621641643232,0.5432569390945706,0.2298739810125968,0.214740660464166,0.2061236556770493,0.1471193134063511,0.3750295676206137
confidnet,do1,Energy,rew2.2,5,0.0605606103301017,0.3349868955053853,0.4383076032091257,0.1828639080582911,0.20160221302593,0.1710244172196087,0.1349414430135522,0.3760837736131402
confidnet,do1,Energy,rew2.2,5,0.0605606103301017,0.3349868955053853,0.4383076032091257,0.1828639080582911,0.20160221302593,0.1710244172196087,0.1349414430135522,0.3760837736131402
confidnet,do1,REN,rew2.2,1,0.0849183790335339,0.3717028013029908,0.5698633756113154,0.2017173501472532,0.2529065752333326,0.2124467523490195,0.1808967459275134,0.4096152125421952
confidnet,do1,REN,rew2.2,1,0.0849183790335339,0.3717028013029908,0.5698633756113154,0.2017173501472532,0.2529065752333326,0.2124467523490195,0.1808967459275134,0.4096152125421952
confidnet,do1,REN,rew2.2,2,0.1046169801517306,0.3328887155199325,0.6741959580896033,0.2191792968656737,0.3176607416109346,0.270756149202164,0.2183704326336245,0.3879499976677345
confidnet,do1,REN,rew2.2,2,0.1046169801517306,0.3328887155199325,0.6741959580896033,0.2191792968656737,0.3176607416109346,0.270756149202164,0.2183704326336245,0.3879499976677345
confidnet,do1,REN,rew2.2,3,0.083555013603437,0.3418513741157462,0.666532550844809,0.1727707220775295,0.2803503596671978,0.1858725566008033,0.4118348183419774,0.4006990329782398
confidnet,do1,REN,rew2.2,3,0.083555013603437,0.3418513741157462,0.666532550844809,0.1727707220775295,0.2803503596671978,0.1858725566008033,0.4118348183419774,0.4006990329782398
confidnet,do1,REN,rew2.2,4,0.0858033933219422,0.3327526916511337,0.5811546479221388,0.1581068855198896,0.1883526891618338,0.1609104948020792,0.1417744724006655,0.3893255393402172
confidnet,do1,REN,rew2.2,4,0.0858033933219422,0.3327526916511337,0.5811546479221388,0.1581068855198896,0.1883526891618338,0.1609104948020792,0.1417744724006655,0.3893255393402172
confidnet,do1,REN,rew2.2,5,0.1473577313824001,0.318469171941482,0.5020669908606539,0.2355117314987459,0.3206364541754116,0.2465744528915426,0.1885118643530255,0.3774506037368843
confidnet,do1,REN,rew2.2,5,0.1473577313824001,0.318469171941482,0.5020669908606539,0.2355117314987459,0.3206364541754116,0.2465744528915426,0.1885118643530255,0.3774506037368843
confidnet,do0,MSR,rew2.2,1,0.1027041156709421,0.3540063174433583,0.545278649407321,0.2593196268157363,0.3126611952791173,0.3010331949438189,0.1409816052585145,0.3318751035073503
confidnet,do0,MSR,rew2.2,1,0.1027041156709421,0.3540063174433583,0.545278649407321,0.2593196268157363,0.3126611952791173,0.3010331949438189,0.1409816052585145,0.3318751035073503
confidnet,do0,MSR,rew2.2,2,0.1438131959385414,0.3488933253334396,0.4978318449061684,0.2751608874085903,0.331300178521472,0.2830837295354761,0.1321340353142793,0.3189576720515327
confidnet,do0,MSR,rew2.2,2,0.1438131959385414,0.3488933253334396,0.4978318449061684,0.2751608874085903,0.331300178521472,0.2830837295354761,0.1321340353142793,0.3189576720515327
confidnet,do0,MSR,rew2.2,3,0.140153576510089,0.3705987975402135,0.5853272099406507,0.3230742832279343,0.3530584835667846,0.317378184152309,0.1814376368449076,0.3589227628443265
confidnet,do0,MSR,rew2.2,3,0.140153576510089,0.3705987975402135,0.5853272099406507,0.3230742832279343,0.3530584835667846,0.317378184152309,0.1814376368449076,0.3589227628443265
confidnet,do0,MSR,rew2.2,4,0.0987510449481706,0.3634946927828781,0.5340675622817098,0.2763288482748485,0.2503141459734478,0.2072826117297581,0.160720963863405,0.3476296233853184
confidnet,do0,MSR,rew2.2,4,0.0987510449481706,0.3634946927828781,0.5340675622817098,0.2763288482748485,0.2503141459734478,0.2072826117297581,0.160720963863405,0.3476296233853184
confidnet,do0,MSR,rew2.2,5,0.0759375258592868,0.3633644650378241,0.5537295064300766,0.2947632474761788,0.2984055447738082,0.2549164175195448,0.160386316544444,0.3590958915725503
confidnet,do0,MSR,rew2.2,5,0.0759375258592868,0.3633644650378241,0.5537295064300766,0.2947632474761788,0.2984055447738082,0.2549164175195448,0.160386316544444,0.3590958915725503
confidnet,do1,GEN,rew2.2,1,0.194310396450929,0.3630434771065328,0.5994463079103637,0.2033018634440332,0.3246181438086474,0.265064157328421,0.2176632766046035,0.4301756243566894
confidnet,do1,GEN,rew2.2,1,0.194310396450929,0.3630434771065328,0.5994463079103637,0.2033018634440332,0.3246181438086474,0.265064157328421,0.2176632766046035,0.4301756243566894
confidnet,do1,GEN,rew2.2,2,0.1008399501900895,0.3455073035880263,0.6885064965824401,0.2494185741040501,0.3437616859252248,0.2937578399607273,0.2415492943962445,0.4054776953502528
confidnet,do1,GEN,rew2.2,2,0.1008399501900895,0.3455073035880263,0.6885064965824401,0.2494185741040501,0.3437616859252248,0.2937578399607273,0.2415492943962445,0.4054776953502528
confidnet,do1,GEN,rew2.2,3,0.0887910335871495,0.3450654136512392,0.6808092359124341,0.1859351066880209,0.3106776231643058,0.2322167396371739,0.2273874283772006,0.4082339082917484
confidnet,do1,GEN,rew2.2,3,0.0887910335871495,0.3450654136512392,0.6808092359124341,0.1859351066880209,0.3106776231643058,0.2322167396371739,0.2273874283772006,0.4082339082917484
confidnet,do1,GEN,rew2.2,4,0.1094214255606688,0.3453045345825153,0.5930737017369072,0.1917677747591048,0.2346098566417651,0.2010072988092486,0.1718717310419738,0.3953443808045779
confidnet,do1,GEN,rew2.2,4,0.1094214255606688,0.3453045345825153,0.5930737017369072,0.1917677747591048,0.2346098566417651,0.2010072988092486,0.1718717310419738,0.3953443808045779
confidnet,do1,GEN,rew2.2,5,0.0829969372334361,0.3414525188735317,0.5181331586919199,0.2747048848567592,0.3668588244433676,0.2890691188165014,0.2019137851016315,0.4088179394178931
confidnet,do1,GEN,rew2.2,5,0.0829969372334361,0.3414525188735317,0.5181331586919199,0.2747048848567592,0.3668588244433676,0.2890691188165014,0.2019137851016315,0.4088179394178931
confidnet,do0,NNGuide,rew2.2,1,0.2358912719889435,0.3631650874313118,0.5174308341073929,0.1804844485278176,0.2546929892598577,0.238910337510934,0.0955142588787965,0.3595254098579813
confidnet,do0,NNGuide,rew2.2,1,0.2358912719889435,0.3631650874313118,0.5174308341073929,0.1804844485278176,0.2546929892598577,0.238910337510934,0.0955142588787965,0.3595254098579813
confidnet,do0,NNGuide,rew2.2,2,0.1170965159946126,0.3613850163893392,0.4211503672577995,0.1988451960138554,0.2503848932576411,0.1785350785553051,0.1363757788253466,0.3391684317958846
confidnet,do0,NNGuide,rew2.2,2,0.1170965159946126,0.3613850163893392,0.4211503672577995,0.1988451960138554,0.2503848932576411,0.1785350785553051,0.1363757788253466,0.3391684317958846
confidnet,do0,NNGuide,rew2.2,3,0.0801698627845396,0.3888895816170225,0.4917763828845189,0.2184767225691477,0.2286494677948729,0.2114896868461581,0.1057100999282944,0.363134152500945
confidnet,do0,NNGuide,rew2.2,3,0.0801698627845396,0.3888895816170225,0.4917763828845189,0.2184767225691477,0.2286494677948729,0.2114896868461581,0.1057100999282944,0.363134152500945
confidnet,do0,NNGuide,rew2.2,4,0.1493974139372021,0.3950119170654707,0.4745367456289654,0.1802553753225775,0.1743604708293296,0.1557222871859074,0.0750712069531771,0.3325036001091354
confidnet,do0,NNGuide,rew2.2,4,0.1493974139372021,0.3950119170654707,0.4745367456289654,0.1802553753225775,0.1743604708293296,0.1557222871859074,0.0750712069531771,0.3325036001091354
confidnet,do0,NNGuide,rew2.2,5,0.0729577921992905,0.3564104989515501,0.5243959448855987,0.2116724357873614,0.2029487291089806,0.1947736620474451,0.117322910697385,0.3907678967129375
confidnet,do0,NNGuide,rew2.2,5,0.0729577921992905,0.3564104989515501,0.5243959448855987,0.2116724357873614,0.2029487291089806,0.1947736620474451,0.117322910697385,0.3907678967129375
confidnet,do0,PCE,rew2.2,1,0.1302717349025167,0.3413067096721163,0.545122947948951,0.2540092065023935,0.3006884014470485,0.285631869656153,0.1347148312970664,0.3338941308967104
confidnet,do0,PCE,rew2.2,1,0.1302717349025167,0.3413067096721163,0.545122947948951,0.2540092065023935,0.3006884014470485,0.285631869656153,0.1347148312970664,0.3338941308967104
confidnet,do0,PCE,rew2.2,2,0.0994094320387748,0.3364574967515964,0.494152854025274,0.2726680431149778,0.3127593290413021,0.2630911673021994,0.1260109440843394,0.3113973121055672
confidnet,do0,PCE,rew2.2,2,0.0994094320387748,0.3364574967515964,0.494152854025274,0.2726680431149778,0.3127593290413021,0.2630911673021994,0.1260109440843394,0.3113973121055672
confidnet,do0,PCE,rew2.2,3,0.1454053429100015,0.3518461368864385,0.5817306234649811,0.3154225467012572,0.3474135125162521,0.3125869414739513,0.1949530939246944,0.3618702095248521
confidnet,do0,PCE,rew2.2,3,0.1454053429100015,0.3518461368864385,0.5817306234649811,0.3154225467012572,0.3474135125162521,0.3125869414739513,0.1949530939246944,0.3618702095248521
confidnet,do0,PCE,rew2.2,4,0.1103893244243401,0.3205309518622247,0.5350692036633036,0.2623865985090329,0.2427217067498775,0.1897098956299151,0.1495489299006714,0.3323943903290348
confidnet,do0,PCE,rew2.2,4,0.1103893244243401,0.3205309518622247,0.5350692036633036,0.2623865985090329,0.2427217067498775,0.1897098956299151,0.1495489299006714,0.3323943903290348
confidnet,do0,PCE,rew2.2,5,0.1932885280262141,0.3286205468493522,0.5568114863980795,0.2836363721861927,0.2904331176591925,0.2455968253974198,0.1561181010509612,0.3318390229449255
confidnet,do0,PCE,rew2.2,5,0.1932885280262141,0.3286205468493522,0.5568114863980795,0.2836363721861927,0.2904331176591925,0.2455968253974198,0.1561181010509612,0.3318390229449255
confidnet,do0,fDBD,rew2.2,1,0.1014885082336292,0.382550747201999,0.4443334134891354,0.2378707307774051,0.2710500835799949,0.2558343927244496,0.1061163446700222,0.3054913880019428
confidnet,do0,fDBD,rew2.2,1,0.1014885082336292,0.382550747201999,0.4443334134891354,0.2378707307774051,0.2710500835799949,0.2558343927244496,0.1061163446700222,0.3054913880019428
confidnet,do0,fDBD,rew2.2,2,0.1576931282138725,0.6913170624793247,0.4340577712874237,0.2601648409480767,0.3091292197827868,0.2510992282888544,0.1006278016204894,0.2945333805798045
confidnet,do0,fDBD,rew2.2,2,0.1576931282138725,0.6913170624793247,0.4340577712874237,0.2601648409480767,0.3091292197827868,0.2510992282888544,0.1006278016204894,0.2945333805798045
confidnet,do0,fDBD,rew2.2,3,0.1299825322743909,0.3534650025079455,0.4833751893543289,0.2967809836909189,0.3279564946671229,0.3118616248955432,0.1448314182927289,0.384197764282705
confidnet,do0,fDBD,rew2.2,3,0.1299825322743909,0.3534650025079455,0.4833751893543289,0.2967809836909189,0.3279564946671229,0.3118616248955432,0.1448314182927289,0.384197764282705
confidnet,do0,fDBD,rew2.2,4,0.2093177942826836,0.4114146167899813,0.4395526071056682,0.2510185742011939,0.2508336379988493,0.2320598726071329,0.1230665472833626,0.3319884189174952
