model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,NNGuide,rew2.2,0.09507410572183676,0.28401616750111264,0.509600156835654,0.2508742800098839,0.24713787566056503,0.25325735804877125,0.24181219435242837,0.1883148164473643,0.3041267322673675
confidnet,do0,fDBD,rew2.2,0.09714221055995724,0.34415493505992883,0.5167749326785287,0.3486438467657537,0.3956944690908045,0.3524392564629758,0.3402908842603557,0.208647534267223,0.35311197469641803
confidnet,do0,CTMmean,rew2.2,0.10116300915314902,0.34304511503663626,0.44166871053189427,0.324598547996729,0.30108439623730665,0.32049327075280626,0.29792377349684196,0.18540407712336807,0.3288664809916948
confidnet,do0,CTM,rew2.2,0.10359668160053204,0.3080136322173238,0.5254757315650005,0.32890843803268754,0.40079425976784117,0.3357866427977586,0.3222800031849743,0.21501999315405174,0.3509756533762127
confidnet,do0,CTMmeanOC,rew2.2,0.10923201598018732,0.3436384266437451,0.44244791595955374,0.32575245124945984,0.29839819863534983,0.3202266931725303,0.29893329491701365,0.18600659018319382,0.3275598250496681
confidnet,do1,NeCo,rew2.2,0.11106250265319921,0.3059501015684697,0.4991788070534506,0.2613286474255661,0.2635212945324044,0.2710516190818796,0.25341130100276504,0.2549946739464132,0.31136473444200424
confidnet,do0,MLS,rew2.2,0.11286546574954559,0.33725808383379813,0.5080120868091221,0.37909131747741703,0.407797058022321,0.3794936922817255,0.3626626585102445,0.24188732333319582,0.33513613637567297
confidnet,do0,MSR,rew2.2,0.12672336254844646,0.44099400286794205,0.6286164740969389,0.4902073243637111,0.4925763456240343,0.4927761368685955,0.4671727504438058,0.3162387259256402,0.4383450767029785
confidnet,do0,Energy,rew2.2,0.1388546320631429,0.3169181279970286,0.4881072289172569,0.3627243635755891,0.40862988756580804,0.3591820325025282,0.34049446814954343,0.23891178090996285,0.31935137929264884
confidnet,do1,GradNorm,rew2.2,0.14265172305869803,0.35118220027385194,0.5306570826620989,0.3450951127697103,0.33247519673344217,0.34483410648970786,0.334533179474948,0.28618362720202156,0.36274074335273676
confidnet,do1,PE,rew2.2,0.1662863038968451,0.389073093898478,0.6018481022204939,0.30304526340109195,0.3234821803320875,0.3194100713470288,0.3125614429930944,0.2860289655388091,0.4105308441040503
confidnet,do0,Confidence,rew2.2,0.1788681691241787,0.47408860274365383,0.6818526019002963,0.5289536016136482,0.5424390078393883,0.5359879664749064,0.5161529030550105,0.4067869826889556,0.4969066567511134
confidnet,do0,PCE,rew2.2,0.1877985516065062,0.3321380669806593,0.5078037430133511,0.3826648253602384,0.3819408335727348,0.3936625238025613,0.35947498242305875,0.22220791788014177,0.32737658096247174
confidnet,do1,KPCA RecError global,rew2.2,0.18951023605285786,0.33122540706476944,0.49943544472260254,0.2502046409676837,0.2609973477603703,0.25593235839505174,0.23446253205937134,0.18443952342793682,0.3561710225791276
confidnet,do0,Maha,rew2.2,0.19134325624888623,0.3831123940333048,0.6025210709924238,0.45466869044710334,0.497746473024944,0.524112721399336,0.4467771918268511,0.36515227042872955,0.4455671892784544
confidnet,do0,GEN,rew2.2,0.19191428885060519,0.40454452014779924,0.5914918500585742,0.4557829012209245,0.46413703381997484,0.4687360228763918,0.44222782371996094,0.27973694079164535,0.39737413265360527
confidnet,do0,REN,rew2.2,0.224175146768123,0.47852370434934943,0.5329227229911918,0.4792938726811162,0.42875562710509396,0.46242474100986586,0.4351595265610033,0.3564135570692243,0.45970075680346634
confidnet,do1,GE,rew2.2,0.23401529333723303,0.49432948646017305,0.638236451885382,0.4381631076863524,0.4452543691084241,0.45070754817348807,0.4317206281325725,0.39683217415198835,0.5021141620661587
confidnet,do0,ViM,rew2.2,0.24498033439783082,0.35939973165366207,0.5335628928578834,0.33156822456430923,0.3621827287074517,0.32842329299728557,0.31790281455621605,0.2353401420506783,0.3733930078852484
confidnet,do1,PCA RecError global,rew2.2,0.34572667144753144,0.4698381960172309,0.4783855170756137,0.27737985630031414,0.29808683764525706,0.4116446715815064,0.2632925755550328,0.19396276813234478,0.4756219669133885
confidnet,do1,pNML,rew2.2,0.4257111979604452,0.41015393859708993,0.5159552308624643,0.4270836448979026,0.3475174298689437,0.30122740051240027,0.28921659621112733,0.39472893790848607,0.4942159196974208
confidnet,do1,Residual,rew2.2,0.5592752624098389,0.5758088692633144,0.6078916556418756,0.5412323506752472,0.5120604810517599,0.5411501878963721,0.5894089470421855,0.4411828945377696,0.5660330924471827
devries,do1,Maha,rew2.2,0.06340519168858041,0.4144490444318477,0.5486001765552253,0.39167199765896543,0.37889243513170034,0.40663359891900247,0.37742994650536044,0.2673624796722742,0.362783444793268
devries,do0,CTMmean,rew2.2,0.08206536904635668,0.360238226666881,0.5076419306303543,0.35446122079265935,0.3337359981255842,0.3723378302444096,0.3392328949983544,0.2131602433512521,0.3524071056843731
devries,do0,CTMmeanOC,rew2.2,0.08380608526200446,0.36203877320421685,0.5099330402190454,0.3542458331246058,0.33536167692364727,0.372605193572147,0.3387349046646891,0.2150642699561823,0.3520567078779848
devries,do1,GradNorm,rew2.2,0.08681113737658612,0.29194502376649717,0.5590016958624953,0.2542880308128038,0.20104698230883145,0.29235941207851573,0.257612398329372,0.18713958187628785,0.3137260565416333
devries,do1,MLS,rew2.2,0.09152104750419342,0.2769209685844862,0.5383177177974899,0.24030349254716293,0.20458630733405023,0.26572713252324864,0.23886649925142925,0.17537930840607632,0.3036390607430461
devries,do1,NeCo,rew2.2,0.09500755442485849,0.2774976301209726,0.5379628979122707,0.235085106722187,0.20434747593796748,0.2632539273327332,0.23316710732163243,0.17322007079600524,0.2997506014408034
devries,do1,GE,rew2.2,0.09605370009235424,0.28309313354842586,0.5513802523017107,0.2191469098056303,0.20285717056644376,0.23695822980949335,0.21231675176119377,0.15757298461079056,0.29709039560838757
devries,do1,Residual,rew2.2,0.09719283972321009,0.37155341314288914,0.5483561173546404,0.39536304374253173,0.4292560436332444,0.42682390375308554,0.40440115068824545,0.26861089534165117,0.37091604022300406
devries,do1,NNGuide,rew2.2,0.11008244028739866,0.2898320245477407,0.5745337594880315,0.24056960183452802,0.2099662505379194,0.278819813442648,0.28605969680069143,0.1853153182926897,0.32941360885698634
devries,do1,Confidence,rew2.2,0.11457571111523242,0.3981537086431614,0.6920321412443208,0.5412439537587215,0.39676427900413264,0.6351731366569886,0.6223884796346473,0.502646736857351,0.45363001138521264
devries,do0,CTM,rew2.2,0.12221951608351134,0.3315450804251233,0.5442918933465883,0.3468494730413057,0.38405376587459866,0.36589068278911385,0.34043850528963376,0.22958904830422533,0.37129106879750523
devries,do1,GEN,rew2.2,0.13238420114226096,0.4140085771311305,0.7024262500599092,0.42663600729659157,0.33474610384250963,0.4960972238832399,0.4476965632437279,0.29565478042201193,0.429716259051417
devries,do1,MSR,rew2.2,0.13420818119326,0.4348365932529199,0.6780232404813351,0.3697999826998124,0.34741912496134997,0.4499446360907796,0.39163109750526603,0.3127640069056804,0.44445101564808953
devries,do1,REN,rew2.2,0.14944467413201715,0.3878037330230131,0.6420536288576623,0.41445216856230627,0.3993926397276991,0.48004330529970396,0.43994011414115713,0.37993535666468764,0.3989905994015909
devries,do0,fDBD,rew2.2,0.1648949302300537,0.37525845468614394,0.6322262714928877,0.36409159557287313,0.5128668049908851,0.3838863201998155,0.3494373063206729,0.2542521277128265,0.385532529983179
devries,do1,Energy,rew2.2,0.17184727410525963,0.2611451851722738,0.5110799547459781,0.2366972157212674,0.23352537184085972,0.23978435846062762,0.22732436332340195,0.1994225625759149,0.2782226932416939
devries,do0,PE,rew2.2,0.2005114818449413,0.4365284037733422,0.6931098702848187,0.4446662837009233,0.6620763278374364,0.453642886468978,0.4296700633716588,0.33428321909344216,0.4454494253237744
devries,do0,PCE,rew2.2,0.20283933437239288,0.4670831039999134,0.6638835354486038,0.47839602694436856,0.5032847410096477,0.48921175796042055,0.4602724803664689,0.369542390703005,0.47283450479633393
devries,do1,pNML,rew2.2,0.21660994244779816,0.3749860479838969,0.5356148721747436,0.2988006133291773,0.2947021152193936,0.2944171390443735,0.2734769417240128,0.2923965205032561,0.35855323479643475
devries,do0,ViM,rew2.2,0.2919179778541018,0.381200197950223,0.5063262186172549,0.36645258998584757,0.35067553261628015,0.3640689688198687,0.35056612680369936,0.23622708262276718,0.38189289239472096
devries,do1,PCA RecError global,rew2.2,0.31974110678062534,0.36063601801153794,0.5611841342377373,0.2883410715050646,0.24446048519912417,0.30530174014024086,0.41475537772000254,0.3896805223947453,0.3558885695362182
devries,do0,KPCA RecError global,rew2.2,0.5395218670255131,0.4891552154570185,0.5661118735067187,0.6098380179984844,0.3586872932526576,0.7142320866875158,0.6075591822855162,0.2538406302695712,0.5902885867844729
dg,do1,MSR,rew10,0.07467022602535003,0.3393079935592034,0.7057204106230988,0.26476505625239843,0.25383967331224283,0.3339036407372875,0.27909377772311167,0.21372859789567653,0.363924062148817
dg,do1,PCE,rew12,0.07817541579480605,0.3484417728972214,0.6635074944204733,0.2817019023606826,0.23938418895477082,0.35237752292881486,0.27029097636696753,0.20763258888941877,0.35071837132144934
dg,do1,Confidence,rew15,0.07974647383189207,0.3067152734453086,0.5571814564074946,0.516042077429292,0.3118885603418454,0.6983978223340613,0.6602867268832244,0.25039154760874927,0.3599704000209131
dg,do1,GEN,rew10,0.08111115953397117,0.33925718970578006,0.7037546062335799,0.25447037858767085,0.23945612300878646,0.33829731569828714,0.3209946735902523,0.2171983172596897,0.35803259396255405
dg,do1,CTMmeanOC,rew12,0.08500247271164776,0.3215539623230187,0.5769679708651403,0.214641823222601,0.19727199059832062,0.25080326097895717,0.21530864808561684,0.1651041666421257,0.3012245185653709
dg,do0,NeCo,rew20,0.0853546462862783,0.32987125430635245,0.5143893373992703,0.3470258043171315,0.4016424915042605,0.34774081496380854,0.32123492880532006,0.2346519947416082,0.333708958559539
dg,do0,Residual,rew20,0.0872271913175948,0.6638904906835086,0.5766412178231839,0.43340450443047907,0.41434282739298334,0.44406068858130254,0.4145154824816884,0.39971136237363575,0.36897889379841636
dg,do1,Maha,rew20,0.08757723544163598,0.44727006531035957,0.5570692039603472,0.44877721217898203,0.4669304230287799,0.4554261642617628,0.437396512184009,0.28120019096201315,0.3868417430106361
dg,do1,GE,rew15,0.08834563897469554,0.26979424464078694,0.5643446552658531,0.21530727066175115,0.22277904130108328,0.233211160380789,0.20685880783905436,0.15749836002058346,0.27983656958818215
dg,do1,MLS,rew15,0.09269017697422478,0.2942639901593548,0.5711632864184546,0.23862306494437693,0.2444766543235807,0.28963339480159667,0.24115523655666032,0.1781772819384866,0.30572192381639196
dg,do1,REN,rew10,0.09579899231863798,0.30193431483352917,0.6728310543933319,0.2830371079735755,0.2480754926553547,0.48979578219764075,0.5604290165690122,0.22281911279693065,0.31331146994746795
dg,do0,fDBD,rew12,0.09798588955176718,0.3268406742488304,0.49366754977551974,0.3242462732705347,0.32844131204489624,0.3314932233505086,0.3069773520346934,0.2091460244604053,0.3327998243613081
dg,do1,NNGuide,rew10,0.09923619607821706,0.31148427762508224,0.6473206480281931,0.22539066228993782,0.21162499546044425,0.26601952991576977,0.2213512689656171,0.19016856120297476,0.33250655487863057
dg,do0,CTM,rew10,0.10088769165825306,0.3198704107552382,0.49962878722604354,0.35315548454095913,0.38994606427461254,0.35024687796264253,0.33695177286700634,0.21571925631386007,0.36232396223975466
dg,do1,CTMmean,rew6,0.10978792144977693,0.13033485377544363,0.20860283876683544,0.19558313471787028,0.21477117619954128,0.2170936077509588,0.21473119801134644,0.1997566449129209,0.16926368382297624
dg,do1,pNML,rew20,0.12026061525461029,0.36005845810587794,0.5050610887271787,0.30463974926080156,0.3760261349407644,0.3090165803046642,0.29229038311570876,0.20865954890088995,0.3480845780240454
dg,do1,PE,rew10,0.12137518747826988,0.3509726434884131,0.6627316777960164,0.24757312609041504,0.2490785971839804,0.3072877405078101,0.2632767119692711,0.21643997307368226,0.37670631163616314
dg,do1,GradNorm,rew15,0.14467311742511518,0.321247274795316,0.5739221555845897,0.2418210766679759,0.2589582902568958,0.2704599179624797,0.2352477540204172,0.18769488845014226,0.30538852550278406
dg,do1,KPCA RecError global,rew15,0.14977292578784743,0.34021900030009267,0.5304549038858081,0.22264204282723607,0.2244673874972583,0.26359433497212537,0.218331865154981,0.15681906944035265,0.3321128058267485
dg,do1,Energy,rew12,0.16389616329831447,0.2686197172667625,0.5580850809626311,0.2425423162095679,0.20909729223732124,0.26047178012013356,0.2710166066823794,0.15953694374627708,0.3004072351246053
dg,do1,PCA RecError global,rew12,0.16748090542004465,0.448130767412234,0.5015188339339324,0.354903439248056,0.35397272951048764,0.35497197221225846,0.33989580730924496,0.22816538007071455,0.3609611852356606
dg,do0,ViM,rew15,0.3656138299804709,0.3813542211875261,0.620642997702158,0.4988389378288707,0.37043896132123827,0.3860321204810345,0.40529001743088405,0.230521974442274,0.39537388381459326
