model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-EResidual,rew2.2,1.0,0.013269230769226979,0.20841701753283462,0.3946965856101147,0.20849600905034224,0.20861453356801607,0.18218608730854863,0.06708869505138551,0.20940584088620331
confidnet,do1,MCD-EResidual,rew2.2,1.0,0.013269230769226979,0.20841701753283462,0.3946965856101147,0.20849600905034224,0.20861453356801607,0.18218608730854863,0.06708869505138551,0.20940584088620331
confidnet,do1,MCD-EResidual,rew2.2,1.4142135623730951,0.012768510908140384,0.21022514165186,0.3962939227129706,0.20980693988282917,0.21000081251361719,0.18270397698067986,0.06983708291313577,0.21022685310339995
confidnet,do1,MCD-EResidual,rew2.2,1.4142135623730951,0.012768510908140384,0.21022514165186,0.3962939227129706,0.20980693988282917,0.21000081251361719,0.18270397698067986,0.06983708291313577,0.21022685310339995
confidnet,do1,MCD-EResidual,rew2.2,1.7320508075688772,0.024538461538460392,0.22212865681031746,0.40894784353059155,0.22240584088620335,0.2229212598425193,0.19449615851192872,0.08203147489811823,0.22244545855101627
confidnet,do1,MCD-EResidual,rew2.2,1.7320508075688772,0.024538461538460392,0.22212865681031746,0.40894784353059155,0.22240584088620335,0.2229212598425193,0.19449615851192872,0.08203147489811823,0.22244545855101627
confidnet,do1,MCD-EResidual,rew2.2,2.0,0.03851304439225105,0.2190790166986373,0.40432540843621034,0.24398336223110623,0.21797411591428578,0.19136669936342843,0.08425506915918293,0.22336712904614164
confidnet,do1,MCD-EResidual,rew2.2,2.0,0.03851304439225105,0.2190790166986373,0.40432540843621034,0.24398336223110623,0.21797411591428578,0.19136669936342843,0.08425506915918293,0.22336712904614164
confidnet,do1,MCD-EResidual,rew2.2,2.23606797749979,0.01298076923076595,0.21282521346057284,0.3992124358813965,0.212155848228285,0.21227386777066884,0.18568649885583552,0.07213076524442881,0.21144866253210565
confidnet,do1,MCD-EResidual,rew2.2,2.23606797749979,0.01298076923076595,0.21282521346057284,0.3992124358813965,0.212155848228285,0.21227386777066884,0.18568649885583552,0.07213076524442881,0.21144866253210565
confidnet,do1,MCD-EViM,rew2.2,1.0,0.02114939639240326,0.2085484940327827,0.3951500115656443,0.2094672236489351,0.20932613340453765,0.183346717032996,0.06868529312298303,0.21026060475444228
confidnet,do1,MCD-EViM,rew2.2,1.0,0.02114939639240326,0.2085484940327827,0.3951500115656443,0.2094672236489351,0.20932613340453765,0.183346717032996,0.06868529312298303,0.21026060475444228
confidnet,do1,MCD-EViM,rew2.2,1.4142135623730951,0.01877860764151858,0.2103998071420359,0.3967517533861441,0.21062050471927465,0.21061697120371045,0.18331155681507016,0.07019018789458965,0.21063294476303274
confidnet,do1,MCD-EViM,rew2.2,1.4142135623730951,0.01877860764151858,0.2103998071420359,0.3967517533861441,0.21062050471927465,0.21061697120371045,0.18331155681507016,0.07019018789458965,0.21063294476303274
confidnet,do1,MCD-EViM,rew2.2,1.7320508075688772,0.024538461538460392,0.22212865681031746,0.40894784353059155,0.22240584088620335,0.2229212598425193,0.19449615851192872,0.08203147489811823,0.22244545855101627
confidnet,do1,MCD-EViM,rew2.2,1.7320508075688772,0.024538461538460392,0.22212865681031746,0.40894784353059155,0.22240584088620335,0.2229212598425193,0.19449615851192872,0.08203147489811823,0.22244545855101627
confidnet,do1,MCD-EViM,rew2.2,2.0,0.03643160919074259,0.21928092268786836,0.4043914556513189,0.24050781311212344,0.21806954515925694,0.19158258249288476,0.08298512527189195,0.2231760644077904
confidnet,do1,MCD-EViM,rew2.2,2.0,0.03643160919074259,0.21928092268786836,0.4043914556513189,0.24050781311212344,0.21806954515925694,0.19158258249288476,0.08298512527189195,0.2231760644077904
confidnet,do1,MCD-EViM,rew2.2,2.23606797749979,0.01298076923076595,0.21282521346057262,0.39921243588139627,0.21215584822828476,0.21227386777066884,0.18568649885583524,0.07213076524442881,0.21144866253210565
confidnet,do1,MCD-EViM,rew2.2,2.23606797749979,0.01298076923076595,0.21282521346057262,0.39921243588139627,0.21215584822828476,0.21227386777066884,0.18568649885583524,0.07213076524442881,0.21144866253210565
confidnet,do1,MCD-ECTMmeanOC,rew2.2,1.0,0.027348329738439238,0.24017708743597962,0.25014781510741885,0.15375760493911608,0.2500249399365501,0.2039830616839055,0.07284242059146648,0.2481140674348335
confidnet,do1,MCD-ECTMmeanOC,rew2.2,1.0,0.027348329738439238,0.24017708743597962,0.25014781510741885,0.15375760493911608,0.2500249399365501,0.2039830616839055,0.07284242059146648,0.2481140674348335
confidnet,do1,MCD-ECTMmeanOC,rew2.2,1.4142135623730951,0.02573520645915241,0.23559607012270367,0.26038646773693713,0.17408028484770927,0.2173860577686766,0.18487607505032175,0.08048674631092066,0.2521357876273255
confidnet,do1,MCD-ECTMmeanOC,rew2.2,1.4142135623730951,0.02573520645915241,0.23559607012270367,0.26038646773693713,0.17408028484770927,0.2173860577686766,0.18487607505032175,0.08048674631092066,0.2521357876273255
confidnet,do1,MCD-ECTMmeanOC,rew2.2,1.7320508075688772,0.020243350966487737,0.24895493382603406,0.31773444334527506,0.16636178204911248,0.2039048309921332,0.1550604089311156,0.08113958558967811,0.25768370986523365
confidnet,do1,MCD-ECTMmeanOC,rew2.2,1.7320508075688772,0.020243350966487737,0.24895493382603406,0.31773444334527506,0.16636178204911248,0.2039048309921332,0.1550604089311156,0.08113958558967811,0.25768370986523365
confidnet,do1,MCD-ECTMmeanOC,rew2.2,2.0,0.02786387478666598,0.2453186410314793,0.2989266866834087,0.15557640519777896,0.1522767198516418,0.13161409011380318,0.0881857902604711,0.24905264748523231
confidnet,do1,MCD-ECTMmeanOC,rew2.2,2.0,0.02786387478666598,0.2453186410314793,0.2989266866834087,0.15557640519777896,0.1522767198516418,0.13161409011380318,0.0881857902604711,0.24905264748523231
confidnet,do1,MCD-ECTMmeanOC,rew2.2,2.23606797749979,0.023265154753942644,0.24653496660415294,0.2351535553665615,0.18670897849591353,0.2382271696612093,0.19264092291562637,0.06219255833269926,0.24964903377952657
confidnet,do1,MCD-ECTMmeanOC,rew2.2,2.23606797749979,0.023265154753942644,0.24653496660415294,0.2351535553665615,0.18670897849591353,0.2382271696612093,0.19264092291562637,0.06219255833269926,0.24964903377952657
confidnet,do1,MCD-CTMmean,rew2.2,1.0,0.024260602118026667,0.24031352854103138,0.2663542899774432,0.160783126051285,0.2799828746449606,0.2306355855665634,0.06605896038879056,0.24211668432279507
confidnet,do1,MCD-CTMmean,rew2.2,1.0,0.024260602118026667,0.24031352854103138,0.2663542899774432,0.160783126051285,0.2799828746449606,0.2306355855665634,0.06605896038879056,0.24211668432279507
confidnet,do1,MCD-CTMmean,rew2.2,1.4142135623730951,0.026028602952469424,0.24135265888403673,0.2711763577568443,0.1723354284766545,0.24784267909881058,0.2088508624418925,0.06545834774763032,0.24958241497552225
confidnet,do1,MCD-CTMmean,rew2.2,1.4142135623730951,0.026028602952469424,0.24135265888403673,0.2711763577568443,0.1723354284766545,0.24784267909881058,0.2088508624418925,0.06545834774763032,0.24958241497552225
confidnet,do1,MCD-CTMmean,rew2.2,1.7320508075688772,0.02438508740258275,0.25078674361118314,0.32386926709262676,0.1701223378577249,0.22903275201203452,0.1759661973349677,0.07168734370477749,0.25228890270880483
confidnet,do1,MCD-CTMmean,rew2.2,1.7320508075688772,0.02438508740258275,0.25078674361118314,0.32386926709262676,0.1701223378577249,0.22903275201203452,0.1759661973349677,0.07168734370477749,0.25228890270880483
confidnet,do1,MCD-CTMmean,rew2.2,2.0,0.031169024494512178,0.2484026285273441,0.3063770746281546,0.16078882565443284,0.17385330178941497,0.14700669829985946,0.07577692664392242,0.24733568099266087
confidnet,do1,MCD-CTMmean,rew2.2,2.0,0.031169024494512178,0.2484026285273441,0.3063770746281546,0.16078882565443284,0.17385330178941497,0.14700669829985946,0.07577692664392242,0.24733568099266087
confidnet,do1,MCD-CTMmean,rew2.2,2.23606797749979,0.021025040169088856,0.2496382583043737,0.265939541754135,0.19196045484363544,0.2649450601332097,0.21983814392081258,0.05870027427903979,0.2453938800666722
confidnet,do1,MCD-CTMmean,rew2.2,2.23606797749979,0.021025040169088856,0.2496382583043737,0.265939541754135,0.19196045484363544,0.2649450601332097,0.21983814392081258,0.05870027427903979,0.2453938800666722
confidnet,do1,MCD-ECTMmean,rew2.2,1.0,0.028117378194310722,0.24023937345288637,0.24881209500773652,0.15305374745666078,0.24900773655599417,0.202879646619242,0.07301886846355674,0.24767298341086094
confidnet,do1,MCD-ECTMmean,rew2.2,1.0,0.028117378194310722,0.24023937345288637,0.24881209500773652,0.15305374745666078,0.24900773655599417,0.202879646619242,0.07301886846355674,0.24767298341086094
confidnet,do1,MCD-ECTMmean,rew2.2,1.4142135623730951,0.025070830660943406,0.2355787364150228,0.2591908143579199,0.17357407777589315,0.21644647811071493,0.1840744750208396,0.08060830467531617,0.2516466080838174
confidnet,do1,MCD-ECTMmean,rew2.2,1.4142135623730951,0.025070830660943406,0.2355787364150228,0.2591908143579199,0.17357407777589315,0.21644647811071493,0.1840744750208396,0.08060830467531617,0.2516466080838174
confidnet,do1,MCD-ECTMmean,rew2.2,1.7320508075688772,0.021207424621466887,0.24893597175687848,0.31666719384806313,0.1659041992993357,0.20306897680620592,0.15409606632204925,0.08125952991821944,0.2572671663072482
confidnet,do1,MCD-ECTMmean,rew2.2,1.7320508075688772,0.021207424621466887,0.24893597175687848,0.31666719384806313,0.1659041992993357,0.20306897680620592,0.15409606632204925,0.08125952991821944,0.2572671663072482
confidnet,do1,MCD-ECTMmean,rew2.2,2.0,0.028349522071465332,0.24543574543742033,0.2975702247161023,0.15531590476787302,0.15151599369858518,0.13150220153526745,0.08830884488604751,0.2486500545698064
confidnet,do1,MCD-ECTMmean,rew2.2,2.0,0.028349522071465332,0.24543574543742033,0.2975702247161023,0.15531590476787302,0.15151599369858518,0.13150220153526745,0.08830884488604751,0.2486500545698064
confidnet,do1,MCD-ECTMmean,rew2.2,2.23606797749979,0.024661987186048086,0.2467186393871452,0.23409095080611553,0.1859027992871331,0.2367612035224796,0.19096817964628557,0.06242908389537684,0.24907064233864717
confidnet,do1,MCD-ECTMmean,rew2.2,2.23606797749979,0.024661987186048086,0.2467186393871452,0.23409095080611553,0.1859027992871331,0.2367612035224796,0.19096817964628557,0.06242908389537684,0.24907064233864717
confidnet,do1,MCD-CTMmeanOC,rew2.2,1.0,0.023870563381072515,0.2402999651043514,0.2675579148837107,0.16128584259904555,0.28105752747466006,0.23171024568220025,0.06728095725804442,0.2424691982932364
confidnet,do1,MCD-CTMmeanOC,rew2.2,1.0,0.023870563381072515,0.2402999651043514,0.2675579148837107,0.16128584259904555,0.28105752747466006,0.23171024568220025,0.06728095725804442,0.2424691982932364
confidnet,do1,MCD-CTMmeanOC,rew2.2,1.4142135623730951,0.026235391767010074,0.241256335471726,0.2724961297003719,0.17306781368252358,0.24885170888280894,0.2097658729401787,0.06593347530117383,0.2500648278662003
confidnet,do1,MCD-CTMmeanOC,rew2.2,1.4142135623730951,0.026235391767010074,0.241256335471726,0.2724961297003719,0.17306781368252358,0.24885170888280894,0.2097658729401787,0.06593347530117383,0.2500648278662003
confidnet,do1,MCD-CTMmeanOC,rew2.2,1.7320508075688772,0.024953754601572484,0.25074167739514286,0.3248283694318832,0.170694604024552,0.23013657917048735,0.17689978165095202,0.07189180872240383,0.25272285500098757
confidnet,do1,MCD-CTMmeanOC,rew2.2,1.7320508075688772,0.024953754601572484,0.25074167739514286,0.3248283694318832,0.170694604024552,0.23013657917048735,0.17689978165095202,0.07189180872240383,0.25272285500098757
