model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,Confidence,rew2.2,0.36400823062774845,0.43396673766069577,0.43525509774420207,0.35626863788242236,0.40076366367264005,0.3839987145926448,0.3850138614436204,0.4339718775509177
confidnet,do1,Confidence,rew2.2,0.36400823062774845,0.43396673766069577,0.43525509774420207,0.35626863788242236,0.40076366367264005,0.3839987145926448,0.3850138614436204,0.4339718775509177
confidnet,do0,CTM,rew2.2,0.3650598832283493,0.45251917107165196,0.38284257010076866,0.3747195661991025,0.3626107325898894,0.3624963897204374,0.3572931893565306,0.45236617346832747
confidnet,do0,CTM,rew2.2,0.3650598832283493,0.45251917107165196,0.38284257010076866,0.3747195661991025,0.3626107325898894,0.3624963897204374,0.3572931893565306,0.45236617346832747
confidnet,do1,MSR,rew2.2,0.36565035871156776,0.42901101504308803,0.4760481312433975,0.3516805473279757,0.3821008663824918,0.3742588591868534,0.3982856372884186,0.44240114329447583
confidnet,do1,MSR,rew2.2,0.36565035871156776,0.42901101504308803,0.4760481312433975,0.3516805473279757,0.3821008663824918,0.3742588591868534,0.3982856372884186,0.44240114329447583
confidnet,do1,GEN,rew2.2,0.3659410040837015,0.4275210868629478,0.47937576091671585,0.3518096975515771,0.37978154335392955,0.3720622021218863,0.3970806473337952,0.4428614215850522
confidnet,do1,GEN,rew2.2,0.3659410040837015,0.4275210868629478,0.47937576091671585,0.3518096975515771,0.37978154335392955,0.3720622021218863,0.3970806473337952,0.4428614215850522
confidnet,do1,PCE,rew2.2,0.36604825120154055,0.42845027007942676,0.47744666106094263,0.34319579478826445,0.3767281039576806,0.3695506335837062,0.39583614185985067,0.4410946505620463
confidnet,do1,PCE,rew2.2,0.36604825120154055,0.42845027007942676,0.47744666106094263,0.34319579478826445,0.3767281039576806,0.3695506335837062,0.39583614185985067,0.4410946505620463
confidnet,do1,PE,rew2.2,0.36795566202627916,0.42879832011070196,0.47797786671286635,0.3345307394917989,0.36990376458818486,0.3644227439372619,0.39261887316881444,0.44026397683631685
confidnet,do1,PE,rew2.2,0.36795566202627916,0.42879832011070196,0.47797786671286635,0.3345307394917989,0.36990376458818486,0.3644227439372619,0.39261887316881444,0.44026397683631685
confidnet,do1,REN,rew2.2,0.3681038314707929,0.4278107158943764,0.4809711638210102,0.3494452543796852,0.37637233540119036,0.36992129975673593,0.3955114618697763,0.4430741793465076
confidnet,do1,REN,rew2.2,0.3681038314707929,0.4278107158943764,0.4809711638210102,0.3494452543796852,0.37637233540119036,0.36992129975673593,0.3955114618697763,0.4430741793465076
confidnet,do1,NNGuide,rew2.2,0.3685726918735794,0.426333180192578,0.490322345093972,0.3497093534541242,0.36675671479059363,0.3634781415251277,0.39824129215801773,0.45290764136951267
confidnet,do1,NNGuide,rew2.2,0.3685726918735794,0.426333180192578,0.490322345093972,0.3497093534541242,0.36675671479059363,0.3634781415251277,0.39824129215801773,0.45290764136951267
confidnet,do1,MLS,rew2.2,0.3690175834640055,0.42976732162616366,0.4773189879995493,0.33908192022863876,0.37038753535807517,0.3649891880909324,0.3920555875959889,0.44146091619216243
confidnet,do1,MLS,rew2.2,0.3690175834640055,0.42976732162616366,0.4773189879995493,0.33908192022863876,0.37038753535807517,0.3649891880909324,0.3920555875959889,0.44146091619216243
confidnet,do1,NeCo,rew2.2,0.3690236930126615,0.4299029691606163,0.4761390917137458,0.3391481561721058,0.36998254640798156,0.3645604769293399,0.3916145877612446,0.44128001270677897
confidnet,do1,NeCo,rew2.2,0.3690236930126615,0.4299029691606163,0.4761390917137458,0.3391481561721058,0.36998254640798156,0.3645604769293399,0.3916145877612446,0.44128001270677897
confidnet,do0,CTMmeanOC,rew2.2,0.36974209750026804,0.45567642225255306,0.3842193814439699,0.394061927142737,0.3893631876446238,0.38904259190055007,0.3634557451074226,0.45031133320598365
confidnet,do0,CTMmeanOC,rew2.2,0.36974209750026804,0.45567642225255306,0.3842193814439699,0.394061927142737,0.3893631876446238,0.38904259190055007,0.3634557451074226,0.45031133320598365
confidnet,do0,CTMmean,rew2.2,0.3698060025858355,0.4558119913251784,0.3835992470785184,0.3938593475787813,0.3892384326468597,0.3889599842573883,0.3631447613325466,0.4501151829568146
confidnet,do0,CTMmean,rew2.2,0.3698060025858355,0.4558119913251784,0.3835992470785184,0.3938593475787813,0.3892384326468597,0.3889599842573883,0.3631447613325466,0.4501151829568146
confidnet,do1,KPCA RecError global,rew2.2,0.37189318695045526,0.43782383797599034,0.40880582204375254,0.3843034625301086,0.35570399698131244,0.34937808890218436,0.37447967036146124,0.4434218644604432
confidnet,do1,KPCA RecError global,rew2.2,0.37189318695045526,0.43782383797599034,0.40880582204375254,0.3843034625301086,0.35570399698131244,0.34937808890218436,0.37447967036146124,0.4434218644604432
confidnet,do1,GE,rew2.2,0.37208123027920526,0.4321623705410915,0.47897944527953973,0.32732380077873835,0.36619331332461674,0.3628602595382428,0.3896545534918142,0.44072312576708506
confidnet,do1,GE,rew2.2,0.37208123027920526,0.4321623705410915,0.47897944527953973,0.32732380077873835,0.36619331332461674,0.3628602595382428,0.3896545534918142,0.44072312576708506
confidnet,do1,Energy,rew2.2,0.37381797519894505,0.4329349860902577,0.4776591143875903,0.32526858713196305,0.3640787973756217,0.3612626903971673,0.38973694885373644,0.43996126526719576
confidnet,do1,Energy,rew2.2,0.37381797519894505,0.4329349860902577,0.4776591143875903,0.32526858713196305,0.3640787973756217,0.3612626903971673,0.38973694885373644,0.43996126526719576
confidnet,do0,fDBD,rew2.2,0.37457321988901005,0.4588959887959031,0.39074580452177765,0.3889560436605601,0.391228245496694,0.3877871401336841,0.36655650084010294,0.44433989712426747
confidnet,do0,fDBD,rew2.2,0.37457321988901005,0.4588959887959031,0.39074580452177765,0.3889560436605601,0.391228245496694,0.3877871401336841,0.36655650084010294,0.44433989712426747
confidnet,do1,GradNorm,rew2.2,0.37690681952965477,0.4293503006298359,0.5049138217434523,0.33582605424171064,0.3857668996055402,0.3829503685944076,0.40610279379956216,0.4426015150976615
confidnet,do1,GradNorm,rew2.2,0.37690681952965477,0.4293503006298359,0.5049138217434523,0.33582605424171064,0.3857668996055402,0.3829503685944076,0.40610279379956216,0.4426015150976615
confidnet,do1,ViM,rew2.2,0.38730126050843305,0.45496183362983267,0.3922708305518506,0.4033997251003637,0.3732638102185454,0.36556662895681485,0.377430667371211,0.4490450070057868
confidnet,do1,ViM,rew2.2,0.38730126050843305,0.45496183362983267,0.3922708305518506,0.4033997251003637,0.3732638102185454,0.36556662895681485,0.377430667371211,0.4490450070057868
confidnet,do1,PCA RecError global,rew2.2,0.38970214441666146,0.4472687984089677,0.43332388924420345,0.41777208747738204,0.3986064760534093,0.39205374346547084,0.40612105245917257,0.4574757538995963
confidnet,do1,PCA RecError global,rew2.2,0.38970214441666146,0.4472687984089677,0.43332388924420345,0.41777208747738204,0.3986064760534093,0.39205374346547084,0.40612105245917257,0.4574757538995963
confidnet,do1,pNML,rew2.2,0.4045792887772319,0.46091809330577327,0.40528178333455867,0.4011031953067719,0.38667069681424737,0.38421799259531325,0.39792544188853696,0.44311981714020127
confidnet,do1,pNML,rew2.2,0.4045792887772319,0.46091809330577327,0.40528178333455867,0.4011031953067719,0.38667069681424737,0.38421799259531325,0.39792544188853696,0.44311981714020127
confidnet,do1,Residual,rew2.2,0.4115988176671868,0.4749113012841574,0.40849702534070753,0.44071670496168036,0.4022984498145979,0.39546903438908415,0.39849526378747263,0.46380501405800956
confidnet,do1,Residual,rew2.2,0.4115988176671868,0.4749113012841574,0.40849702534070753,0.44071670496168036,0.4022984498145979,0.39546903438908415,0.39849526378747263,0.46380501405800956
confidnet,do1,Maha,rew2.2,0.43169486635487003,0.48802630569666733,0.42113800023226655,0.45861031717420114,0.42376515265621106,0.4182664393159202,0.41668010577722664,0.4699957138281098
confidnet,do1,Maha,rew2.2,0.43169486635487003,0.48802630569666733,0.42113800023226655,0.45861031717420114,0.42376515265621106,0.4182664393159202,0.41668010577722664,0.4699957138281098
devries,do1,GEN,rew2.2,0.3672875297764092,0.42953313020186445,0.4765114369681517,0.35854223970804794,0.3618778259693452,0.36228721516838847,0.39809631955020525,0.44619631166420637
devries,do1,GEN,rew2.2,0.3672875297764092,0.42953313020186445,0.4765114369681517,0.35854223970804794,0.3618778259693452,0.36228721516838847,0.39809631955020525,0.44619631166420637
devries,do1,PCE,rew2.2,0.36748457777248095,0.4308034048446463,0.47360760550812386,0.3505455773095368,0.356240734362986,0.35680851543779724,0.39647895795939203,0.44392948956571426
devries,do1,PCE,rew2.2,0.36748457777248095,0.4308034048446463,0.47360760550812386,0.3505455773095368,0.356240734362986,0.35680851543779724,0.39647895795939203,0.44392948956571426
devries,do1,MSR,rew2.2,0.36762743553641214,0.43150884905981346,0.4753997731097545,0.3578278528006248,0.3637137332717034,0.3634921769970771,0.39942201065578137,0.4460332627690944
devries,do1,MSR,rew2.2,0.36762743553641214,0.43150884905981346,0.4753997731097545,0.3578278528006248,0.3637137332717034,0.3634921769970771,0.39942201065578137,0.4460332627690944
devries,do0,CTM,rew2.2,0.368556876282653,0.45475566323135885,0.3626142909425654,0.3714173093615915,0.39350453894481247,0.38509691252583,0.3657715728771408,0.4556101894835253
