dataset,method,calibration,model,architecture,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound,k1,bar_p_ood,k2,bar_p2_ood,alpha
ood_nsncs_lsun_resize,PE,Beta,modelvit,ViT,do0,rew0,0,0.18352520454297966,0.06977423624917206,0.7720938731421243,0.1904946473254117,0.3576439132640474,0.0074041021034148,0.3532804510822891,0.0031735853161786094,0.2388115758767728,1.1247328759419637
ood_nsncs_isun,PE,Beta,modelvit,ViT,do0,rew0,0,0.1785789008998214,0.06768010114511207,0.753205112596607,0.18596887303739001,0.35777576502633474,0.0074041021034148,0.36385339722495,0.0031735853161786094,0.25235786823951667,1.0038240917782026
ood_nsncs_textures,PE,Beta,modelvit,ViT,do0,rew0,0,0.020549727407617825,0.0032560512443589066,0.3588729509255931,0.02961033876285299,0.09932647715897625,0.0074041021034148,0.0646166597094957,0.0031735853161786094,0.02041539939976034,0.6343493420312676
ood_nsncs_places365,PE,Beta,modelvit,ViT,do0,rew0,0,0.09502034171187866,0.025798875113322295,0.6629833356772189,0.10198978449431069,0.25871169644848974,0.0074041021034148,0.18608591470805624,0.0031735853161786094,0.12361911887948715,1.1247328759419637
val,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.004246446632111927,0.0005310450232604365,0.32069431271951054,0.012089096447496936,0.07323167459605638,0.006235441568662847,0.5916009294520717,0.0005302687097272204,0.483791214151274,0.010101010101010102
iid_test,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.006481075032445233,0.0012339422957988652,0.6855891686219779,0.018483471226998206,0.10587428911493713,0.008966344021044903,0.7947841867144371,0.002663750372421561,0.7082649660471518,0.012259588347767405
ood_sncs_c100,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.1350557318917512,0.0457431575701531,0.7022395173335279,0.14349570486206617,0.32376771715950314,0.008966344021044903,0.26310575958581817,0.002663750372421561,0.19565757709781048,1.1247328759419637
ood_nsncs_svhn,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.1017948192981557,0.03758817597417315,0.7263493465756296,0.10636027843345966,0.243501072156759,0.008966344021044903,0.13962431772589895,0.002663750372421561,0.07863391506361768,2.92790462265212
ood_nsncs_ti,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.1588340709472606,0.050415464453420024,0.6947389413275548,0.16727404391757555,0.3574704567666024,0.008966344021044903,0.30802541989558097,0.002663750372421561,0.23903054383031022,1.1247328759419637
ood_nsncs_lsun_cropped,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.0789755762198119,0.024548721189933516,0.6669141879793014,0.08741554919012684,0.22642362791119536,0.008966344021044903,0.1571647375059576,0.002663750372421561,0.09448139468305465,1.1247328759419637
ood_nsncs_lsun_resize,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.1996253618168006,0.07738306335918119,0.7480784791551036,0.20806533478711556,0.38665107832834816,0.008966344021044903,0.38508424747722897,0.002663750372421561,0.28005032693712145,1.1247328759419637
ood_nsncs_isun,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.1899960431471379,0.07356097206484011,0.7413299229327939,0.19894527582463112,0.38029950352943104,0.008966344021044903,0.3882004783642036,0.002663750372421561,0.2860508593036617,1.0038240917782026
ood_nsncs_textures,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.008585504568917974,0.0004922827663761253,0.19988334998366253,0.014755102327078247,0.06376247943212326,0.008966344021044903,0.02388060766377017,0.002663750372421561,0.006275640170992262,0.6343493420312676
ood_nsncs_places365,MLS,Sigmoid,modelvit,ViT,do0,rew0,0,0.08271477104810651,0.02187175083875592,0.6451555849984825,0.09115474401842143,0.24240470545474513,0.008966344021044903,0.16422845045608891,0.002663750372421561,0.10863525342505335,1.1247328759419637
val,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.005560554228647403,0.0010748741275821438,0.5739894887080668,0.011277246522390144,0.07926492618442291,0.005880858822529644,0.5455196288085796,0.0013829177130362884,0.49138399871160876,0.010101010101010102
iid_test,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.009868072938707327,0.0023009338982938232,0.9281975080871557,0.017678376130176685,0.1115217369460512,0.008766448825798356,0.7446136574441923,0.004373448360592137,0.6701793663225091,0.012259588347767405
ood_sncs_c100,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.10345829435670172,0.033873070974042796,0.7198138678432071,0.11009495280227666,0.30335720787757403,0.008766448825798356,0.20018612568776353,0.004373448360592137,0.16995711965629817,1.1247328759419637
ood_nsncs_svhn,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.05574662065840526,0.02239154154151541,0.7252400465139506,0.05974654374105122,0.2086524033095315,0.008766448825798356,0.07715834551930542,0.004373448360592137,0.0569113898781948,2.92790462265212
ood_nsncs_ti,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.12598867080225928,0.037749011522941175,0.734164697150968,0.1326981868157965,0.3390646156539904,0.008766448825798356,0.24288589506270392,0.004373448360592137,0.21329159641279957,1.1247328759419637
ood_nsncs_lsun_cropped,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.04745484539485706,0.013706403037155368,0.7338952495514193,0.0541212892737157,0.2011494400469633,0.008766448825798356,0.09444627791595901,0.004373448360592137,0.07254662584207046,1.1247328759419637
ood_nsncs_lsun_resize,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.14886431889983695,0.05505976596494935,0.7413107034480153,0.15590934941871876,0.3555210192198271,0.008766448825798356,0.2867341023358843,0.004373448360592137,0.23488473013942898,1.1247328759419637
ood_nsncs_isun,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.1442937155726611,0.0529259541881144,0.7367390650172545,0.15158018083342634,0.351172806820439,0.008766448825798356,0.2938498605286443,0.004373448360592137,0.2418180935039288,1.0038240917782026
ood_nsncs_textures,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.0034537717354283536,0.00035176457118055014,0.5065217590314257,0.007306425783105741,0.06260134095575569,0.008766448825798356,0.005004818536194384,0.004373448360592137,0.0032024134375355975,0.6343493420312676
ood_nsncs_places365,MLS,Isotonic,modelvit,ViT,do0,rew0,0,0.054966363154470926,0.012894802771873914,0.7382930690588699,0.06161697329667831,0.22306983373230205,0.008766448825798356,0.10860637460373769,0.004373448360592137,0.09011346779031282,1.1247328759419637
val,MLS,Beta,modelvit,ViT,do0,rew0,0,0.005660506368745723,0.000985471297597985,0.6652535497538357,0.013828918939893933,0.079057011404855,0.006959887776223472,0.6938630041432694,0.00017300405489623492,0.6078737037920099,0.010101010101010102
iid_test,MLS,Beta,modelvit,ViT,do0,rew0,0,0.004611693331156405,0.0010767562857238687,0.8233111749313903,0.01896274570404708,0.1044783175264071,0.008538053561151782,0.869292450680947,0.0012042883120486788,0.8030655239992103,0.012259588347767405
ood_sncs_c100,MLS,Beta,modelvit,ViT,do0,rew0,0,0.1720541545313911,0.07634121597201503,0.8243162516069112,0.1800909799204335,0.3742424447862611,0.008538053561151782,0.3326186867464709,0.0012042883120486788,0.26351171573146553,1.1247328759419637
ood_nsncs_svhn,MLS,Beta,modelvit,ViT,do0,rew0,0,0.15208103241259802,0.07910461543534857,0.844972640537429,0.15642841575378869,0.3220383712438478,0.008538053561151782,0.20693906458041492,0.0012042883120486788,0.1387181945728191,2.92790462265212
ood_nsncs_ti,MLS,Beta,modelvit,ViT,do0,rew0,0,0.19817177237428085,0.08307896287548712,0.823031901371923,0.2062085977633233,0.40545819524967347,0.008538053561151782,0.381957478613474,0.0012042883120486788,0.30949040844825315,1.1247328759419637
ood_nsncs_lsun_cropped,MLS,Beta,modelvit,ViT,do0,rew0,0,0.11371127706348294,0.053825332973883505,0.798415854527954,0.12174810245252539,0.28687780642524086,0.008538053561151782,0.22240315692184567,0.0012042883120486788,0.1544000735721066,1.1247328759419637
ood_nsncs_lsun_resize,MLS,Beta,modelvit,ViT,do0,rew0,0,0.2646657818946411,0.13409959731006127,0.8434232080851923,0.2727026072836835,0.46049227085546146,0.008538053561151782,0.5075713119983865,0.0012042883120486788,0.39951883801169286,1.1247328759419637
ood_nsncs_isun,MLS,Beta,modelvit,ViT,do0,rew0,0,0.24875456410518873,0.1250038323605657,0.8422235869053303,0.25727632367099473,0.44897705745034844,0.008538053561151782,0.5050670194185145,0.0012042883120486788,0.40119317036033736,1.0038240917782026
ood_nsncs_textures,MLS,Beta,modelvit,ViT,do0,rew0,0,0.013125848781716815,0.0032056097095940106,0.5739994864585567,0.01763195811060062,0.08234107449352165,0.008538053561151782,0.03196775693137183,0.0012042883120486788,0.015569790106990737,0.6343493420312676
ood_nsncs_places365,MLS,Beta,modelvit,ViT,do0,rew0,0,0.11273300023227445,0.046216435054410455,0.7937872432844117,0.12076982562131691,0.2918107378722467,0.008538053561151782,0.22055509416000973,0.0012042883120486788,0.1597927568396539,1.1247328759419637
val,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.006386582661550212,0.0029717599052410944,0.920432095530752,0.011035035051230482,0.07655911431751386,0.0057031048438682674,0.5388961255800897,0.0015270380987373118,0.43495302673322167,0.010101010101010102
iid_test,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.007230806130179257,0.0018180316859163941,0.7585861133380652,0.016804671814885305,0.10587654771229664,0.007871144250876205,0.7455018605452054,0.0031504857947233624,0.6686020275080976,0.012259588347767405
ood_sncs_c100,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.19482009116631235,0.06924393611431413,0.8956216659000075,0.20222915829187912,0.41809503793734837,0.007871144250876205,0.3750328685757348,0.0031504857947233624,0.3274201207786424,1.1247328759419637
ood_nsncs_svhn,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.2069657347295374,0.09694236187811658,0.9150363458050224,0.21097354296677592,0.41291727517100685,0.007871144250876205,0.28034137590251135,0.0031504857947233624,0.22765765763097195,2.92790462265212
ood_nsncs_ti,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.20552140217828122,0.07299320506104434,0.8961693427117637,0.21293046930384776,0.4334697561842304,0.007871144250876205,0.3952487152084448,0.0031504857947233624,0.35215329245826416,1.1247328759419637
ood_nsncs_lsun_cropped,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.12822852072317353,0.04752850252423978,0.8927128915686781,0.13563758784874025,0.33075626756021786,0.007871144250876205,0.24923473285160117,0.0031504857947233624,0.20386589246462666,1.1247328759419637
ood_nsncs_lsun_resize,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.21479420327877632,0.08294014346583953,0.9051673181524028,0.22220327040434296,0.4373713452744231,0.007871144250876205,0.4127659637673903,0.0031504857947233624,0.35857181978654085,1.1247328759419637
ood_nsncs_isun,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.21025536439915157,0.07870684366592066,0.9019469577123641,0.21811148738237343,0.4352453904635684,0.007871144250876205,0.42755091492098873,0.0031504857947233624,0.37501694522913037,1.0038240917782026
ood_nsncs_textures,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.024570854676006698,0.010219010774141066,0.7761626163574695,0.0342029988552842,0.14710271553760243,0.007871144250876205,0.07571302000560184,0.0031504857947233624,0.050785172977725626,0.6343493420312676
ood_nsncs_places365,PCE,Sigmoid,modelvit,ViT,do0,rew0,0,0.11084769002315242,0.03478695222201685,0.8758833582454599,0.11825675714871907,0.31483940119455267,0.007871144250876205,0.21640060557619117,0.0031504857947233624,0.18445376536541047,1.1247328759419637
val,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.005931332053938761,0.0024553914468610654,0.8552479246108031,0.007131332053938757,0.06532535756306015,0.003518946549923685,0.36475749695143084,0.0018889791973018006,0.2397312935412877,0.010101010101010102
iid_test,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.010235776012722802,0.002635421117994025,0.8319136085930929,0.014801674964142215,0.10661652259811263,0.00710273937463457,0.6427946687835226,0.004828465415485413,0.5447143120104948,0.012259588347767405
ood_sncs_c100,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.1619128569486464,0.07390485022712184,0.8649747798358562,0.16662582516895913,0.3712442548279354,0.00710273937463457,0.3084578007486931,0.004828465415485413,0.2560671121758191,1.1247328759419637
ood_nsncs_svhn,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.15329268867270468,0.08484588557710988,0.884023908527028,0.15610177611027498,0.3363179976304954,0.00710273937463457,0.20699108294865,0.004828465415485413,0.15009232879884762,2.92790462265212
ood_nsncs_ti,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.1750844445867191,0.07201266148937567,0.8604538829881643,0.1798087192158929,0.39167016709010466,0.00710273937463457,0.3333616058927557,0.004828465415485413,0.28550537883134036,1.1247328759419637
ood_nsncs_lsun_cropped,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.09786593204438335,0.04586826102311138,0.8580119032793374,0.10262582216496627,0.2760175246658212,0.00710273937463457,0.1875553950738502,0.004828465415485413,0.13962936800636475,1.1247328759419637
ood_nsncs_lsun_resize,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.17357762878867897,0.0845876959533086,0.8666652912390606,0.17831794831383915,0.378801969225952,0.00710273937463457,0.33054539058168597,0.004828465415485413,0.26677573083146905,1.1247328759419637
ood_nsncs_isun,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.17200676220344138,0.08345576758187133,0.8683747314897597,0.17702565661066078,0.38031771851166407,0.00710273937463457,0.34630124844769256,0.004828465415485413,0.2839220472729267,1.0038240917782026
ood_nsncs_textures,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.01738801295616563,0.00465365461308728,0.7525522952641844,0.02317910134512083,0.116159630978726,0.00710273937463457,0.04852217479894943,0.004828465415485413,0.027152086338477276,0.6343493420312676
ood_nsncs_places365,PCE,Isotonic,modelvit,ViT,do0,rew0,0,0.09069173436660181,0.03390093871915094,0.8420341251980015,0.0953468759559018,0.27684359411147635,0.00710273937463457,0.1738047377903065,0.004828465415485413,0.14049212314610957,1.1247328759419637
val,PCE,Beta,modelvit,ViT,do0,rew0,0,0.005076435736929616,0.0013930832849951495,0.6048511198461021,0.009095047096407398,0.06581600050680546,0.004597430452108697,0.45435909488197873,0.001659426226558821,0.2688913958418584,0.010101010101010102
iid_test,PCE,Beta,modelvit,ViT,do0,rew0,0,0.007074654520705074,0.001137082369193525,0.5011260556919824,0.015316145103096694,0.0998244566187967,0.00721008130687506,0.6765181011783861,0.0034195785586693533,0.5438607916331467,0.012259588347767405
ood_sncs_c100,PCE,Beta,modelvit,ViT,do0,rew0,0,0.20109444160709808,0.07397444024824334,0.8019367325392925,0.20788125362334134,0.37676183916547185,0.00721008130687506,0.3862979929299115,0.0034195785586693533,0.2651164218914302,1.1247328759419637
ood_nsncs_svhn,PCE,Beta,modelvit,ViT,do0,rew0,0,0.21583384859506702,0.09267557022769031,0.8498974963515187,0.2195050585655406,0.352528788224119,0.00721008130687506,0.29201253562480595,0.0034195785586693533,0.16555417798821104,2.92790462265212
ood_nsncs_ti,PCE,Beta,modelvit,ViT,do0,rew0,0,0.21184502026248267,0.07342672325991483,0.7829998394808682,0.21863183227872596,0.3970129431159422,0.00721008130687506,0.4066069110677986,0.0034195785586693533,0.2947182288871763,1.1247328759419637
ood_nsncs_lsun_cropped,PCE,Beta,modelvit,ViT,do0,rew0,0,0.1429294115168257,0.051552032744500806,0.7360751524856304,0.14971622353306893,0.28863330291077566,0.00721008130687506,0.2764184345863779,0.0034195785586693533,0.1543390313462498,1.1247328759419637
ood_nsncs_lsun_resize,PCE,Beta,modelvit,ViT,do0,rew0,0,0.21326113990027418,0.08486692113671726,0.8101531733629327,0.2200479519165174,0.3851272738804497,0.00721008130687506,0.40928210267555043,0.0034195785586693533,0.2771566642817584,1.1247328759419637
ood_nsncs_isun,PCE,Beta,modelvit,ViT,do0,rew0,0,0.20706336564442318,0.0828815377208573,0.8131226218776219,0.21425968725414776,0.3847123863975058,0.00721008130687506,0.42052053279781176,0.0034195785586693533,0.29203686558736686,1.0038240917782026
ood_nsncs_textures,PCE,Beta,modelvit,ViT,do0,rew0,0,0.04460625159594021,0.010126056053338515,0.5778873141776255,0.05342943415728164,0.1342280422711604,0.00721008130687506,0.12629047426241724,0.0034195785586693533,0.04102907544954136,0.6343493420312676
ood_nsncs_places365,PCE,Beta,modelvit,ViT,do0,rew0,0,0.12671174923791484,0.038308701586965255,0.7137359752722972,0.1334985612541581,0.2861880425596565,0.00721008130687506,0.24578164877528746,0.0034195785586693533,0.15168373534815488,1.1247328759419637
val,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.00718127876724078,0.0037923279421175527,0.9271158878288386,0.011104923455770141,0.07571128164817643,0.005776464981284923,0.5386223124298067,0.001131572696691985,0.4611941199084432,0.010101010101010102
iid_test,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.007502844945341331,0.0022525387610248704,0.6526794729930187,0.017328316367816204,0.10750643005786482,0.008085506092987083,0.7712533269504375,0.003080974897227308,0.7029884836956993,0.012259588347767405
ood_sncs_c100,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.1589986184146297,0.05299478428265756,0.865725255362727,0.16660946322673578,0.383084754358502,0.008085506092987083,0.3075531135143518,0.003080974897227308,0.27449355253417257,1.1247328759419637
ood_nsncs_svhn,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.14396288777573613,0.06302388798578193,0.9022430074095096,0.14807984420403542,0.34718725679482,0.008085506092987083,0.19589367564784807,0.003080974897227308,0.1606557408068941,2.92790462265212
ood_nsncs_ti,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.1717661626669944,0.05664900871126128,0.8624769189636085,0.1793770074791005,0.40078009055803504,0.008085506092987083,0.3316722813614939,0.003080974897227308,0.3006967900727521,1.1247328759419637
ood_nsncs_lsun_cropped,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.08512397763316942,0.028065866053680093,0.849314980591963,0.09273482244527548,0.2759477141464107,0.008085506092987083,0.16799652961409509,0.003080974897227308,0.14111026917359606,1.1247328759419637
ood_nsncs_lsun_resize,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.17558445492571606,0.06451411182176063,0.881585603684758,0.1831952997378222,0.3977784168643097,0.008085506092987083,0.3388854172674451,0.003080974897227308,0.2961685945814591,1.1247328759419637
ood_nsncs_isun,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.1724332020028599,0.06176853252220754,0.8810630498727156,0.1805032777407076,0.39623880523458427,0.008085506092987083,0.35226421978215106,0.003080974897227308,0.3103430286849905,1.0038240917782026
ood_nsncs_textures,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.006248413853366093,0.002297041947079295,0.6236746150612511,0.014863506590097036,0.09361589221936832,0.008085506092987083,0.025548471558147493,0.003080974897227308,0.017722658809347605,0.6343493420312676
ood_nsncs_places365,GE,Sigmoid,modelvit,ViT,do0,rew0,0,0.07801222926533966,0.020051313446358833,0.8190319528164492,0.08541043295006794,0.27195450525767145,0.008085506092987083,0.15416002541869853,0.003080974897227308,0.13697712992883404,1.1247328759419637
val,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.006292003131036113,0.0020558111460360633,0.6666666666666667,0.007072008749703242,0.0658644692425915,0.0034781847528342347,0.3628605844397349,0.001906339926605375,0.24508517812689604,0.010101010101010102
iid_test,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.009916676579522105,0.002233938843897664,0.6862251399485548,0.015285089281570609,0.10791869644784434,0.0075029539017554825,0.6500645907672247,0.0049822982790535195,0.5552329485133295,0.012259588347767405
ood_sncs_c100,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.13162444994598696,0.03383060879547718,0.8750556387528937,0.13648335769558137,0.3378203696785299,0.0075029539017554825,0.251159834708672,0.0049822982790535195,0.2111592463589467,1.1247328759419637
ood_nsncs_svhn,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.10456113574393876,0.03388485009458793,0.9007663302747281,0.10763703003096069,0.2804409717920505,0.0075029539017554825,0.1418369405589556,0.0049822982790535195,0.10380671517411567,2.92790462265212
ood_nsncs_ti,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.1471892165610799,0.038008948375930794,0.8726380963212574,0.15210506761349624,0.3628605843897134,0.0075029539017554825,0.28067080691460494,0.0049822982790535195,0.24430388657664803,1.1247328759419637
ood_nsncs_lsun_cropped,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.06532104159229458,0.015164089228137282,0.8716031676355432,0.07014214756366492,0.2309407222354244,0.0075029539017554825,0.12583465464846863,0.0049822982790535195,0.09632277482733631,1.1247328759419637
ood_nsncs_lsun_resize,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.1403155298492373,0.03826622293692295,0.882144119358963,0.14532331089711434,0.34204836845809183,0.0075029539017554825,0.26785939030168787,0.0049822982790535195,0.21658943445191758,1.1247328759419637
ood_nsncs_isun,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.13946412963241744,0.03679642481542345,0.8780273037602243,0.1446869554096938,0.34318739831524525,0.0075029539017554825,0.2813483511976019,0.0049822982790535195,0.23014318609492643,1.0038240917782026
ood_nsncs_textures,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.005301266626839349,0.0006176938631743265,0.8666683429977553,0.010837253872607058,0.0820800161896902,0.0075029539017554825,0.01609350583020304,0.0049822982790535195,0.009503476655739546,0.6343493420312676
ood_nsncs_places365,GE,Isotonic,modelvit,ViT,do0,rew0,0,0.06645935762391131,0.012204472200951477,0.8738910410799043,0.07116382139367428,0.24478768020207944,0.0075029539017554825,0.12776469868073928,0.0049822982790535195,0.108767015528325,1.1247328759419637
val,GE,Beta,modelvit,ViT,do0,rew0,0,0.00664846588814621,0.00269757333586541,0.7121785117457945,0.009160547310894688,0.06590272105969681,0.004626887989133466,0.45799282016525567,0.001503052760102334,0.28551464105708957,0.010101010101010102
iid_test,GE,Beta,modelvit,ViT,do0,rew0,0,0.007416125619902715,0.0014345647213581767,0.6581070988113122,0.015712002883295863,0.10122682492177629,0.007520643655295256,0.6838714056002994,0.0035371029634589566,0.5575545716108434,0.012259588347767405
ood_sncs_c100,GE,Beta,modelvit,ViT,do0,rew0,0,0.16293552261096395,0.05644101811718533,0.777369514065971,0.1700146653497529,0.3438307105370818,0.007520643655295256,0.3144881000382952,0.0035371029634589566,0.22018372784437235,1.1247328759419637
ood_nsncs_svhn,GE,Beta,modelvit,ViT,do0,rew0,0,0.15479452324855303,0.06023093730873369,0.8118624909376357,0.15862386452732236,0.2955903710118054,0.007520643655295256,0.2102318368987572,0.0035371029634589566,0.11600730659883168,2.92790462265212
ood_nsncs_ti,GE,Beta,modelvit,ViT,do0,rew0,0,0.17578170646640298,0.05576837829370106,0.7561921427387275,0.18286084920519186,0.3676354915166881,0.007520643655295256,0.33875582595960496,0.0035371029634589566,0.25217808672296305,1.1247328759419637
ood_nsncs_lsun_cropped,GE,Beta,modelvit,ViT,do0,rew0,0,0.0976141474414811,0.030858761387966345,0.7227328822569116,0.10469329018026995,0.24096339341011092,0.007520643655295256,0.19108949020562496,0.0035371029634589566,0.10654264939534433,1.1247328759419637
ood_nsncs_lsun_resize,GE,Beta,modelvit,ViT,do0,rew0,0,0.1746540659767863,0.06438046812044218,0.7865294089961251,0.1817332087155751,0.3501465730249533,0.007520643655295256,0.33662560031066996,0.0035371029634589566,0.22846377611096244,1.1247328759419637
ood_nsncs_isun,GE,Beta,modelvit,ViT,do0,rew0,0,0.16979988010053904,0.06266627718032887,0.7751202411442595,0.17730617138244628,0.3493903449944321,0.007520643655295256,0.34644489709920817,0.0035371029634589566,0.24015855572924763,1.0038240917782026
ood_nsncs_textures,GE,Beta,modelvit,ViT,do0,rew0,0,0.017831715232678118,0.0018428158427156874,0.3457188513159726,0.02694185124434306,0.08842680960777426,0.007520643655295256,0.05755780100927639,0.0035371029634589566,0.014569836064663952,0.6343493420312676
ood_nsncs_places365,GE,Beta,modelvit,ViT,do0,rew0,0,0.08855996109611541,0.02265258479333815,0.7047982123572045,0.09563910383490423,0.248464688179051,0.007520643655295256,0.17398522678059458,0.0035371029634589566,0.1134781859279596,1.1247328759419637
val,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.005787789598235486,0.0008050192303000068,0.47202947978842646,0.013010419932497215,0.07648919293758509,0.006689179675371637,0.6388132053879294,0.0005901696481681497,0.5266328684556649,0.010101010101010102
iid_test,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.005663182190214179,0.0011627472533800164,0.9102882207088199,0.018871120421806588,0.10602026433565277,0.009034500785025545,0.8212324524458454,0.002345457879709497,0.7367816700891564,0.012259588347767405
ood_sncs_c100,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.14603457174762685,0.04841478136382029,0.6834828692696856,0.15453870032522074,0.32727565345589055,0.009034500785025545,0.2839064841364083,0.002345457879709497,0.20025493280315232,1.1247328759419637
ood_nsncs_svhn,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.11521887861341165,0.04027671740379423,0.7222346774053128,0.1198190416280245,0.24810353289285336,0.009034500785025545,0.15765652444283335,0.002345457879709497,0.08177798391306554,2.92790462265212
ood_nsncs_ti,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.17237320576248547,0.05464978509885673,0.686904102045421,0.1808773343400793,0.36249031440662716,0.009034500785025545,0.3336627976538776,0.002345457879709497,0.24614093508689872,1.1247328759419637
ood_nsncs_lsun_cropped,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.09369470183040365,0.027994231873462044,0.6616983484112328,0.10219883040799753,0.23346786759926025,0.009034500785025545,0.18503123587578194,0.002345457879709497,0.10088429030901247,1.1247328759419637
ood_nsncs_lsun_resize,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.226360178363691,0.09018786036390175,0.733091993292471,0.2348643069412847,0.40385688517919177,0.009034500785025545,0.43564958759481476,0.002345457879709497,0.3060275882593619,1.1247328759419637
ood_nsncs_isun,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.2128172907905805,0.08364630481915376,0.7377290979731451,0.2218345501618942,0.3939702647511748,0.009034500785025545,0.43382393268399383,0.002345457879709497,0.30749733023507053,1.0038240917782026
ood_nsncs_textures,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.01409465301030676,0.0009131161972441917,0.3335826412199421,0.01984793646000646,0.06461404982154034,0.009034500785025545,0.03689443585473258,0.002345457879709497,0.007059060643245498,0.6343493420312676
ood_nsncs_places365,Energy,Sigmoid,modelvit,ViT,do0,rew0,0,0.09989257674881546,0.025610794401609058,0.6465387272499543,0.10839670532640933,0.2490423505235955,0.009034500785025545,0.19673964138415367,0.002345457879709497,0.1150805880656913,1.1247328759419637
val,Energy,Isotonic,modelvit,ViT,do0,rew0,0,0.004146034608055899,0.0004290873812069033,0.42093547884912064,0.011074546393184287,0.07699801078202533,0.005503115960149185,0.5626461592636594,0.0009224708067493233,0.5015447565707059,0.010101010101010102
iid_test,Energy,Isotonic,modelvit,ViT,do0,rew0,0,0.009769834024920201,0.002734764968726356,0.9310128436918835,0.018454910109568852,0.11354707444168527,0.00915162133796632,0.77731307954368,0.004384980049277386,0.7068769303694066,0.012259588347767405
ood_sncs_c100,Energy,Isotonic,modelvit,ViT,do0,rew0,0,0.10232766537645964,0.03677319921180706,0.7652237126205558,0.10942717337309266,0.3046632204805562,0.00915162133796632,0.1985821666875235,0.004384980049277386,0.17144696778473903,1.1247328759419637
ood_nsncs_svhn,Energy,Isotonic,modelvit,ViT,do0,rew0,0,0.05334893284913062,0.02387596188384448,0.7815440937761092,0.05771724103343108,0.2093368586461663,0.00915162133796632,0.07430440009583032,0.004384980049277386,0.057291259530062456,2.92790462265212
