model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,Confidence,rew2.2,0.23277940897204866,0.3418990901882786,0.40935884261089406,0.28217389050698666,0.2997991719251962,0.31588094104286785,0.2973803623542251,0.29738088909051913,0.3498320197561876
confidnet,do0,GEN,rew2.2,0.24028982634791346,0.34262795968370136,0.3662315275777755,0.36109999420358624,0.3679951576461713,0.3657707902302418,0.3546389551288916,0.30570263987451185,0.35110317820994835
confidnet,do0,MSR,rew2.2,0.2410110469396411,0.34191689417761423,0.38579868066785544,0.36597928976721406,0.3775136961415769,0.3714675433470431,0.3610924311927371,0.3084995085944996,0.3533858968410478
confidnet,do0,REN,rew2.2,0.2466182138634773,0.3488439385205998,0.3568519652000933,0.35437940658651473,0.3590928208359315,0.3573179463528472,0.3465450604253554,0.3049254061512134,0.3525757826824818
confidnet,do0,fDBD,rew2.2,0.24824429926548305,0.3482222122407717,0.36818028641265393,0.31967616619245476,0.36289870480491604,0.31973369947340846,0.31530846544010227,0.28500955327766525,0.35455209902359525
confidnet,do1,PCE,rew2.2,0.24828931020187595,0.34436644272613204,0.4401653583412303,0.2860228691112045,0.30355294445193864,0.30846540068709943,0.29911029668858624,0.3199471641314212,0.35961080033442006
confidnet,do1,PE,rew2.2,0.2556405343318204,0.34581065200328176,0.4232739223833521,0.28232850838385815,0.299269988303017,0.30094814359237937,0.2948497200191046,0.3186636278262448,0.3595833878957794
confidnet,do0,CTM,rew2.2,0.25690620542726444,0.36716955937096535,0.4005821709424868,0.3193457830238403,0.4048365024148436,0.32002139136648544,0.3205613943749797,0.30366468767188337,0.3797801454610321
confidnet,do1,CTMmeanOC,rew2.2,0.25931403775669726,0.35677860894605484,0.38203290006288604,0.2709188881173562,0.3051569298205992,0.2856730535310799,0.28268397000168866,0.28722615682082997,0.36214251874495135
confidnet,do1,CTMmean,rew2.2,0.2609956724111272,0.3574049049814839,0.3795630759826612,0.2702226777711812,0.30441857564527475,0.2841728611257924,0.28173543218637026,0.2864897289147634,0.36285272356323006
confidnet,do1,GE,rew2.2,0.2656825462616847,0.35215187364630324,0.40650913134507727,0.2846044376131086,0.2981235141954491,0.29795230093683,0.2959732294226787,0.31819535586965586,0.3635537056505821
confidnet,do1,NNGuide,rew2.2,0.267298562408359,0.3581399491438809,0.4043986127870653,0.2830982345553404,0.30094495137063154,0.2967598379018716,0.2936503845050985,0.3165262175996654,0.3644119783308999
confidnet,do1,NeCo,rew2.2,0.26862410819395066,0.35180984250404085,0.40347513422429104,0.28304532429223395,0.2954740014267693,0.29784736125086714,0.29540034749763516,0.3164133805697078,0.36315314908005814
confidnet,do1,MLS,rew2.2,0.26902872944867173,0.35216693511365404,0.4056330748236242,0.285159153051031,0.29640273817666474,0.29984470111914546,0.29729042002109596,0.31811705494734793,0.3638581262408363
confidnet,do1,GradNorm,rew2.2,0.2755400926381461,0.3601983448052192,0.4239033119212389,0.30758471243786667,0.30363604174797054,0.32177970513258525,0.3155681688614719,0.33948357453460065,0.37004094010551214
confidnet,do1,Energy,rew2.2,0.2759321562446247,0.35902141239773366,0.40026693296239335,0.28951320294482386,0.2988618535333237,0.3019610130110763,0.30068239988349327,0.3201793738213549,0.36809148363868177
confidnet,do1,KPCA RecError global,rew2.2,0.27652173807283087,0.37384488214680167,0.38232194581140494,0.2832349965462445,0.30998031245613644,0.2955949791333988,0.29713735548955245,0.29490168532194316,0.38551884437128614
confidnet,do1,PCA RecError global,rew2.2,0.2790329217250481,0.38776090515074635,0.39655870353328276,0.3021677753037507,0.3320842487232566,0.3087762231925839,0.308159307637122,0.30341292445891577,0.3865325766647091
confidnet,do0,ViM,rew2.2,0.2883440316881282,0.4141960792441046,0.4398565337769929,0.3431222279050707,0.3966427066413395,0.33459235982416446,0.33407212653435,0.32446290756371254,0.414888831043437
confidnet,do1,pNML,rew2.2,0.29003679032085883,0.39580281874611206,0.41975390799542234,0.31487411863620585,0.34977869202148215,0.31523542288215184,0.3166775495797562,0.3179147717137266,0.38860802285055634
confidnet,do0,Maha,rew2.2,0.3534615180097007,0.5250937857300024,0.5826894865094752,0.4816085146513533,0.4951479668277017,0.47676790432834526,0.4678226854524471,0.4261941964797577,0.5127324665087147
confidnet,do0,Residual,rew2.2,0.3700041187277022,0.5447269380044146,0.6290030587094327,0.5176129013996722,0.5309272061141979,0.5136019959909046,0.5037647613347066,0.4584132359226981,0.5395047836663782
devries,do0,GEN,rew2.2,0.23717439436469773,0.35629497663036014,0.3983315296133826,0.3539957256626959,0.36613471403919806,0.36596197637075617,0.3507280942561271,0.30753402242325895,0.3597559748998626
devries,do0,MSR,rew2.2,0.23997441081757823,0.35198267049115317,0.43712485075413615,0.35103739491781205,0.3918708524085567,0.3634128553959895,0.35055029423192124,0.31334829158807154,0.3635495009471571
devries,do0,PCE,rew2.2,0.2420739214119143,0.3510949782900534,0.4374484744208882,0.34820857704586583,0.3925458190291863,0.3605102338495353,0.34792256526900056,0.31330642247724155,0.3631951045428323
devries,do0,REN,rew2.2,0.2428172915849826,0.36307727711303833,0.37709777608809364,0.35572776824155106,0.3516720962710037,0.3655692193091575,0.3497233052585592,0.306479401740005,0.3609935756015098
devries,do0,fDBD,rew2.2,0.24294124406500273,0.35363801428299185,0.3732524768989966,0.31574683164918216,0.349949764417985,0.32476368484591445,0.31476739989781044,0.28073737798273174,0.354452917370332
devries,do0,CTM,rew2.2,0.2484275167461793,0.36585195921211966,0.39473014293936975,0.3116714330678772,0.37948880132941276,0.32285510371336085,0.3167825645864797,0.29293978564049317,0.3741716040325475
devries,do0,CTMmeanOC,rew2.2,0.2523991713179055,0.37204161829603544,0.3466593670927075,0.32314380045433755,0.33732051399262286,0.3268218676266037,0.31717833175948057,0.275314054379583,0.35830062706847576
devries,do0,CTMmean,rew2.2,0.25257863793765073,0.3723459117313461,0.3451624720432926,0.32257320440475323,0.3366453529419474,0.3261539329129427,0.31648216723579853,0.27456360243004646,0.3581094107314912
devries,do1,PE,rew2.2,0.2577726278978843,0.3362944971730659,0.4326809580702095,0.2856504029713573,0.27606417935657146,0.31750086399905114,0.3048238782992606,0.3141766339493229,0.35091579652049176
devries,do1,GE,rew2.2,0.26685225134956686,0.3417443621405993,0.4107257831952883,0.2811600932467778,0.27248524081909437,0.30758428371043983,0.29907451689101705,0.31128034212791517,0.3529431590596017
devries,do1,NeCo,rew2.2,0.2670735883287464,0.3408370423327405,0.40942037341647797,0.2829950841266689,0.2707112900502967,0.310204492807822,0.30104227294111213,0.31043931690978954,0.35178921773636807
devries,do1,NNGuide,rew2.2,0.2671055937768488,0.34460790440145256,0.4263285520836847,0.2995336291774876,0.2821253250990678,0.32839584076978634,0.3200765454581599,0.32289218676516745,0.36263574434047435
devries,do1,MLS,rew2.2,0.26732114565296383,0.3410241526747897,0.4104206470409547,0.2841427887247304,0.27123303948857846,0.31138734454189876,0.3021722999295751,0.3112001040071005,0.35208379784739396
devries,do1,GradNorm,rew2.2,0.2739518317475304,0.3497355214991,0.4224183193350567,0.3086201175832577,0.27420479769478,0.33838297600026884,0.3253656593391721,0.3314875899214856,0.35881129403116313
devries,do1,Energy,rew2.2,0.2746480724073852,0.3471772208107606,0.4014595336620494,0.28278869749908375,0.27086037300290255,0.3080168015759185,0.29994848488961345,0.3111334326820696,0.35420696869898205
devries,do1,PCA RecError global,rew2.2,0.27614498576615143,0.3730285058779298,0.42568561116127784,0.3232742903501936,0.3097133581498233,0.33812390309996854,0.3353927472698013,0.32803787576019683,0.3862507798911534
devries,do1,Confidence,rew2.2,0.27707968401373895,0.367753164908838,0.5228692054627835,0.41050565618816737,0.3502811315837017,0.43993126348460987,0.4306708791341259,0.3958365180147669,0.4026651246129166
devries,do0,KPCA RecError global,rew2.2,0.2771945189605069,0.392323381691564,0.4091058343855252,0.3953045161011752,0.3661003903024499,0.39965264381404625,0.3853170526359684,0.3162928282627736,0.3936466562503119
devries,do0,ViM,rew2.2,0.2794733779225317,0.41611735997182686,0.41315538387925377,0.3564105810371322,0.38673270673364585,0.35919810444291084,0.35001636527251,0.29986999273933873,0.40771771284846203
devries,do1,pNML,rew2.2,0.2871819458406543,0.37860640805774637,0.4250215287026318,0.31124954097289176,0.31935976671167265,0.3202548000336171,0.3193916320735094,0.3291166754138179,0.3740250165649693
devries,do0,Maha,rew2.2,0.34826251272276537,0.5289945372745951,0.5639542334242799,0.497717314932547,0.49025334644063945,0.49724017488881034,0.48341820996166585,0.42271243673174724,0.5128132466985689
devries,do0,Residual,rew2.2,0.3655432153820505,0.5500494152801358,0.6225163778701084,0.5315732432397995,0.5331360505894468,0.5312337470915065,0.517396981510152,0.4578696500686652,0.5428449072810879
dg,do1,Confidence,rew6,0.1075652206444933,0.17936424380278113,0.19432061164861852,0.0947854646630785,0.20533180566828263,0.10462982088847295,0.12815614817617152,0.16197630854426387,0.24172597080852834
dg,do1,CTM,rew6,0.1088216638022264,0.1738598975685517,0.17901861645646755,0.0957468645322382,0.199507501938904,0.10286400079360183,0.12685970895539142,0.16303526267004426,0.23467830894375857
dg,do1,REN,rew6,0.11058281330001951,0.17661487106377322,0.1908031020640309,0.10617991979367283,0.20518826708394924,0.11283171503399536,0.13866259066878062,0.17298880689067758,0.24473601940939876
dg,do1,GEN,rew6,0.11060118036834521,0.17556407359326914,0.1875386904218077,0.10794077429531321,0.2035266342999762,0.11406116165688976,0.13983259593556277,0.173853304203185,0.2441151567435714
dg,do1,MSR,rew6,0.11075559456009998,0.1702699739780631,0.152769286349021,0.10606972377831066,0.1862593865554814,0.11089762004230974,0.13512384860924215,0.17081127962874038,0.23235835549699338
dg,do1,PCE,rew6,0.11135535905321721,0.17182684967806955,0.1446124332869125,0.11145382907762187,0.18496984573281988,0.11517894386830055,0.1407516375749992,0.16944765149882884,0.2337806786005458
dg,do1,MLS,rew6,0.11171275614391951,0.17160556571630864,0.14953481572454871,0.10800231289140719,0.18459769536694412,0.11216865842449478,0.13673622879566963,0.1713353659530471,0.23301338223923934
dg,do1,NNGuide,rew6,0.11255049655035246,0.17829408262593766,0.1725252793659574,0.10630549060819403,0.18468272947465533,0.11479379300133734,0.1356796381618865,0.1635885204571184,0.23234573988858548
dg,do1,PE,rew6,0.11522725488223784,0.17362181659208892,0.1315673048728181,0.11963401144171779,0.1760198911359599,0.12071976586545367,0.14674905332945964,0.16967327870165858,0.2321232763105559
dg,do1,Energy,rew6,0.12009755784362137,0.17580035309040842,0.1200347446554459,0.12684598693468538,0.1653206754325272,0.1256979723832645,0.15121835636638498,0.16985126179449775,0.230316191078144
dg,do1,GE,rew6,0.12865855924918002,0.17785888114488796,0.10622916126934834,0.13895205191016224,0.15452733128870272,0.13433172283890188,0.15741867118143152,0.17120072871005307,0.22231402336868866
dg,do1,PCA RecError global,rew6,0.19018327206409044,0.2624206028871413,0.4933061620862831,0.23220521648192807,0.47793504257025987,0.2706356182768459,0.2907886142430211,0.34147611129182864,0.419826204840542
dg,do1,pNML,rew6,0.19723008446154874,0.27689131999775896,0.42929176062075164,0.22050152180011856,0.44640009426730815,0.25186267481172403,0.2763262918020931,0.3217647840457029,0.4208631327524482
dg,do1,Maha,rew6,0.2156453716632897,0.29319163520594504,0.4462625602603437,0.23874416785266708,0.4539820893364623,0.2690484600955934,0.29304619955559974,0.3335161295141755,0.4394832534051877
dg,do1,Residual,rew6,0.22543985346583623,0.2997023511084202,0.4609748015701392,0.25505578517277777,0.46992505485368585,0.28599530035169185,0.31015892300814185,0.3480892221530639,0.4467411699503838
dg,do1,GradNorm,rew6,0.23787648117781993,0.23410759078196386,0.16924374947436815,0.21470553582348847,0.20593593113105352,0.2139031489047294,0.22166216137471356,0.23722164239699528,0.23553534680845267
dg,do0,fDBD,rew12,0.24437195229066527,0.3459884364604674,0.3580528604543586,0.3075437680346118,0.3317579739683434,0.31102491570205815,0.3024354931106688,0.2749398717306977,0.3454113020332943
dg,do0,CTMmeanOC,rew12,0.2579371057586751,0.36173495118902066,0.31677031223553354,0.2897312200930261,0.3119422999552907,0.2853892527447527,0.2815043987306355,0.2640139498742229,0.3514472528323295
dg,do0,CTMmean,rew12,0.2581397644427651,0.3621200109105194,0.31697174790229693,0.29119341695697515,0.3115628432636012,0.28655948367364703,0.282582833996022,0.26392999859034477,0.3513074454297386
dg,do1,NeCo,rew20,0.2623275367073443,0.33832037688032107,0.39215935937317525,0.2655807401152267,0.2714085203228619,0.283290526876789,0.2762398646324781,0.2981126444339276,0.3475064696237361
dg,do0,KPCA RecError global,rew6,0.2730747506189124,0.38092469297840637,0.3834323574294537,0.35001213683155674,0.3549748511611073,0.35998273280563264,0.35136372561949675,0.32274753619295254,0.4067334524630278
