model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,NNGuide,rew2.2,0.02200301075088907,0.22661816502067994,0.3635558780990529,0.18177615516027545,0.18460571621932748,0.1867855609901607,0.17425964626769544,0.1286177416089303,0.23166875570401335
confidnet,do1,CTMmeanOC,rew2.2,0.023631766707291692,0.23057763508921597,0.3495609063965585,0.17627931947331388,0.19143408931541933,0.18606303671767216,0.1693033841002798,0.12159994469874812,0.23568528067247174
confidnet,do1,PCE,rew2.2,0.024739660042654182,0.2255103538667553,0.4000248679134673,0.18091891166043084,0.19318952804191716,0.19615702174774996,0.17747056858015609,0.14239202970389417,0.23549593047151698
confidnet,do1,PE,rew2.2,0.025500371626628503,0.22031141520425795,0.37514832974549034,0.18233943568086539,0.1878372331988991,0.18925898380610126,0.17466456570171227,0.13497173836560816,0.22920374263799206
confidnet,do0,Maha,rew2.2,0.025910353259758538,0.3330253149623083,0.5093525241369207,0.346575042334191,0.32654389597789957,0.3538133622339008,0.33084979519584407,0.22018484675791075,0.32851017241171165
confidnet,do0,CTMmean,rew2.2,0.02680708751519605,0.24027846754749937,0.287683989114933,0.2071559598903493,0.20455602602426748,0.20563195124421574,0.18860922321566514,0.10606394103749991,0.228213733581723
confidnet,do0,Residual,rew2.2,0.027840522401967962,0.34248637071368093,0.5386936108917114,0.36654528698054195,0.34136700965728733,0.3748689620673977,0.34838422547208947,0.2224412277417896,0.3407427939190585
confidnet,do1,KPCA RecError global,rew2.2,0.02811907232650074,0.23470305555231386,0.33777276043358906,0.17111139171880668,0.18135135142077038,0.18020748191194602,0.1659191661057503,0.11745417968112569,0.25023789500968047
confidnet,do1,pNML,rew2.2,0.030401658170967582,0.258764360292863,0.3662887491377944,0.22228169707118572,0.23432099534306125,0.21853636414864597,0.2052252791713528,0.15119450216855532,0.24898475755940952
confidnet,do0,MLS,rew2.2,0.030705508213653785,0.23779752952142136,0.3726861450787348,0.2649485710828558,0.28485007635677295,0.26880862545934264,0.24987383347291406,0.14989851758033013,0.24514608774981753
confidnet,do1,Energy,rew2.2,0.030717366026839932,0.22490921194739477,0.3513560043640102,0.20065529795163314,0.199176658805912,0.20000392620896354,0.18807164250116315,0.13455305057402728,0.2300872337405255
confidnet,do0,fDBD,rew2.2,0.0313120472356871,0.23268600423188535,0.34443351301142616,0.22213569337955802,0.25396387018091965,0.22470201577774776,0.2101811492325545,0.12756557968186785,0.23694880628693726
confidnet,do0,GE,rew2.2,0.03157657421207532,0.23992894251880886,0.3692734169711132,0.26095529916175253,0.2797641989368497,0.26400022211638907,0.24502963365362387,0.149635388492205,0.24696242979102012
confidnet,do0,NeCo,rew2.2,0.03262789812969508,0.23563753611838203,0.3715928370518732,0.2598526731048315,0.283954236356471,0.26356908443222976,0.24557168687956712,0.14791631366674157,0.2448756507020151
confidnet,do0,PCA RecError global,rew2.2,0.03338286617036021,0.28301215792624623,0.4832781160919465,0.31281736917201425,0.342229523682817,0.31524890772722863,0.29499974834959664,0.19003105651085894,0.3158294017569434
confidnet,do0,CTM,rew2.2,0.033520146258937476,0.23828680831042962,0.3760066847002082,0.229870975625595,0.2772468876205457,0.2329891641892025,0.21982871868798406,0.14195117619789369,0.2534166334918071
confidnet,do0,REN,rew2.2,0.03412058236568479,0.23313754770834186,0.3253811746494605,0.24290910457806072,0.2459631401234879,0.24665382893506946,0.22582825264256565,0.13416722106758885,0.23166444430418837
confidnet,do0,GradNorm,rew2.2,0.035130897907557385,0.2950771885949252,0.4960569889915604,0.35575243117464805,0.34174061338798184,0.3694099499615289,0.3358305859398719,0.19582991503100347,0.3062717412553623
confidnet,do0,GEN,rew2.2,0.035728675371708644,0.2292374397238148,0.3381742115951172,0.2521008448038953,0.257925884579979,0.2565932462388929,0.23627096228419717,0.13865413776147142,0.2326511690840079
confidnet,do1,Confidence,rew2.2,0.03593448683231333,0.2364984909684707,0.3851891616309704,0.19057967460754305,0.20366756360535465,0.2216815565460522,0.19378034488524554,0.1429899840383428,0.2421671135571554
confidnet,do0,ViM,rew2.2,0.038402503614595754,0.27438408304814943,0.4121591030157408,0.2529218583830432,0.265331716774915,0.24893093452029505,0.23681487257250886,0.1656710523568266,0.2778468206491279
