model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0.01061538461538462,0.37970979123571424,0.5942234037345959,0.37970979123571424,0.37970979123571424,0.3513386402116455,0.23822066286792748,0.37970979123571424
modelvit,do0,Confidence,rew0,0.01061538461538462,0.37970979123571424,0.5942234037345959,0.37970979123571424,0.37970979123571424,0.3513386402116455,0.23822066286792748,0.37970979123571424
modelvit,do1,NNGuide,rew0,0.0948160185497813,0.3664058231538456,0.545523617503534,0.38466137222276287,0.38286727397850606,0.3520285840781582,0.3149994867757786,0.37230903188154735
modelvit,do1,NNGuide,rew0,0.0948160185497813,0.3664058231538456,0.545523617503534,0.38466137222276287,0.38286727397850606,0.3520285840781582,0.3149994867757786,0.37230903188154735
modelvit,do0,GE,rew0,0.10507023928383703,0.4196410304067658,0.609223729175498,0.43315704875646366,0.4906954306519296,0.4303807486741644,0.3944810450043666,0.4139489915854668
modelvit,do0,GE,rew0,0.10507023928383703,0.4196410304067658,0.609223729175498,0.43315704875646366,0.4906954306519296,0.4303807486741644,0.3944810450043666,0.4139489915854668
modelvit,do0,PCE,rew0,0.12039331329501361,0.41658648672817034,0.6325513991706458,0.4276335839695326,0.4176706264969628,0.3980995339773191,0.40652170413834127,0.41887224656734895
modelvit,do0,PCE,rew0,0.12039331329501361,0.41658648672817034,0.6325513991706458,0.4276335839695326,0.4176706264969628,0.3980995339773191,0.40652170413834127,0.41887224656734895
modelvit,do0,GEN,rew0,0.14666513004555604,0.4449462635399605,0.6423673765322434,0.4356259545037375,0.4117027415218783,0.38831959554106243,0.4321517761770412,0.4141340573092977
modelvit,do0,GEN,rew0,0.14666513004555604,0.4449462635399605,0.6423673765322434,0.4356259545037375,0.4117027415218783,0.38831959554106243,0.4321517761770412,0.4141340573092977
modelvit,do1,REN,rew0,0.16289818352836932,0.3798012887540712,0.5717494788097943,0.39507943385985145,0.40604804253955856,0.3737501417693365,0.37152034084823854,0.45966140398917676
modelvit,do1,REN,rew0,0.16289818352836932,0.3798012887540712,0.5717494788097943,0.39507943385985145,0.40604804253955856,0.3737501417693365,0.37152034084823854,0.45966140398917676
modelvit,do1,PE,rew0,0.18079730653658424,0.3831796895204162,0.6050687384218774,0.42536619682969307,0.434636640167742,0.4047369754756816,0.2242697733306965,0.415884978328071
modelvit,do1,PE,rew0,0.18079730653658424,0.3831796895204162,0.6050687384218774,0.42536619682969307,0.434636640167742,0.4047369754756816,0.2242697733306965,0.415884978328071
modelvit,do1,CTMmean,rew0,0.18862203333736938,0.39350586485315764,0.5003903585848447,0.36739652282060503,0.3399093530902836,0.32128374804114246,0.27376282658812584,0.38855352293282097
modelvit,do1,CTMmean,rew0,0.18862203333736938,0.39350586485315764,0.5003903585848447,0.36739652282060503,0.3399093530902836,0.32128374804114246,0.27376282658812584,0.38855352293282097
modelvit,do1,fDBD,rew0,0.19695427188896308,0.3613993908108984,0.5772325662665787,0.393113785148436,0.4111244544857606,0.37761236694265554,0.2783757816800338,0.4000646185008927
modelvit,do1,fDBD,rew0,0.19695427188896308,0.3613993908108984,0.5772325662665787,0.393113785148436,0.4111244544857606,0.37761236694265554,0.2783757816800338,0.4000646185008927
modelvit,do1,CTMmeanOC,rew0,0.20271592582588624,0.3911831434526546,0.4988706118807847,0.3660877621711377,0.3419518233891612,0.3231665374595408,0.27661176194761766,0.3900436789984858
modelvit,do1,CTMmeanOC,rew0,0.20271592582588624,0.3911831434526546,0.4988706118807847,0.3660877621711377,0.3419518233891612,0.3231665374595408,0.27661176194761766,0.3900436789984858
modelvit,do0,GradNorm,rew0,0.20742099788390655,0.4177255687899155,0.5737658080792888,0.47336002410849465,0.5120904171911753,0.42643121364270764,0.3824318558106146,0.418734791137954
modelvit,do0,GradNorm,rew0,0.20742099788390655,0.4177255687899155,0.5737658080792888,0.47336002410849465,0.5120904171911753,0.42643121364270764,0.3824318558106146,0.418734791137954
modelvit,do1,MSR,rew0,0.22703604174284892,0.42122864724137343,0.635094212140338,0.4535138760408576,0.46815194061095566,0.44292241783925573,0.21406499067365686,0.4770551434829368
modelvit,do1,MSR,rew0,0.22703604174284892,0.42122864724137343,0.635094212140338,0.4535138760408576,0.46815194061095566,0.44292241783925573,0.21406499067365686,0.4770551434829368
modelvit,do0,KPCA RecError global,rew0,0.27960377161569533,0.595916390674908,0.5874203528079359,0.44953430814656653,0.5313638202957568,0.505671889373788,0.5159357538718262,0.5197314076024813
modelvit,do0,KPCA RecError global,rew0,0.27960377161569533,0.595916390674908,0.5874203528079359,0.44953430814656653,0.5313638202957568,0.505671889373788,0.5159357538718262,0.5197314076024813
modelvit,do0,CTM,rew0,0.2940552430008495,0.4379374149438635,0.6734406027310277,0.4769658453169533,0.5090403146664337,0.4449264754840634,0.37895933843924257,0.4553922343308267
modelvit,do0,CTM,rew0,0.2940552430008495,0.4379374149438635,0.6734406027310277,0.4769658453169533,0.5090403146664337,0.4449264754840634,0.37895933843924257,0.4553922343308267
modelvit,do1,MLS,rew0,0.30271795691511516,0.3766603568519965,0.5793575286916949,0.40490855300808287,0.48408938456485,0.3662404992491276,0.27940014193936935,0.40511288269756046
modelvit,do1,MLS,rew0,0.30271795691511516,0.3766603568519965,0.5793575286916949,0.40490855300808287,0.48408938456485,0.3662404992491276,0.27940014193936935,0.40511288269756046
modelvit,do0,pNML,rew0,0.3083272145227884,0.5447662234661609,0.6713550440276296,0.563652084984161,0.4534029262589382,0.4274917454848402,0.5685902838236931,0.5907352342585959
modelvit,do0,pNML,rew0,0.3083272145227884,0.5447662234661609,0.6713550440276296,0.563652084984161,0.4534029262589382,0.4274917454848402,0.5685902838236931,0.5907352342585959
modelvit,do1,Energy,rew0,0.37970217530308614,0.433580664113512,0.5979474048539941,0.45074351577158733,0.5175934313484527,0.43305528485906686,0.3525729556900921,0.37812866101747855
modelvit,do1,Energy,rew0,0.37970217530308614,0.433580664113512,0.5979474048539941,0.45074351577158733,0.5175934313484527,0.43305528485906686,0.3525729556900921,0.37812866101747855
modelvit,do0,NeCo,rew0,0.4033551779160371,0.45649058549189386,0.6508955134421454,0.4630490361626053,0.5058412537128124,0.453328769256842,0.41789795753703246,0.4547049310691588
modelvit,do0,NeCo,rew0,0.4033551779160371,0.45649058549189386,0.6508955134421454,0.4630490361626053,0.5058412537128124,0.453328769256842,0.41789795753703246,0.4547049310691588
modelvit,do1,PCA RecError global,rew0,0.41895053364253715,0.4859131105488853,0.6135253890897766,0.4775423421748256,0.38761048567545425,0.36840420585920597,0.3347707706251863,0.4189895630443661
modelvit,do1,PCA RecError global,rew0,0.41895053364253715,0.4859131105488853,0.6135253890897766,0.4775423421748256,0.38761048567545425,0.36840420585920597,0.3347707706251863,0.4189895630443661
modelvit,do0,Maha,rew0,0.5093800509121158,0.5860325208141971,0.8133771332359556,0.7731744562331193,0.4879587575340982,0.4669616535247891,0.5234624085029479,0.5691006885611788
modelvit,do0,Maha,rew0,0.5093800509121158,0.5860325208141971,0.8133771332359556,0.7731744562331193,0.4879587575340982,0.4669616535247891,0.5234624085029479,0.5691006885611788
modelvit,do1,ViM,rew0,0.5541021721898478,0.3991338087816711,0.6443008461472995,0.7898174222718313,0.37314555959033824,0.35796712161037847,0.27845359766366734,0.34667389081720473
modelvit,do1,ViM,rew0,0.5541021721898478,0.3991338087816711,0.6443008461472995,0.7898174222718313,0.37314555959033824,0.35796712161037847,0.27845359766366734,0.34667389081720473
modelvit,do0,Residual,rew0,0.6738972480836792,0.6330406889512905,0.7901826059831252,0.8241106199029133,0.5501732546136806,0.5439213173960705,0.528127311579466,0.5662898055885499
modelvit,do0,Residual,rew0,0.6738972480836792,0.6330406889512905,0.7901826059831252,0.8241106199029133,0.5501732546136806,0.5439213173960705,0.528127311579466,0.5662898055885499
