model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,MSR,rew0,0.12109567998723865,0.3065028490166651,0.1877161055163957,0.18255026541521524,0.2923151722960634,0.26768984004014273,0.16730886761927505,0.28572973662314327
modelvit,do0,MSR,rew0,0.12109567998723865,0.3065028490166651,0.1877161055163957,0.18255026541521524,0.2923151722960634,0.26768984004014273,0.16730886761927505,0.28572973662314327
modelvit,do0,GEN,rew0,0.1221600118254575,0.34639897696132615,0.31434045637599806,0.2527509772292307,0.3018837897656762,0.2835937191412077,0.2335804788599845,0.3240554249507721
modelvit,do0,GEN,rew0,0.1221600118254575,0.34639897696132615,0.31434045637599806,0.2527509772292307,0.3018837897656762,0.2835937191412077,0.2335804788599845,0.3240554249507721
modelvit,do0,PCE,rew0,0.12260904039022771,0.302911226056665,0.17595826786517677,0.1772096587998491,0.2919816432389782,0.26671689772813967,0.1618329866155626,0.28197107231754936
modelvit,do0,PCE,rew0,0.12260904039022771,0.302911226056665,0.17595826786517677,0.1772096587998491,0.2919816432389782,0.26671689772813967,0.1618329866155626,0.28197107231754936
modelvit,do0,REN,rew0,0.12535886081421888,0.3706007153067815,0.373949091825224,0.28100364680693607,0.29780459109075447,0.28402971462179316,0.2761718673945317,0.34599174244446484
modelvit,do0,REN,rew0,0.12535886081421888,0.3706007153067815,0.373949091825224,0.28100364680693607,0.29780459109075447,0.28402971462179316,0.2761718673945317,0.34599174244446484
modelvit,do0,PE,rew0,0.1279942082710861,0.30246941107042546,0.17417493542372126,0.18213221809868255,0.30203040907949247,0.27511039656867115,0.15953220746817817,0.28264240277368524
modelvit,do0,PE,rew0,0.1279942082710861,0.30246941107042546,0.17417493542372126,0.18213221809868255,0.30203040907949247,0.27511039656867115,0.15953220746817817,0.28264240277368524
modelvit,do0,fDBD,rew0,0.13748507842166563,0.32225410824626244,0.26882593408658606,0.2501143516412526,0.3316411381777012,0.3054549683724596,0.15840228516728722,0.27191382417846993
modelvit,do0,fDBD,rew0,0.13748507842166563,0.32225410824626244,0.26882593408658606,0.2501143516412526,0.3316411381777012,0.3054549683724596,0.15840228516728722,0.27191382417846993
modelvit,do0,CTM,rew0,0.13768310599461922,0.31291377127749176,0.21597400573647976,0.2164839372574745,0.31559828360857084,0.2874793523648489,0.16260688042407295,0.2849637639655191
modelvit,do0,CTM,rew0,0.13768310599461922,0.31291377127749176,0.21597400573647976,0.2164839372574745,0.31559828360857084,0.2874793523648489,0.16260688042407295,0.2849637639655191
modelvit,do0,MLS,rew0,0.13832200843592501,0.3106790635773657,0.19201604428229543,0.19475380952581475,0.3162892758023156,0.2879606190689629,0.16748428621494327,0.29015035017527346
modelvit,do0,MLS,rew0,0.13832200843592501,0.3106790635773657,0.19201604428229543,0.19475380952581475,0.3162892758023156,0.2879606190689629,0.16748428621494327,0.29015035017527346
modelvit,do0,GE,rew0,0.14011980254777115,0.3094979804479469,0.1887283479063076,0.20113553998795153,0.3253188838204804,0.29644181127287794,0.16363172678389729,0.2905025169656484
modelvit,do0,GE,rew0,0.14011980254777115,0.3094979804479469,0.1887283479063076,0.20113553998795153,0.3253188838204804,0.29644181127287794,0.16363172678389729,0.2905025169656484
modelvit,do0,GradNorm,rew0,0.1404019351238815,0.32184692792970154,0.14770230415521102,0.17170205362879915,0.33037540182213304,0.298503254882306,0.17041934564736774,0.3082429935754497
