model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do1,MSR,rew0,0.10931778161648494,0.2833184429673713,0.3494118890193082,0.3131377377457576,0.29823296687292516,0.3411200592545402,0.32212116496030374,0.16516226017743377,0.32048554819512504
modelvit,do1,GEN,rew0,0.10986242926624674,0.3433498439640557,0.4085379462505917,0.35616551687656767,0.32117756216664806,0.3578772404804587,0.34228932303978826,0.24694248281225825,0.3636375096220304
modelvit,do1,PCE,rew0,0.11010829662304775,0.2762789941999012,0.3399291912658251,0.30739835241597285,0.29353328742663437,0.3373619232702451,0.31814684354495576,0.15989579607392962,0.31391041971443095
modelvit,do1,REN,rew0,0.11115565526314548,0.34991509003147836,0.3698421591292561,0.35359891314157643,0.2952197164350895,0.33661268916753045,0.3228634432180625,0.2579604891563278,0.3682753438183317
modelvit,do1,PE,rew0,0.11316238199782783,0.27671278368256647,0.3479746975679564,0.3089374531906347,0.3000539057806356,0.34137740694160074,0.3218651316910377,0.16448196744230936,0.31163784079067247
modelvit,do1,fDBD,rew0,0.11792601766269965,0.2759012544501379,0.3666000225354413,0.3086791326650085,0.3121905618744409,0.33404807339840403,0.3173829144452088,0.1584791332659535,0.2995123772240814
modelvit,do1,MLS,rew0,0.11880160008930744,0.27937768315516287,0.3627943786303998,0.3144998632380579,0.3126211986345974,0.3541360796471576,0.33281340018869465,0.16475131188748876,0.3129657640272948
modelvit,do1,CTM,rew0,0.11907995390449859,0.2703196863902212,0.38829494672832726,0.3132701348401002,0.3129175552404374,0.34274549818825484,0.32674174411660706,0.15853775482697002,0.2998138305508092
modelvit,do1,GE,rew0,0.11930896035488878,0.2834949608349968,0.3745710051891651,0.3185879281250136,0.3207863946372893,0.35944503075222795,0.3380720097123414,0.17258421344531705,0.3159207372044036
modelvit,do1,CTMmeanOC,rew0,0.11998520686675893,0.3484488332110787,0.3647336482776679,0.32902013593108637,0.3701316261485815,0.3634853983705491,0.3368916163659591,0.19167984187604206,0.35318511337804
modelvit,do1,NeCo,rew0,0.12034938639779894,0.2801374843722822,0.4022240632119532,0.3148663011644312,0.3426625827618273,0.3699540037195105,0.34545510824967685,0.16442349361940103,0.306818743243611
modelvit,do1,NNGuide,rew0,0.12038895682316833,0.31314054923431267,0.3766938315069231,0.32241123782950065,0.34111235470292,0.3576596070133297,0.3347447924050603,0.18035403750805218,0.33042145068044915
modelvit,do1,CTMmean,rew0,0.12039738684408992,0.34995807390530453,0.36740626386874836,0.32973018803944315,0.3740878480583317,0.3656169419159724,0.3382307824406653,0.19144125786076777,0.3539011847973594
modelvit,do1,GradNorm,rew0,0.12154173720158408,0.2901348805019343,0.3255184866394605,0.3190873579972968,0.30171578498065843,0.3548906658903422,0.33154001556474594,0.17522355957388627,0.324310367493659
modelvit,do1,Energy,rew0,0.12248883251748921,0.29556823952646943,0.3954073699458682,0.32900401303296656,0.3324438520006172,0.370186001496511,0.34835807646662914,0.18152852885137527,0.3228529811699148
modelvit,do1,ViM,rew0,0.12570299900713697,0.3283698049546797,0.5127143442574045,0.29674431552120145,0.4094692509045066,0.3626963021629467,0.34202087290767186,0.13279923483342632,0.24763059853662767
modelvit,do1,Maha,rew0,0.12876434205775528,0.34479955130219375,0.5626999238725559,0.32455574916911967,0.45428714009873056,0.38676859451167267,0.3661400017547148,0.14845158346614978,0.2591931348867165
modelvit,do1,KPCA RecError global,rew0,0.13062322850633915,0.4147548977163472,0.3194550934870099,0.36937097001248603,0.32535228392804655,0.3541641903893137,0.33434664661107694,0.23670155811731552,0.3663869648558177
modelvit,do1,PCA RecError global,rew0,0.13442160083252544,0.40599278156223206,0.5938075194642435,0.3888829078044987,0.47502401934749516,0.44451129587124305,0.4152382967301852,0.2568779005106773,0.3680536638128026
modelvit,do1,pNML,rew0,0.1365641830078421,0.4306704772627932,0.604023385489621,0.39624185919198346,0.48787790102229034,0.4393090659222671,0.4136069002876523,0.27625626598874836,0.37718623526116446
modelvit,do1,Residual,rew0,0.13732647962659666,0.42836688068714546,0.641018439465463,0.4006963008067997,0.4898643999444956,0.4275051028020639,0.40809133420628685,0.2892365607074922,0.38108282924681947
modelvit,do1,Confidence,rew0,0.15493586666666656,0.540260311249132,0.7159612340117312,0.540260311249132,0.540260311249132,0.540260311249132,0.5167336355755674,0.4222482694453113,0.540260311249132
