model,drop out,methods,reward,run,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-EMaha,rew2.2,1,0.0037777777777776,0.3450185957801884,0.5422957488953224,0.3448410296132992,0.3436717411988583,0.3446635692161068,0.3163150266971777,0.2028504868431641,0.3433536404160476
confidnet,do1,MCD-EMaha,rew2.2,2,0.012222222222222,0.3350541217142518,0.5326827342297024,0.3345216769890426,0.3355519298454932,0.3344507562224606,0.3072903533906401,0.1935088242404709,0.3356231131794048
confidnet,do1,MCD-EMaha,rew2.2,3,0.0001111111111113,0.3503444067392983,0.5481507266689007,0.3500255861002019,0.3511962678113631,0.3491770647652997,0.3226397634039303,0.2085585042219538,0.351089651883643
confidnet,do1,MCD-EMaha,rew2.2,4,0.0057777777777775,0.3536280898207157,0.5513682798975983,0.3540896518836431,0.3536280898207157,0.3541251862891205,0.3260371690427696,0.2116314646505267,0.3534153021732656
confidnet,do1,MCD-EMaha,rew2.2,5,0.0014444444444448,0.3525656697782267,0.550981601072255,0.3523183168905262,0.3515422602089265,0.3520358797671376,0.3253150266971775,0.2103580365736282,0.3520358797671376
confidnet,do1,MCD-MI,rew2.2,1,0.0578160084273283,0.3381123393620181,0.3982696913728726,0.3072401755656477,0.332354272069046,0.376021737866517,0.2882913540815124,0.2518505813584348,0.3048357897153652
confidnet,do1,MCD-MI,rew2.2,2,0.1206657449867231,0.2913486228465015,0.4652575983286288,0.3001707821744305,0.3287699451963313,0.3492343409918143,0.2933915330011687,0.2302440751309461,0.2790534006110747
confidnet,do1,MCD-MI,rew2.2,3,0.1005294127745496,0.337376362542758,0.4230221693156923,0.3679711483742625,0.3503488682476448,0.3655361269981024,0.3476787253961299,0.2622925361382238,0.3398991961169684
confidnet,do1,MCD-MI,rew2.2,4,0.1463682906600497,0.3650360181530169,0.4544542503089806,0.3502308013171169,0.3720218559835557,0.3493207345999359,0.3341065950741386,0.2632128427336024,0.3303730088446946
confidnet,do1,MCD-MI,rew2.2,5,0.0739654339607338,0.3270767492535435,0.4529751939269619,0.3362090691311999,0.3458558332608537,0.3745312791460444,0.3291769607117905,0.2552543611292228,0.3192250524276142
confidnet,do1,MCD-EMLS,rew2.2,1,0.1469697980527491,0.2792867688068854,0.473582635784662,0.3040050116773289,0.2854578939966044,0.3794964109205715,0.3207915566930825,0.1908128185088943,0.2961347380387401
confidnet,do1,MCD-EMLS,rew2.2,2,0.1145999735218787,0.268346288393755,0.5183270664373782,0.2686887107639455,0.2648867427940026,0.3192036265191686,0.2839795615272761,0.1852488553827184,0.2829015817259278
confidnet,do1,MCD-EMLS,rew2.2,3,0.0469651082556685,0.2950072735691752,0.4917223378727243,0.3331297780054779,0.3284709371130889,0.3272441167129759,0.8085982981023295,0.2173617745207822,0.3221839647932828
confidnet,do1,MCD-EMLS,rew2.2,4,0.1651048442174309,0.3127456671249556,0.5217005159975845,0.3630906871632061,0.3252754070985946,0.3528957127100266,0.3367613552584045,0.2365074090069313,0.3339338380354748
confidnet,do1,MCD-EMLS,rew2.2,5,0.0621630580164831,0.2956116740719972,0.5307994588068612,0.323496381830869,0.2998514326440192,0.3398545555800673,0.3271106641310374,0.2091550771908536,0.3140278888203255
confidnet,do1,MCD-EREN,rew2.2,1,0.2075926500930238,0.2982226906879687,0.4897730149075957,0.9653988895476232,0.3474122461065304,0.931127713897979,0.9586504375615188,0.4518894259961472,0.2908180821891514
confidnet,do1,MCD-EREN,rew2.2,2,0.1153762849889333,0.3090253244617057,0.5054384957484729,0.2565614613215441,0.2425053640089916,0.3571237669906248,0.2853205401419554,0.1496848564646649,0.2846395870199826
confidnet,do1,MCD-EREN,rew2.2,3,0.104169836991523,0.2866015996042368,0.4775183106996744,0.290341371329159,0.3056385310388655,0.2974231667109487,0.2926679836180091,0.2184245516598431,0.2968151535529597
confidnet,do1,MCD-EREN,rew2.2,4,0.0798431014651762,0.3209313541311109,0.5437522078255306,0.3323425849108209,0.3215315569851558,0.352841336988793,0.3748051107343115,0.2357663392526761,0.3511323000355706
confidnet,do1,MCD-EREN,rew2.2,5,0.0698632093570812,0.3155358409677987,0.5424169902592318,0.3117841056650794,0.2734660048172809,0.3539004992155954,0.3275264033380121,0.2256822762602951,0.3052392880040405
confidnet,do1,MCD-Confidence,rew2.2,1,0.1361432017474482,0.3563957090985035,0.5236677362279987,0.3818487406423412,0.3082330156913275,0.4823415547856687,0.4115216110697333,0.1868638205660786,0.339904811725584
confidnet,do1,MCD-Confidence,rew2.2,2,0.1244842697657779,0.3639480589416395,0.5569274524913895,0.3931661260313969,0.2846308582563144,0.4347859528809248,0.3962237037911164,0.1939464447743069,0.304219763114169
confidnet,do1,MCD-Confidence,rew2.2,3,0.0681426649080032,0.3428318783175415,0.534748019190785,0.3737636049209025,0.3121826137538127,0.3815492296405592,0.3552996106058519,0.202382959101369,0.3324683731552416
confidnet,do1,MCD-Confidence,rew2.2,4,0.1477531617702882,0.3810850478863971,0.5798419299000865,0.3598952846993202,0.3309102686992878,0.3980494137135975,0.3500540173978257,0.8519748250949296,0.3768390030544125
confidnet,do1,MCD-Confidence,rew2.2,5,0.1019173976054284,0.384075586657767,0.5196404532555313,0.4055578063844925,0.2825976644747824,0.4341681331508407,0.397554973169844,0.1899896749089599,0.3644813557278296
confidnet,do1,MCD-MSR,rew2.2,1,0.1687405477958726,0.2998807563093157,0.5087738385504129,0.4057083777523348,0.2962562752809539,0.4939583962505556,0.427966529276796,0.2169519397547042,0.3190765546601616
confidnet,do1,MCD-MSR,rew2.2,2,0.0893928517822755,0.3474591517638089,0.5659658408835914,0.3575188511067364,0.2802420448516941,0.4705178769011358,0.3880610635615916,0.1816747961062701,0.3024070408090091
confidnet,do1,MCD-MSR,rew2.2,3,0.1007175947086289,0.2924682748248259,0.5087970110395074,0.369737292582154,0.2838834996468218,0.4108250951904602,0.3482992031714038,0.2581764573648989,0.2881680834510155
confidnet,do1,MCD-MSR,rew2.2,4,0.1357843344221915,0.3402838307822721,0.570608920992433,0.3335155361590386,0.3255123306573823,0.3928775379133019,0.3427003729028346,0.2610544247041724,0.3609541834660359
