model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,GradNorm,rew2.2,1.0,0.032133211406035964,0.21111369739032923,0.40897271983675465,0.12002307132596092,0.1382109293588282,0.11764471085366142,0.08650234068378497,0.23466359760649094
confidnet,do1,GradNorm,rew2.2,1.0,0.032133211406035964,0.21111369739032923,0.40897271983675465,0.12002307132596092,0.1382109293588282,0.11764471085366142,0.08650234068378497,0.23466359760649094
confidnet,do1,GradNorm,rew2.2,1.4142135623730951,0.03113974641477191,0.2086753597231628,0.4901907963334844,0.12645080339710618,0.1814361831931426,0.16064312481454504,0.1173647879004478,0.23355919816868143
confidnet,do1,GradNorm,rew2.2,1.4142135623730951,0.03113974641477191,0.2086753597231628,0.4901907963334844,0.12645080339710618,0.1814361831931426,0.16064312481454504,0.1173647879004478,0.23355919816868143
confidnet,do1,GradNorm,rew2.2,1.7320508075688772,0.02848481112128532,0.2058098285057995,0.435918428409409,0.12140959538523716,0.18151246758878106,0.16876809502566356,0.08733179682435774,0.22247312694970353
confidnet,do1,GradNorm,rew2.2,1.7320508075688772,0.02848481112128532,0.2058098285057995,0.435918428409409,0.12140959538523716,0.18151246758878106,0.16876809502566356,0.08733179682435774,0.22247312694970353
confidnet,do1,GradNorm,rew2.2,2.0,0.02913893760345253,0.20569633974664134,0.40581803169673486,0.1281736158861862,0.14496677404311306,0.12987807989128883,0.08246176443002963,0.22545819236135223
confidnet,do1,GradNorm,rew2.2,2.0,0.02913893760345253,0.20569633974664134,0.40581803169673486,0.1281736158861862,0.14496677404311306,0.12987807989128883,0.08246176443002963,0.22545819236135223
confidnet,do1,GradNorm,rew2.2,2.23606797749979,0.024012594556007478,0.1922067413599882,0.3268947198144728,0.12837137081319105,0.15261995467441372,0.12363656333977018,0.08223026094561965,0.21469460178533273
confidnet,do1,GradNorm,rew2.2,2.23606797749979,0.024012594556007478,0.1922067413599882,0.3268947198144728,0.12837137081319105,0.15261995467441372,0.12363656333977018,0.08223026094561965,0.21469460178533273
confidnet,do1,NNGuide,rew2.2,1.0,0.03300569122055013,0.22132390260599666,0.3910544669728722,0.12178521864663462,0.13903665408946378,0.11332024160171651,0.08320206613207931,0.2536335780460854
confidnet,do1,NNGuide,rew2.2,1.0,0.03300569122055013,0.22132390260599666,0.3910544669728722,0.12178521864663462,0.13903665408946378,0.11332024160171651,0.08320206613207931,0.2536335780460854
confidnet,do1,NNGuide,rew2.2,1.4142135623730951,0.03204459635129767,0.21484833644341908,0.46630967773848864,0.13984023643029106,0.17499227056581756,0.15159121369911088,0.11246836687655155,0.25748745658626593
confidnet,do1,NNGuide,rew2.2,1.4142135623730951,0.03204459635129767,0.21484833644341908,0.46630967773848864,0.13984023643029106,0.17499227056581756,0.15159121369911088,0.11246836687655155,0.25748745658626593
confidnet,do1,NNGuide,rew2.2,1.7320508075688772,0.029200358465952092,0.21420737631273043,0.4394085701322118,0.12422333422255699,0.15723153971969078,0.13703142202732152,0.09505689177772542,0.25923021714392364
confidnet,do1,NNGuide,rew2.2,1.7320508075688772,0.029200358465952092,0.21420737631273043,0.4394085701322118,0.12422333422255699,0.15723153971969078,0.13703142202732152,0.09505689177772542,0.25923021714392364
confidnet,do1,NNGuide,rew2.2,2.0,0.027256163039600788,0.21728464037259237,0.3957482542690079,0.12333549895713966,0.13399113016706143,0.1178207011471193,0.07845393281818254,0.2448289104080627
confidnet,do1,NNGuide,rew2.2,2.0,0.027256163039600788,0.21728464037259237,0.3957482542690079,0.12333549895713966,0.13399113016706143,0.1178207011471193,0.07845393281818254,0.2448289104080627
confidnet,do1,NNGuide,rew2.2,2.23606797749979,0.03103298187335371,0.1985704633314172,0.32493456946014193,0.14868414756561138,0.13900997253936748,0.10981181033285446,0.0960485226811459,0.24768540487857757
confidnet,do1,NNGuide,rew2.2,2.23606797749979,0.03103298187335371,0.1985704633314172,0.32493456946014193,0.14868414756561138,0.13900997253936748,0.10981181033285446,0.0960485226811459,0.24768540487857757
confidnet,do0,Energy,rew2.2,1.0,0.03282458161032826,0.228346847696901,0.39536880842580197,0.13823448491436752,0.17418936683867617,0.15800630506006397,0.05789741509532183,0.22704079736476107
