dataset,method,calibration,model,architecture,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound,k1,bar_p_ood,k2,bar_p2_ood,alpha
val,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.03084548237901531,0.005865748112508487,1.0,0.22648694827298882,0.34106496043981865,0.1347223905164603,0.7118579738908536,0.03538574207954927,0.5444396110120385,0.18906064209274673
iid_test,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.030405549589014445,0.0030811693958281024,0.336142347039693,0.237871752342032,0.35392690299708907,0.1319180418617626,0.7221261773704942,0.03303211761659374,0.5468051248498975,0.21879760928161257
ood_sncs_c10,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.30357318761579316,0.10520331084247984,0.508889409128541,0.4250491117733952,0.5386834044763401,0.1319180418617626,0.6751778537289914,0.03303211761659374,0.5096039363893201,1.1719207781553966
ood_nsncs_svhn,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.5862515761722603,0.3531929571981365,0.6839244123031757,0.651384320347375,0.7313570347504866,0.1319180418617626,0.82165958749234,0.03303211761659374,0.6993842853527231,3.050744169694129
ood_nsncs_ti,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.340504701780303,0.12100616578731954,0.4570299710164262,0.4619806259379051,0.5771146697000056,0.1319180418617626,0.7436230289300776,0.03303211761659374,0.5890762791347555,1.1719207781553966
ood_nsncs_lsun_cropped,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.3810620040982208,0.14818923249203358,0.42093947574289026,0.5001079952327154,0.619768784987422,0.1319180418617626,0.8142844824441495,0.03303211761659374,0.6836909597452012,1.1719207781553966
ood_nsncs_lsun_resize,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.37169755679942085,0.14044461496862173,0.42180384078550814,0.4915090827593018,0.6082021971837568,0.1319180418617626,0.798348117957172,0.03303211761659374,0.6573677351689622,1.1719207781553966
ood_nsncs_isun,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.3531330730677904,0.12746699470581618,0.3923934002954085,0.48036756260238284,0.6049115836810522,0.1319180418617626,0.8135126338045915,0.03303211761659374,0.6841830593409722,1.0459392945036916
ood_nsncs_textures,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.12121466487225308,0.029009773114840556,0.47327617589442306,0.2368422992355057,0.3283218766304853,0.1319180418617626,0.3955867474926245,0.03303211761659374,0.22090763916215003,0.6609633188796438
ood_nsncs_places365,CTM,Isotonic,modelvit,ViT,do0,rew0,0,0.2874771776457094,0.10412913963968982,0.49395121057790115,0.4089531018033115,0.5165529010267382,0.1319180418617626,0.6453471184514352,0.03303211761659374,0.4663239869907132,1.1719207781553966
val,CTM,Beta,modelvit,ViT,do0,rew0,0,0.0384831944542224,0.004850048466760904,0.8045020293050119,0.2313634926626199,0.33932654898458936,0.13738491993772095,0.7284451257546954,0.031879630894008866,0.5555455173832041,0.18906064209274673
iid_test,CTM,Beta,modelvit,ViT,do0,rew0,0,0.029671413582651192,0.0022797886770544824,0.266580798328245,0.24145917885028062,0.3519768212280252,0.1339168967746186,0.732974065273218,0.02929329856509161,0.5562250579724904,0.21879760928161257
ood_sncs_c10,CTM,Beta,modelvit,ViT,do0,rew0,0,0.31289517850938947,0.10824483400420146,0.47093526218397197,0.43621173602062036,0.540433988027766,0.1339168967746186,0.6941599223492336,0.02929329856509161,0.5162953122081306,1.1719207781553966
ood_nsncs_svhn,CTM,Beta,modelvit,ViT,do0,rew0,0,0.5879304833864355,0.35376895019069293,0.7342365667383988,0.6540501350674898,0.730470709755599,0.1339168967746186,0.8245440242175001,0.02929329856509161,0.6988894730553186,3.050744169694129
ood_nsncs_ti,CTM,Beta,modelvit,ViT,do0,rew0,0,0.34533952770962256,0.1241994792966603,0.4575871188619017,0.46865608522085334,0.578332554946474,0.1339168967746186,0.7542890347220255,0.02929329856509161,0.5948745811351686,1.1719207781553966
ood_nsncs_lsun_cropped,CTM,Beta,modelvit,ViT,do0,rew0,0,0.3796622052063649,0.1487853730046142,0.46499944795085224,0.5029751350823773,0.6192122468572878,0.1339168967746186,0.8178925298303878,0.02929329856509161,0.6856033692137727,1.1719207781553966
ood_nsncs_lsun_resize,CTM,Beta,modelvit,ViT,do0,rew0,0,0.3716775939242615,0.14228236052374035,0.46490914680047735,0.49499415143549225,0.6082257406794981,0.1339168967746186,0.8031013728376157,0.02929329856509161,0.6606111460612497,1.1719207781553966
ood_nsncs_isun,CTM,Beta,modelvit,ViT,do0,rew0,0,0.3523417018052229,0.12607600256524085,0.41195228475589885,0.48325164339965754,0.6038456696806335,0.1339168967746186,0.8172430599768515,0.02929329856509161,0.6852373909588492,1.0459392945036916
ood_nsncs_textures,CTM,Beta,modelvit,ViT,do0,rew0,0,0.15493393534044936,0.043405429140811774,0.39688839385368113,0.2638004559806239,0.345726732368637,0.1339168967746186,0.460306911779355,0.02929329856509161,0.25604540397079045,0.6609633188796438
ood_nsncs_places365,CTM,Beta,modelvit,ViT,do0,rew0,0,0.29969947898895816,0.11330128724471925,0.48516123420236307,0.42301603650018893,0.523713744762795,0.1339168967746186,0.6697043324280181,0.02929329856509161,0.4833198993586234,1.1719207781553966
val,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.04736938692727595,0.008525224150751685,0.5772438307237231,0.22034515493713247,0.33575093946090423,0.1314079204695935,0.690761596366065,0.03628468757657182,0.517064598094232,0.18906064209274673
iid_test,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.03350238726730338,0.002052000756626553,0.25979434552131286,0.22667658191159037,0.34042310594547537,0.12855022671091398,0.6751565974056298,0.031866949903618706,0.4999000447309538,0.21879760928161257
ood_sncs_c10,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3120905403883012,0.11190978099480209,0.4879175035984926,0.43046523250768054,0.5421248552868141,0.12855022671091398,0.6880893069540615,0.031866949903618706,0.5174916131625532,1.1719207781553966
ood_nsncs_svhn,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.37423511232372286,0.16758092304750197,0.5693726075552974,0.4364441627669969,0.5108789793404145,0.12855022671091398,0.5373683697571073,0.031866949903618706,0.33610372160697105,3.050744169694129
ood_nsncs_ti,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3278872510577312,0.11518445186196186,0.4279242294769526,0.44626194317711054,0.5631115709249509,0.12855022671091398,0.7173653508377161,0.031866949903618706,0.5604794303862609,1.1719207781553966
ood_nsncs_lsun_cropped,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.34344069345650186,0.12682342111403763,0.4705961564154796,0.46069968900196373,0.5755702275149048,0.12855022671091398,0.7441228251749166,0.031866949903618706,0.586771169816572,1.1719207781553966
ood_nsncs_lsun_resize,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.37987283463689914,0.15096080207537507,0.47092356672557695,0.49791671987145236,0.6215496206367824,0.12855022671091398,0.8130971484853398,0.031866949903618706,0.6887820728096545,1.1719207781553966
ood_nsncs_isun,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3467230903834667,0.12515263118476888,0.4322441177208098,0.47188626069732,0.598606468359151,0.12855022671091398,0.8001424375047153,0.031866949903618706,0.6704537017625554,1.0459392945036916
ood_nsncs_textures,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.12029653283548324,0.02502335485183584,0.3129858007356242,0.2364211587903003,0.32012036568818614,0.12855022671091398,0.39962375868983985,0.031866949903618706,0.20930612150080785,0.6609633188796438
ood_nsncs_places365,CTM_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.29897468857646736,0.11672642987842706,0.4835952771663104,0.41372656729809615,0.516313426425118,0.12855022671091398,0.6570675387211388,0.031866949903618706,0.4668598196441193,1.1719207781553966
val,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.037971495489069036,0.004547217116116629,0.34439665257378405,0.21248733845578652,0.3292283079409352,0.12655740008074368,0.6669972640747238,0.03859871433927749,0.477545660316471,0.18906064209274673
iid_test,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.020226272446746057,0.0014959917620417133,0.3545164833455715,0.2248392783403254,0.34067252549948135,0.1279130558320668,0.6678341667511292,0.037349725405508606,0.4757876793084203,0.21879760928161257
ood_sncs_c10,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.30788153333016005,0.10422487055031539,0.4007510859278561,0.425263735653556,0.5348423869361938,0.1279130558320668,0.6789930707452327,0.037349725405508606,0.49827776625939907,1.1719207781553966
ood_nsncs_svhn,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.40390562875757235,0.1817230854154777,0.5345190388186903,0.46687804818956535,0.5245315605827138,0.1279130558320668,0.5779870017769398,0.037349725405508606,0.3530761875392211,3.050744169694129
ood_nsncs_ti,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.32735605411608504,0.10893634852056118,0.40561463343196646,0.4447372332318061,0.558924194492579,0.1279130558320668,0.7150833038070036,0.037349725405508606,0.5470934590535838,1.1719207781553966
ood_nsncs_lsun_cropped,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.333857659499501,0.11372636271201061,0.8442410685783422,0.4509456962048468,0.5642854182605073,0.1279130558320668,0.72658944823494,0.037349725405508606,0.5582536203548981,1.1719207781553966
ood_nsncs_lsun_resize,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.3764954775043178,0.1463240163672507,0.46307768187266984,0.4937733503177582,0.6188018979054771,0.1279130558320668,0.8059619396023987,0.037349725405508606,0.6777873107898172,1.1719207781553966
ood_nsncs_isun,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.34292943709437224,0.120143382529097,0.3870287779588361,0.46735438556621134,0.595109877444609,0.1279130558320668,0.7918869196414444,0.037349725405508606,0.6570471887950086,1.0459392945036916
ood_nsncs_textures,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.14683690572197236,0.05196599475805032,0.4585405389206231,0.2727492855230751,0.3618278121284948,0.1279130558320668,0.4918782833871484,0.037349725405508606,0.27248492237312744,0.6609633188796438
ood_nsncs_places365,CTM_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.2883368538951882,0.1012482657523408,0.42434161305114876,0.40561553069508227,0.5021828574022542,0.1279130558320668,0.6425790524956934,0.037349725405508606,0.4355087996620479,1.1719207781553966
val,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.03887311106761932,0.004461149008836334,0.4995587143677821,0.21853882127020918,0.33104509623795925,0.13017964926497083,0.6858977121909982,0.03616288689458646,0.49797401172863215,0.18906064209274673
iid_test,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.021555342561450874,0.0012104138617316346,0.1407476903006406,0.22781117200781104,0.3392790317119848,0.1296985094441664,0.6762286062100498,0.033699295464477336,0.4871936957362633,0.21879760928161257
ood_sncs_c10,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.3132001398958247,0.1114196579950895,0.4584115904095902,0.4326322211656754,0.5400801344338357,0.1296985094441664,0.691125557377639,0.033699295464477336,0.5118270772791043,1.1719207781553966
ood_nsncs_svhn,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.39477695698692944,0.17718128345465886,0.534971430982524,0.45881383713083645,0.5196118719077374,0.1296985094441664,0.5666941802143627,0.033699295464477336,0.3474520914790208,3.050744169694129
ood_nsncs_ti,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.32847635384997353,0.11096021541340899,0.3950210769642808,0.4479084351198243,0.5598165399694567,0.1296985094441664,0.7194369646988632,0.033699295464477336,0.552058526306201,1.1719207781553966
ood_nsncs_lsun_cropped,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.3384009728849684,0.1194558401542236,0.7611962186185564,0.45757270612522927,0.5689208301876005,0.1296985094441664,0.7373477581531802,0.033699295464477336,0.571103690576027,1.1719207781553966
ood_nsncs_lsun_resize,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.3762426777922793,0.1451665926694285,0.42575935113353564,0.4956687416154491,0.6173192972158451,0.1296985094441664,0.8079511407272046,0.033699295464477336,0.6775057276815913,1.1719207781553966
ood_nsncs_isun,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.3432371071176479,0.119988953430651,0.4012674243980991,0.46999168869499847,0.5944847857762208,0.1296985094441664,0.7953386577199115,0.033699295464477336,0.659082735030732,1.0459392945036916
ood_nsncs_textures,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.14653907603400443,0.04063949587556248,0.38274406225323104,0.26523369027065835,0.3435208978121118,0.1296985094441664,0.47029072892180307,0.033699295464477336,0.24555878654680602,0.6609633188796438
ood_nsncs_places365,CTM_mean,Beta,modelvit,ViT,do0,rew0,0,0.29401319295722816,0.11034807139293903,0.4532160257597644,0.4133893882022657,0.509943697918569,0.1296985094441664,0.6554628150465518,0.033699295464477336,0.45318129551451586,1.1719207781553966
val,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.04836063220508598,0.00881978457040657,0.5812281051779404,0.21962880416243263,0.33528161383691174,0.13098401976016383,0.6884983870700306,0.03642692028751053,0.5143315761967777,0.18906064209274673
iid_test,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.03323238665144304,0.00200214083470131,0.18247601640886268,0.22599575049159018,0.33994877139145446,0.12821961155267725,0.672875125727661,0.03203468402576013,0.4973357149341222,0.21879760928161257
ood_sncs_c10,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3112681946789464,0.11160233154770552,0.4922083209069151,0.42933844184659276,0.5412112106803714,0.12821961155267725,0.6862831397363909,0.03203468402576013,0.5155141186641966,1.1719207781553966
ood_nsncs_svhn,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3725691240595634,0.1666595431816583,0.5666096913168018,0.4342974340011858,0.5087657976374406,0.12821961155267725,0.5346263391545787,0.03203468402576013,0.33318776059382554,3.050744169694129
ood_nsncs_ti,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3275930041995372,0.11526989305359739,0.43864804863632295,0.4456632513671836,0.5628016184770352,0.12821961155267725,0.7165379092209019,0.03203468402576013,0.5596895390613132,1.1719207781553966
ood_nsncs_lsun_cropped,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.3415332867697144,0.12631757656805817,0.4796412340451518,0.45840440568234686,0.5731274440615609,0.12821961155267725,0.7401510905131939,0.03203468402576013,0.5814276460449641,1.1719207781553966
ood_nsncs_lsun_resize,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.37846876464434465,0.14970724682074404,0.4735162176814728,0.496022117245763,0.6195157548003131,0.12821961155267725,0.809867995353673,0.03203468402576013,0.683960918688023,1.1719207781553966
ood_nsncs_isun,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.34507707341091803,0.12429592201909723,0.43671332386415157,0.47002932425024957,0.5966338095462268,0.12821961155267725,0.7968262181940461,0.03203468402576013,0.6656812905808192,1.0459392945036916
ood_nsncs_textures,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.12102397610179244,0.025210159756348743,0.32079187816061827,0.23680151208603267,0.32091163947400814,0.12821961155267725,0.40107976691779185,0.03203468402576013,0.21032699407930172,0.6609633188796438
ood_nsncs_places365,CTM_oc_mean,Sigmoid,modelvit,ViT,do0,rew0,0,0.2998549310459256,0.11743121995503682,0.48070507114082617,0.41416197546907535,0.5170802079966508,0.12821961155267725,0.6581565945989378,0.03203468402576013,0.4681852233062154,1.1719207781553966
val,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.038196700533610725,0.00501030754420061,0.34453122803701536,0.21271025134088423,0.3298206953264037,0.12660494080118545,0.6681477743841966,0.038968236820426695,0.4780465654063746,0.18906064209274673
iid_test,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.021030945434798307,0.0015256456122667416,0.44593540430218537,0.22423964207509256,0.339704281669477,0.12755312399121177,0.666138977270462,0.037227255804734766,0.4726777802130596,0.21879760928161257
ood_sncs_c10,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.30787759010601573,0.10436326141224872,0.4372936592298634,0.4249320972319243,0.534230244733628,0.12755312399121177,0.6786855750982244,0.037227255804734766,0.49716942468938197,1.1719207781553966
ood_nsncs_svhn,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.40350478563408,0.18155095109514885,0.48489710019525967,0.46629225071971586,0.5233731936878006,0.12755312399121177,0.5773271680666091,0.037227255804734766,0.3515045843292181,3.050744169694129
ood_nsncs_ti,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.3274104974792263,0.10890965190387812,0.4276305495685626,0.44445833352562225,0.5584064480862893,0.12755312399121177,0.7148735488213348,0.037227255804734766,0.5461258395730317,1.1719207781553966
ood_nsncs_lsun_cropped,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.3319202996568849,0.1128489459467785,0.7737493284681213,0.44877909120815723,0.5613036640378364,0.12755312399121177,0.7228812090343768,0.037227255804734766,0.5521380226078411,1.1719207781553966
ood_nsncs_lsun_resize,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.37441853938572367,0.14406000719792303,0.44006323836377176,0.49130964420464657,0.615756992921697,0.12755312399121177,0.8017030829027705,0.037227255804734766,0.6709250471612614,1.1719207781553966
ood_nsncs_isun,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.3410158263661269,0.1184957690243321,0.7737493284681213,0.4650718627595004,0.5922009352836634,0.12755312399121177,0.7877662490799269,0.037227255804734766,0.6504083395016763,1.0459392945036916
ood_nsncs_textures,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.14898406719766139,0.05295511267581621,0.45522078441028824,0.27462515800736853,0.36332870284151153,0.12755312399121177,0.49713680096124546,0.037227255804734766,0.2754052508242028,0.6609633188796438
ood_nsncs_places365,CTM_oc_mean,Isotonic,modelvit,ViT,do0,rew0,0,0.2892157149968541,0.10161230100011935,0.4967490969568387,0.40614908771309666,0.502631011073576,0.12755312399121177,0.6438750235569811,0.037227255804734766,0.4364478643934499,1.1719207781553966
val,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.030604688006219866,0.004441112307062461,0.5093066424179076,0.2178711293596785,0.3305408308628859,0.12979589800827396,0.6837281706586169,0.036226035654743576,0.4955417917099849,0.18906064209274673
iid_test,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.02216276006246186,0.0011818065808902214,0.2613854575832216,0.22708180777526232,0.3386575785628738,0.1293233922464645,0.6738801793377862,0.03373422365017166,0.48468720245367075,0.21879760928161257
ood_sncs_c10,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.3122673582205802,0.11067102057627043,0.4600867166025209,0.4313540151071157,0.5389677109057333,0.1293233922464645,0.6890767455941094,0.03373422365017166,0.5095726491856123,1.1719207781553966
ood_nsncs_svhn,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.39208974816996256,0.17559211776557926,0.5359964422129502,0.4559414192846209,0.5169522387165733,0.1293233922464645,0.5630031749974584,0.03373422365017166,0.34378008739786237,3.050744169694129
ood_nsncs_ti,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.328081661716732,0.11091786469969009,0.40313911855801715,0.44716831860326756,0.5594089549197402,0.1293233922464645,0.7183853942635277,0.03373422365017166,0.5511832844716273,1.1719207781553966
ood_nsncs_lsun_cropped,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.33644314795005204,0.11893639962826656,0.44305161886755673,0.4552610871905639,0.5663543166540373,0.1293233922464645,0.733383722286364,0.03373422365017166,0.5656739279453084,1.1719207781553966
ood_nsncs_lsun_resize,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.3744794278405698,0.14385475899558775,0.44163958895091654,0.4935660847271053,0.6149851289282994,0.1293233922464645,0.8043743742208361,0.03373422365017166,0.6721450803838288,1.1719207781553966
ood_nsncs_isun,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.3415794438966577,0.11890917960488252,0.40894019092969347,0.46799350255619465,0.5922759126263449,0.1293233922464645,0.7917886903738897,0.03373422365017166,0.6539216694304321,1.0459392945036916
ood_nsncs_textures,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.14501700752355207,0.03978891536159714,0.3737481580279852,0.264330781629877,0.3429525930849152,0.1293233922464645,0.46858930177325625,0.03373422365017166,0.24452557735378788,0.6609633188796438
ood_nsncs_places365,CTM_oc_mean,Beta,modelvit,ViT,do0,rew0,0,0.2943829072678029,0.11082301017252387,0.45596707154415483,0.4134125586469672,0.510428610780269,0.1293233922464645,0.6558258443365161,0.03373422365017166,0.4540684886701181,1.1719207781553966
val,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.03365503996684683,0.003482609769518771,0.4336066764449189,0.221839567661059,0.334316966040148,0.13192628822934094,0.697418611699266,0.036135659326091696,0.5118097125097255,0.18906064209274673
iid_test,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.023226800750460172,0.0011284887225435196,0.39850479990992554,0.23034589548775158,0.34241340099269313,0.13065648287069553,0.6859697615088225,0.03465596463632768,0.4947235138852692,0.21879760928161257
ood_sncs_c10,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.3098690194754923,0.10281279961440426,0.41660006253594395,0.43018324473159164,0.5360514780965804,0.13065648287069553,0.6857694306274943,0.03465596463632768,0.502976020557109,1.1719207781553966
ood_nsncs_svhn,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.5229428569578283,0.2920834033073344,0.66986891283926,0.5874527234896174,0.660728388982295,0.13065648287069553,0.7371854494116079,0.03465596463632768,0.5683023326008364,3.050744169694129
ood_nsncs_ti,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.34210059656407804,0.11824433223457535,0.38039523734504477,0.4624148218201775,0.576613602316708,0.13065648287069553,0.7455042124457705,0.03465596463632768,0.5866192658856684,1.1719207781553966
ood_nsncs_lsun_cropped,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.3391550536481612,0.12156452662892976,0.4365642335881915,0.4594692789042606,0.5713937830879611,0.13065648287069553,0.7400452377597017,0.03465596463632768,0.5755135675988898,1.1719207781553966
ood_nsncs_lsun_resize,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.3610409357394788,0.13206081893789143,0.41443962651790794,0.4813551609955781,0.5998783277131389,0.13065648287069553,0.7806063430395405,0.03465596463632768,0.6373454985132565,1.1719207781553966
ood_nsncs_isun,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.34152586661166606,0.11869058374438768,0.39695615055678707,0.46924860327516066,0.5935506904875525,0.13065648287069553,0.7929692266265669,0.03465596463632768,0.6559973490359787,1.0459392945036916
ood_nsncs_textures,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.17328597701566995,0.06129184521112662,0.4281684788183727,0.3101494210841542,0.3997018124417432,0.13065648287069553,0.5817120526046228,0.03465596463632768,0.3490391744949632,0.6609633188796438
ood_nsncs_places365,GEN,Sigmoid,modelvit,ViT,do0,rew0,0,0.32199368036497544,0.11645291439958896,0.421917811463911,0.44230790562107475,0.5480136293407784,0.13065648287069553,0.7082400646539734,0.03465596463632768,0.5270091530660506,1.1719207781553966
val,GEN,Isotonic,modelvit,ViT,do0,rew0,0,0.027517680718893496,0.0028227870442961715,0.5133008112026752,0.21845128014384246,0.33504489478559496,0.12950612167492137,0.6889096340580728,0.03726000941810526,0.5089271295676974,0.18906064209274673
iid_test,GEN,Isotonic,modelvit,ViT,do0,rew0,0,0.026656606181885006,0.0022644133422012242,0.8363784074361487,0.2283048635321155,0.3439635287798101,0.13064014380782674,0.6746750046180051,0.037485967923185565,0.4877159564383043,0.21879760928161257
ood_sncs_c10,GEN,Isotonic,modelvit,ViT,do0,rew0,0,0.31546194230701385,0.11100780915201328,0.534165295186209,0.4335803575559482,0.5449393145073609,0.13064014380782674,0.6920792419472203,0.037485967923185565,0.5183670723147237,1.1719207781553966
ood_nsncs_svhn,GEN,Isotonic,modelvit,ViT,do0,rew0,0,0.5166849369768268,0.28326139062938804,0.6291214004013236,0.5802617655784814,0.6546752313121529,0.13064014380782674,0.727642731257991,0.037485967923185565,0.5568023752129481,3.050744169694129
ood_nsncs_ti,GEN,Isotonic,modelvit,ViT,do0,rew0,0,0.3426700483798733,0.11960863221070141,0.522485425087581,0.4607966544485796,0.578099698411313,0.13064014380782674,0.742519204978334,0.037485967923185565,0.587384714544461,1.1719207781553966
ood_nsncs_lsun_cropped,GEN,Isotonic,modelvit,ViT,do0,rew0,0,0.334734479089488,0.11796479495769992,0.50140437773765,0.4529762655074039,0.5681572462370886,0.13064014380782674,0.728025678153653,0.037485967923185565,0.5662633867731033,1.1719207781553966
