model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-MSR,rew2.2,0.36210065183531803,0.4412828190306383,0.46132539255936067,0.38442861073142387,0.4569907865629082,0.4391854521595168,0.39175144478692614,0.45081301954726855
confidnet,do1,MCD-MSR,rew2.2,0.36210065183531803,0.4412828190306383,0.46132539255936067,0.38442861073142387,0.4569907865629082,0.4391854521595168,0.39175144478692614,0.45081301954726855
confidnet,do1,MCD-GEN,rew2.2,0.36274766710836565,0.4401694855593693,0.46381680228343497,0.3846263878108355,0.45142383163868083,0.4336369833861107,0.39050972598185163,0.45184196786351694
confidnet,do1,MCD-GEN,rew2.2,0.36274766710836565,0.4401694855593693,0.46381680228343497,0.3846263878108355,0.45142383163868083,0.4336369833861107,0.39050972598185163,0.45184196786351694
confidnet,do1,MCD-PCE,rew2.2,0.3633094621085199,0.440927922496404,0.4636350982377171,0.378631059192999,0.4514386440864774,0.43447305530837166,0.3892059272955483,0.4496021496473233
confidnet,do1,MCD-PCE,rew2.2,0.3633094621085199,0.440927922496404,0.4636350982377171,0.378631059192999,0.4514386440864774,0.43447305530837166,0.3892059272955483,0.4496021496473233
confidnet,do1,MCD-EMSR,rew2.2,0.36391715848925454,0.4405644395185605,0.4686803342487206,0.36971464194126663,0.451807799016963,0.43427173411206504,0.38698671365856424,0.4492332790111023
confidnet,do1,MCD-EMSR,rew2.2,0.36391715848925454,0.4405644395185605,0.4686803342487206,0.36971464194126663,0.451807799016963,0.43427173411206504,0.38698671365856424,0.4492332790111023
confidnet,do1,MCD-EGEN,rew2.2,0.36430833534341434,0.4400431568179992,0.4688241091408923,0.36801996976241824,0.4488614129832912,0.43121805698725646,0.386037725921213,0.4495833190486575
confidnet,do1,MCD-EGEN,rew2.2,0.36430833534341434,0.4400431568179992,0.4688241091408923,0.36801996976241824,0.4488614129832912,0.43121805698725646,0.386037725921213,0.4495833190486575
confidnet,do1,MCD-REN,rew2.2,0.36582411558461775,0.4409408693037887,0.466323212946388,0.38639920767903024,0.442467824088763,0.4257108696941117,0.38963176574977865,0.45366963079794587
confidnet,do1,MCD-REN,rew2.2,0.36582411558461775,0.4409408693037887,0.466323212946388,0.38639920767903024,0.442467824088763,0.4257108696941117,0.38963176574977865,0.45366963079794587
confidnet,do1,MCD-NNGuide,rew2.2,0.3658489898982934,0.43841164541666533,0.4735717770221384,0.38413924983587705,0.4361173530780841,0.4227037788497639,0.38946404675767593,0.4635042775379592
confidnet,do1,MCD-NNGuide,rew2.2,0.3658489898982934,0.43841164541666533,0.4735717770221384,0.38413924983587705,0.4361173530780841,0.4227037788497639,0.38946404675767593,0.4635042775379592
confidnet,do1,MCD-EPCE,rew2.2,0.36592458875502915,0.44141189731152375,0.46932553976606706,0.36962941277679234,0.4486940841783964,0.43235497029794184,0.38703715216110596,0.44952051126062686
confidnet,do1,MCD-EPCE,rew2.2,0.36592458875502915,0.44141189731152375,0.46932553976606706,0.36962941277679234,0.4486940841783964,0.43235497029794184,0.38703715216110596,0.44952051126062686
confidnet,do1,MCD-NeCo,rew2.2,0.3666472054738337,0.4419703938027234,0.46804736360126,0.3722663845725974,0.4439836796066087,0.42968881492534816,0.3875137844401029,0.4496590861870196
confidnet,do1,MCD-NeCo,rew2.2,0.3666472054738337,0.4419703938027234,0.46804736360126,0.3722663845725974,0.4439836796066087,0.42968881492534816,0.3875137844401029,0.4496590861870196
confidnet,do1,MCD-MLS,rew2.2,0.36668860783192486,0.4416785713859417,0.47017094748377214,0.3725199066880401,0.4447581227270499,0.43043816340667107,0.3883385743468068,0.44975458387049816
confidnet,do1,MCD-MLS,rew2.2,0.36668860783192486,0.4416785713859417,0.47017094748377214,0.3725199066880401,0.4447581227270499,0.43043816340667107,0.3883385743468068,0.44975458387049816
confidnet,do1,MCD-EREN,rew2.2,0.36690132061165576,0.44080286161595383,0.469918534419527,0.36908827746473594,0.4414412520891967,0.4252509828845006,0.3853601825136588,0.450404124517899
confidnet,do1,MCD-EREN,rew2.2,0.36690132061165576,0.44080286161595383,0.469918534419527,0.36908827746473594,0.4414412520891967,0.4252509828845006,0.3853601825136588,0.450404124517899
confidnet,do1,MCD-PE,rew2.2,0.3671521687517755,0.4428082472475163,0.46614516169937054,0.3749305365778618,0.4437142279342424,0.42875264779497535,0.38759911793417895,0.44976604777453844
confidnet,do1,MCD-PE,rew2.2,0.3671521687517755,0.4428082472475163,0.46614516169937054,0.3749305365778618,0.4437142279342424,0.42875264779497535,0.38759911793417895,0.44976604777453844
confidnet,do1,MCD-EPE,rew2.2,0.3687598235666242,0.4425291051322371,0.4716833967590893,0.3668442512754429,0.4450663662039299,0.4298824807869853,0.3872186497279289,0.45012289327908805
confidnet,do1,MCD-EPE,rew2.2,0.3687598235666242,0.4425291051322371,0.4716833967590893,0.3668442512754429,0.4450663662039299,0.4298824807869853,0.3872186497279289,0.45012289327908805
confidnet,do1,MCD-ENNGuide,rew2.2,0.3691454883090339,0.43846086600010625,0.48095610476355855,0.3791077020947779,0.43434211865160754,0.42154870185338905,0.3903582188095634,0.4669266286601482
confidnet,do1,MCD-ENNGuide,rew2.2,0.3691454883090339,0.43846086600010625,0.48095610476355855,0.3791077020947779,0.43434211865160754,0.42154870185338905,0.3903582188095634,0.4669266286601482
confidnet,do1,MCD-ECTMmeanOC,rew2.2,0.3702516879033556,0.45197893760176067,0.37072270983069566,0.3892488032503293,0.4103928705658494,0.395001968402587,0.3607533895629951,0.45664353800908336
