model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
modelvit,do1,Confidence,rew0,0.019738162572244155,0.44904299577139967,0.6568477328059706,0.44904299577139967,0.44904299577139967,0.4208726118444463,0.3069030948763327,0.44904299577139967
modelvit,do1,Confidence,rew0,0.019738162572244155,0.44904299577139967,0.6568477328059706,0.44904299577139967,0.44904299577139967,0.4208726118444463,0.3069030948763327,0.44904299577139967
modelvit,do1,MSR,rew0,0.023292742397950053,0.2955136870806126,0.3019911763891184,0.2157115521955332,0.26675674123943527,0.24662434751830206,0.15957927362857532,0.27125255749505134
modelvit,do1,MSR,rew0,0.023292742397950053,0.2955136870806126,0.3019911763891184,0.2157115521955332,0.26675674123943527,0.24662434751830206,0.15957927362857532,0.27125255749505134
modelvit,do0,REN,rew0,0.024676649399221526,0.338642860355451,0.3956910681515537,0.28314952353390516,0.28298640296110616,0.26852379713188657,0.24851002953405565,0.32077144940024144
modelvit,do0,REN,rew0,0.024676649399221526,0.338642860355451,0.3956910681515537,0.28314952353390516,0.28298640296110616,0.26852379713188657,0.24851002953405565,0.32077144940024144
modelvit,do1,pNML,rew0,0.025028941587942548,0.4664122093547855,0.722540390805822,0.6064621103556836,0.5160976726447712,0.4891864335561951,0.3862131163080238,0.5024290826312635
modelvit,do1,pNML,rew0,0.025028941587942548,0.4664122093547855,0.722540390805822,0.6064621103556836,0.5160976726447712,0.4891864335561951,0.3862131163080238,0.5024290826312635
modelvit,do1,PCE,rew0,0.025630535305661877,0.28686767876375896,0.28088279161073515,0.20011376156621918,0.25373528468880324,0.23380682311239231,0.14629237624467176,0.2585746203949141
modelvit,do1,PCE,rew0,0.025630535305661877,0.28686767876375896,0.28088279161073515,0.20011376156621918,0.25373528468880324,0.23380682311239231,0.14629237624467176,0.2585746203949141
