model,drop out,methods,reward,run,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0,0.002111111111111,0.5193526017680377,0.73541133350514,0.5193526017680377,0.5193526017680377,0.5193526017680377,0.4909541984732826,0.3781357098616752,0.5193526017680377
modelvit,do0,Confidence,rew0,1,0.0039999999999997,0.5183351718285957,0.7341591378124281,0.5183351718285957,0.5183351718285957,0.5183351718285957,0.4899402733254596,0.3770728476821191,0.5183351718285957
modelvit,do0,Confidence,rew0,2,2.220446049250313e-16,0.5135884225606198,0.7293516729264029,0.5135884225606198,0.5135884225606198,0.5135884225606198,0.4851944632005404,0.3723145578794782,0.5135884225606198
modelvit,do0,Confidence,rew0,3,0.0006666666666664,0.515250808632483,0.7310949815138573,0.515250808632483,0.515250808632483,0.515250808632483,0.4868556005398109,0.3739923442996065,0.515250808632483
modelvit,do0,Confidence,rew0,4,0.000333333333333,0.513503978779841,0.7292874835158536,0.513503978779841,0.513503978779841,0.513503978779841,0.4851097046413504,0.3722339544513459,0.513503978779841
modelvit,do1,KPCA RecError global,rew0,0,0.3032093273042934,0.8477919389050433,0.8375483054036756,0.8383595553450597,0.8233876565971852,0.8331004066711316,0.8318319981567776,0.821392600737057,0.8419512454298925
modelvit,do1,KPCA RecError global,rew0,1,0.3217530044250959,0.8838692642085096,0.8776448120331123,0.8793487403535589,0.8701138597368513,0.8783802229610078,0.8773414323569159,0.8737774558573949,0.8778301237891577
modelvit,do1,KPCA RecError global,rew0,2,0.1624382519535784,0.9050895985029388,0.8942541944772554,0.8984375899815236,0.8759118864874682,0.8982316504446801,0.8946318325865419,0.8772862118805881,0.9041049958271724
modelvit,do1,KPCA RecError global,rew0,3,0.1702967562626411,0.8811913877374389,0.8813687916212579,0.8811523183573498,0.8722144199882234,0.879997062228209,0.8796187121598902,0.8736347718654615,0.8809457704419167
modelvit,do1,KPCA RecError global,rew0,4,0.1621318817549133,0.8731551293593068,0.8762243724245745,0.8738809691029118,0.8640318449388271,0.8720795591725221,0.8711084893476924,0.8644355841243477,0.8741870910616037
modelvit,do1,PCA RecError global,rew0,0,0.3840253757849081,0.8485692616364732,0.8636234974161039,0.8248130029402747,0.8596778422749686,0.8510392958460324,0.8461862334127489,0.7412558558339656,0.799443147285518
modelvit,do1,PCA RecError global,rew0,1,0.1275164519764818,0.9037748911073648,0.9141911023842364,0.9045987487379352,0.9072882538713036,0.9030439722172752,0.9011373499524808,0.8980938730550131,0.9058113602848784
modelvit,do1,PCA RecError global,rew0,2,0.2203316609267243,0.9154674750318788,0.9252280164426374,0.90673043334393,0.9203845450480872,0.9181756083037836,0.9157927170421358,0.8616027283499446,0.9009538223629944
modelvit,do1,PCA RecError global,rew0,3,0.1661023679769477,0.8821895737722927,0.8992211945434608,0.8734613645257553,0.8970716171378117,0.8892580216814534,0.8809056005681156,0.8453609269916227,0.8743330332354998
modelvit,do1,PCA RecError global,rew0,4,0.2710219839166472,0.8771320676134392,0.8810640679218426,0.8739197455425702,0.8795569200263961,0.8772525373474419,0.8763394536310553,0.8718004371930997,0.8746938846963127
modelvit,do0,Residual,rew0,0,0.5931258899153681,0.8954064865435021,0.9199096100934712,0.8454988502193691,0.8976442807136181,0.9063767219693656,0.901768147003572,0.6915506097842679,0.7877602456315049
modelvit,do0,Residual,rew0,1,0.4510964666140318,0.915410474709318,0.9296634639283056,0.8860898352370346,0.910369099731518,0.923307222424162,0.9209952529941474,0.2802899640644342,0.8828760186256909
modelvit,do0,Residual,rew0,2,0.1566628122451588,0.8565771031815229,0.8681371430720233,0.8304212329736103,0.824345683182203,0.8618203128486661,0.8583799034980542,0.7483423388839843,0.7487994859823288
modelvit,do0,Residual,rew0,3,0.0111606364639601,0.8986371298998292,0.9170270626280844,0.8994297144555687,0.8867974869754437,0.9008330634604872,0.8970964479524438,0.8839679597297513,0.899098883904529
modelvit,do0,Residual,rew0,4,4.097443447748095e-05,0.5134611898148382,0.7231268270412714,0.5191857643226159,0.5082539946667946,0.5080712913315266,0.4814424533189188,0.3775596458447842,0.5204104856069223
modelvit,do0,Maha,rew0,0,0.6512907590305004,0.8691886084888218,0.9119878392829984,0.8413897459859948,0.8785211952178692,0.8918916530904363,0.885138286237189,0.2027473657134955,0.8294109420444806
modelvit,do0,Maha,rew0,1,0.0644777746473158,0.9150421624289432,0.93377971306865,0.8822702714957384,0.899918016460584,0.9267064940190526,0.924259532895712,0.3643194928086526,0.7527605170931727
modelvit,do0,Maha,rew0,2,0.6422422487189152,0.8076028038320668,0.8453799820900441,0.7747515856022428,0.7843472661204586,0.8451707896647919,0.8365026953511654,0.3968703078194663,0.5926091175791457
modelvit,do0,Maha,rew0,3,0.069878889706235,0.8687808525964792,0.896204908093046,0.8674703852949868,0.8663140761288908,0.8762910302863843,0.8744404924706871,0.8401394151717214,0.86990291808224
modelvit,do0,Maha,rew0,4,0.0181114810478502,0.854549232941412,0.9164400842891124,0.68004296417761,0.8603129276488607,0.8999994565230061,0.8909914299012263,0.382250842195144,0.5211334838869515
modelvit,do0,GEN,rew0,0,0.9281518356315992,0.879279524323535,0.9051303804579632,0.8768626587392564,0.8652679537019954,0.887158708549465,0.8837622859325306,0.6673902460474537,0.8255098021998993
modelvit,do0,GEN,rew0,1,0.2367020844979764,0.7810525118003113,0.8613497716856786,0.7650171070242392,0.7639603819078145,0.8045168181415999,0.782913207791116,0.759031070385308,0.7600013268674217
modelvit,do0,GEN,rew0,2,0.1766979196519683,0.7361927849521677,0.8112828912274409,0.7496942303853384,0.6503044211337639,0.7679495051343234,0.7541314668085238,0.5810495370190251,0.6204043696334763
modelvit,do0,GEN,rew0,3,0.2698172649188329,0.6960835309263156,0.8134422436758306,0.7040740956682909,0.6622393614677917,0.7625317956710117,0.7402666523475212,0.5236527962520573,0.6343127846196532
modelvit,do0,GEN,rew0,4,0.1174049447390742,0.7504322082818576,0.7139006470503915,0.7319952251803403,0.6634546694014576,0.7782885018600287,0.7580149450177524,0.6278890708645034,0.6760787208468247
modelvit,do1,ViM,rew0,0,0.8558389612900762,0.8069435981004025,0.8967461633465065,0.790457526485135,0.8616353987851778,0.8191251829610695,0.812175083493658,0.7012881232525167,0.7599812179302812
modelvit,do1,ViM,rew0,1,0.3213203575222333,0.90542048910311,0.9205608690814276,0.90552984023549,0.9105453967761672,0.9013309454967584,0.8995049297171613,0.9055332102671966,0.9109509397136848
modelvit,do1,ViM,rew0,2,0.2712088087586902,0.8917871403210682,0.9230337464203489,0.878450149445739,0.9113764450904064,0.9050631419715702,0.9011052404797698,0.8020877388343983,0.8515962404042451
modelvit,do1,ViM,rew0,3,0.3572755460802591,0.8514720617687744,0.9112985055007304,0.839269532584458,0.8891090446754242,0.8609819783140154,0.85721102877384,0.7162738922915566,0.8150195152939332
modelvit,do1,ViM,rew0,4,0.2887460637367096,0.872508281766059,0.8744399217915074,0.8767081144034874,0.8691127649053297,0.8690274118801598,0.868274423011007,0.8787696215822383,0.8800281686822409
modelvit,do1,pNML,rew0,0,0.788054943279527,0.8323112297382029,0.8589770794812093,0.8085927037506537,0.8512625222385611,0.8309015099475953,0.8207134178507071,0.6536061656659359,0.7925827690099944
modelvit,do1,pNML,rew0,1,0.1534622687427547,0.8675343094186179,0.8948768879324949,0.8637510209951761,0.8867702977459868,0.8687107674635822,0.867090349790821,0.7816608457762857,0.8603006607619211
modelvit,do1,pNML,rew0,2,0.2805922571364098,0.8968650122039163,0.9122254116765668,0.8672424193081791,0.9094813070754376,0.8997620831368477,0.8937455329872465,0.8064988077384587,0.8576542953493872
