model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-ECTM,rew2.2,0.06298878110855513,0.19650409322127446,0.3423470947933589,0.20481278868835492,0.2119066958467327,0.22846231666759223,0.1538635960223907,0.22361990048547692
confidnet,do1,MCD-ECTM,rew2.2,0.06298878110855513,0.19650409322127446,0.3423470947933589,0.20481278868835492,0.2119066958467327,0.22846231666759223,0.1538635960223907,0.22361990048547692
confidnet,do1,MCD-CTM,rew2.2,0.06642652561378506,0.1976549187007422,0.3758100478375773,0.17883892350366182,0.1957010713484042,0.19902245470592483,0.16762275247345015,0.23416464837703263
confidnet,do1,MCD-CTM,rew2.2,0.06642652561378506,0.1976549187007422,0.3758100478375773,0.17883892350366182,0.1957010713484042,0.19902245470592483,0.16762275247345015,0.23416464837703263
confidnet,do1,MCD-EREN,rew2.2,0.07255481917541481,0.22375756104370798,0.4337570792423692,0.17710557154699266,0.21498001567142597,0.19663965541460776,0.16857063877208409,0.2330254818532584
confidnet,do1,MCD-EREN,rew2.2,0.07255481917541481,0.22375756104370798,0.4337570792423692,0.17710557154699266,0.21498001567142597,0.19663965541460776,0.16857063877208409,0.2330254818532584
confidnet,do1,MCD-EMLS,rew2.2,0.0817530245262038,0.25458776723808907,0.44465613346796184,0.23748917585144377,0.3844174888579608,0.23660805454371192,0.14510896424338668,0.24596073606435617
confidnet,do1,MCD-EMLS,rew2.2,0.0817530245262038,0.25458776723808907,0.44465613346796184,0.23748917585144377,0.3844174888579608,0.23660805454371192,0.14510896424338668,0.24596073606435617
confidnet,do1,MCD-GEN,rew2.2,0.0837927552065852,0.22530985926407004,0.46110383854629877,0.18577505195528615,0.2278737167248019,0.20489017480456226,0.18042970481012421,0.24080186174254034
confidnet,do1,MCD-GEN,rew2.2,0.0837927552065852,0.22530985926407004,0.46110383854629877,0.18577505195528615,0.2278737167248019,0.20489017480456226,0.18042970481012421,0.24080186174254034
