model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,Confidence,rew2.2,0.34505086909810123,0.4508347013753003,0.4963568037630729,0.3857922310129493,0.40525100171682116,0.42625775572726415,0.4051748347636802,0.41287374947063415,0.45887469924749374
confidnet,do0,GEN,rew2.2,0.35093676049514866,0.44177474124963706,0.44310842687430974,0.4612115300825259,0.4699340259900442,0.46660475131639406,0.45685419790350423,0.41445439551844093,0.45272716494886767
confidnet,do1,MSR,rew2.2,0.35514227909600893,0.44490494241418627,0.5300685390692006,0.3801448691211315,0.40118794234952204,0.40945310907441296,0.39728814329634754,0.43452582799558703,0.46391931826725835
confidnet,do0,fDBD,rew2.2,0.3552818892426454,0.44683416412735627,0.43730583092032527,0.40748418966682004,0.4593553443425943,0.4059952471178412,0.40290871148766866,0.38288673991606254,0.4538502445255716
confidnet,do0,REN,rew2.2,0.3557655854333547,0.4454668993563313,0.42863821899074617,0.4505213329865899,0.45785537576780466,0.45476671920924067,0.4446286324953531,0.4102065892153238,0.45130557304111185
confidnet,do1,PCE,rew2.2,0.35601637401643427,0.4417468889025199,0.522974358196856,0.3734190943790995,0.3951497107516704,0.4025589810288164,0.3910680651061966,0.43112120783812113,0.4610692077279103
confidnet,do0,CTM,rew2.2,0.3601914622033576,0.463803188260609,0.45731341870371944,0.39288529675405726,0.5032725836917596,0.39257580611168635,0.3960973098996956,0.3961430839688197,0.4753989121753032
confidnet,do1,PE,rew2.2,0.3604029220890153,0.4373642587182672,0.49871866021534766,0.3633466896595013,0.38303000038063956,0.3874562846796485,0.3805025926365255,0.42259456839548326,0.45532854842352
confidnet,do1,CTMmeanOC,rew2.2,0.3654247481107597,0.4544060068722463,0.46142811331309985,0.35891301609409243,0.39782843316832256,0.3764811321744536,0.3752069887556474,0.38584277579675247,0.4615885955916756
confidnet,do1,CTMmean,rew2.2,0.3670086514836406,0.4546290342704077,0.4591047802745682,0.3575869002974258,0.3968852313389563,0.37416968464269174,0.3737906545982233,0.38500756731756336,0.4625699350335125
confidnet,do1,GE,rew2.2,0.36737317326952024,0.435451180208136,0.46801892235287673,0.3511869342836057,0.366827401203064,0.36887357337138243,0.36850821820863394,0.41148710249326614,0.45252859739235846
confidnet,do1,NeCo,rew2.2,0.36847183111178544,0.43651757932898805,0.4670638436382295,0.3484055129853493,0.363991723248002,0.3677819162475423,0.3674478287300993,0.4074393560303589,0.45157444120250434
confidnet,do1,NNGuide,rew2.2,0.3685183909342277,0.4441203344548918,0.46857390554115524,0.35214334640238226,0.37300701802688535,0.36867368720812904,0.3674283756212371,0.41203279951199356,0.4542988658747765
confidnet,do1,MLS,rew2.2,0.3686410562446389,0.4366420836834717,0.46913764464654195,0.3498117894374766,0.36442932751135176,0.36921795062323964,0.3687641297389792,0.4092977258012202,0.45201601122813456
confidnet,do1,GradNorm,rew2.2,0.373511256941708,0.4419026265788677,0.4882284497098487,0.3702350336614859,0.36728309807278936,0.38946641158750844,0.38360155220231584,0.43444010817407114,0.4545976854025495
confidnet,do1,Energy,rew2.2,0.374252248186875,0.43931448823615166,0.4582114540277621,0.3573764046778133,0.36853695425112815,0.3716616168151134,0.372894283232461,0.40825620686386654,0.4526647388263199
confidnet,do1,KPCA RecError global,rew2.2,0.3776972251898536,0.4624449808927154,0.4485413629786926,0.34865273336228503,0.3890640417632269,0.3650280869882906,0.3713177998612929,0.3790122424556864,0.4769039389784754
confidnet,do0,ViM,rew2.2,0.3799061601691327,0.49691167480291976,0.49865722057930917,0.4119426190314265,0.4800732642063511,0.40270464734885947,0.40369064271909194,0.4053251168271614,0.497682484977255
confidnet,do1,PCA RecError global,rew2.2,0.381751578374797,0.47262300152614667,0.4567021932107004,0.36963936679567994,0.40490230537783045,0.3777979676225815,0.38146217596649423,0.3888258728525061,0.4722380368632663
confidnet,do1,pNML,rew2.2,0.38671733636841854,0.4774642444667799,0.4788780419410215,0.3859973700020109,0.4214175946310463,0.3865149230010286,0.39117764757957263,0.40112175925131976,0.4713198643660096
confidnet,do0,Maha,rew2.2,0.4195430348216195,0.5843388416777154,0.6157510651536433,0.5344224933169477,0.5506418719384543,0.5296982277877262,0.5215313150651688,0.48888449857820016,0.5704380443069438
confidnet,do0,Residual,rew2.2,0.4296107732124378,0.5985226592326585,0.6614605524340378,0.5762188568172053,0.587076424115329,0.5732896561179783,0.5641389937893703,0.5227651670749437,0.5937643199477879
devries,do0,MSR,rew2.2,0.35087832133918784,0.4525665295994409,0.5113653597070825,0.44749734256665885,0.49058226976457453,0.4624740390157652,0.450030198749236,0.4220122095776473,0.46574058769912624
devries,do0,GEN,rew2.2,0.3522321211042685,0.4586836327148471,0.49058397664213194,0.4527375637309216,0.4775429486249118,0.46752853626554547,0.45348899853969493,0.420955766683646,0.4656810987703112
devries,do0,fDBD,rew2.2,0.35241334128931706,0.4569034027347886,0.44972284539384766,0.40573206952637353,0.4514212817072652,0.4166693533095904,0.4063587163610604,0.37908902506465647,0.4576393365527435
devries,do0,PCE,rew2.2,0.35307667597411396,0.45085972478921243,0.5087389785167176,0.44370610336939126,0.4893222636376359,0.45862381342989494,0.44647841641909725,0.4211360904533711,0.4645504892742839
devries,do0,CTM,rew2.2,0.3554713893001823,0.46803250526218,0.46469367669086914,0.39363096425510935,0.48187407458383247,0.40601910295594684,0.4012059729875679,0.3890424932201363,0.4752034581987436
devries,do0,REN,rew2.2,0.35641226030318246,0.464338492437155,0.4679249217708653,0.4510103101100186,0.4603020620371421,0.46344481248112396,0.44860879300358086,0.4161730131003356,0.4630550455154527
