model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,Confidence,rew2.2,0.43415139875944514,0.5085292342636822,0.4848821876375517,0.4208919254819075,0.4674046990198685,0.44933374783665264,0.4583157955408934,0.5073365272140569
confidnet,do1,Confidence,rew2.2,0.43415139875944514,0.5085292342636822,0.4848821876375517,0.4208919254819075,0.4674046990198685,0.44933374783665264,0.4583157955408934,0.5073365272140569
confidnet,do1,MSR,rew2.2,0.4344257476363014,0.5017104559588762,0.5240418826504205,0.41348898012674573,0.4414756582854619,0.4341750408064417,0.46996858748938897,0.5141978374198481
confidnet,do1,MSR,rew2.2,0.4344257476363014,0.5017104559588762,0.5240418826504205,0.41348898012674573,0.4414756582854619,0.4341750408064417,0.46996858748938897,0.5141978374198481
confidnet,do1,PCE,rew2.2,0.4344691972259482,0.5011675936902964,0.5247557455487871,0.40829850157999237,0.4369036366699276,0.430222283318746,0.4680336323088635,0.5138640794782863
confidnet,do1,PCE,rew2.2,0.4344691972259482,0.5011675936902964,0.5247557455487871,0.40829850157999237,0.4369036366699276,0.430222283318746,0.4680336323088635,0.5138640794782863
confidnet,do0,CTM,rew2.2,0.43460055757492927,0.5262556100541053,0.4282605081900014,0.44632284603001393,0.4256375137731466,0.4254931675196996,0.42631488144118695,0.5261766605253698
confidnet,do0,CTM,rew2.2,0.43460055757492927,0.5262556100541053,0.4282605081900014,0.44632284603001393,0.4256375137731466,0.4254931675196996,0.42631488144118695,0.5261766605253698
confidnet,do1,GEN,rew2.2,0.43471005900004,0.5005263379480314,0.5276820272350047,0.41324903867912177,0.43936182630538045,0.43222095390087406,0.4691327899550702,0.5145932730512858
confidnet,do1,GEN,rew2.2,0.43471005900004,0.5005263379480314,0.5276820272350047,0.41324903867912177,0.43936182630538045,0.43222095390087406,0.4691327899550702,0.5145932730512858
confidnet,do1,PE,rew2.2,0.43529302509760404,0.5001709070397153,0.5249787884294196,0.4004817506653805,0.4292218671932907,0.42411623903780027,0.4635835791230827,0.5122843919201019
confidnet,do1,PE,rew2.2,0.43529302509760404,0.5001709070397153,0.5249787884294196,0.4004817506653805,0.4292218671932907,0.42411623903780027,0.4635835791230827,0.5122843919201019
confidnet,do1,NeCo,rew2.2,0.43564326803603437,0.49959093969654356,0.5247077389840501,0.39877256934138694,0.42710243275051524,0.42183842251084264,0.46093140626935336,0.512854226469946
confidnet,do1,NeCo,rew2.2,0.43564326803603437,0.49959093969654356,0.5247077389840501,0.39877256934138694,0.42710243275051524,0.42183842251084264,0.46093140626935336,0.512854226469946
confidnet,do1,MLS,rew2.2,0.43566359323210974,0.499526371623506,0.5260963815599272,0.3987103045920754,0.42766456677207537,0.4224073458734229,0.461396264090253,0.5130088158543047
confidnet,do1,MLS,rew2.2,0.43566359323210974,0.499526371623506,0.5260963815599272,0.3987103045920754,0.42766456677207537,0.4224073458734229,0.461396264090253,0.5130088158543047
confidnet,do1,REN,rew2.2,0.43568016633393764,0.4992584094182547,0.5264725182238579,0.4110327796228864,0.4344837671709992,0.4285709640860322,0.4660014489627173,0.513522697085566
confidnet,do1,REN,rew2.2,0.43568016633393764,0.4992584094182547,0.5264725182238579,0.4110327796228864,0.4344837671709992,0.4285709640860322,0.4660014489627173,0.513522697085566
confidnet,do1,NNGuide,rew2.2,0.4361183726426674,0.49896837716787035,0.5350410882819282,0.413101308673121,0.42278925118631355,0.42042229222209454,0.4688006566466176,0.5256346594900816
confidnet,do1,NNGuide,rew2.2,0.4361183726426674,0.49896837716787035,0.5350410882819282,0.413101308673121,0.42278925118631355,0.42042229222209454,0.4688006566466176,0.5256346594900816
confidnet,do0,CTMmeanOC,rew2.2,0.4362365437602966,0.5267087751321353,0.43019245955357654,0.4573408064609311,0.45001933591444726,0.4494453207170411,0.43102016579446173,0.5221349241012541
confidnet,do0,CTMmeanOC,rew2.2,0.4362365437602966,0.5267087751321353,0.43019245955357654,0.4573408064609311,0.45001933591444726,0.4494453207170411,0.43102016579446173,0.5221349241012541
confidnet,do0,CTMmean,rew2.2,0.43632009100681896,0.5267758112692714,0.42966641917068227,0.4572259783717919,0.44988151795681397,0.44932905458823774,0.43078504936623396,0.5219735457262601
confidnet,do0,CTMmean,rew2.2,0.43632009100681896,0.5267758112692714,0.42966641917068227,0.4572259783717919,0.44988151795681397,0.44932905458823774,0.43078504936623396,0.5219735457262601
confidnet,do1,GE,rew2.2,0.4374064547263513,0.500445266088198,0.5232129954059751,0.3926713238816371,0.4220799485505715,0.4188225087599857,0.4581264842950028,0.5117975907034813
confidnet,do1,GE,rew2.2,0.4374064547263513,0.500445266088198,0.5232129954059751,0.3926713238816371,0.4220799485505715,0.4188225087599857,0.4581264842950028,0.5117975907034813
confidnet,do1,Energy,rew2.2,0.4387988199378013,0.4999552786874767,0.51559373654973,0.39720717238029846,0.4202257317747051,0.4172954500252253,0.457865784957162,0.5110698316052924
confidnet,do1,Energy,rew2.2,0.4387988199378013,0.4999552786874767,0.51559373654973,0.39720717238029846,0.4202257317747051,0.4172954500252253,0.457865784957162,0.5110698316052924
confidnet,do1,KPCA RecError global,rew2.2,0.4396717170224263,0.5102937953540606,0.4494778672146954,0.4444206519850007,0.4157577399456402,0.41065418577728235,0.4426309825628013,0.5163715162336443
