model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-MSR,rew2.2,1,0.2758359756925256,0.2549898537755801,0.3426984518876207,0.2392222985205547,0.2612358002410976,0.2646009725703078,0.3122981235915119,0.2838498030295265
confidnet,do1,MCD-MSR,rew2.2,1,0.2758359756925256,0.2549898537755801,0.3426984518876207,0.2392222985205547,0.2612358002410976,0.2646009725703078,0.3122981235915119,0.2838498030295265
confidnet,do1,MCD-MSR,rew2.2,2,0.2844556707085899,0.2917685937600883,0.3568400777215115,0.2516592376381658,0.2937465221891155,0.2901178385028059,0.3339590216532818,0.3057806768276813
confidnet,do1,MCD-MSR,rew2.2,2,0.2844556707085899,0.2917685937600883,0.3568400777215115,0.2516592376381658,0.2937465221891155,0.2901178385028059,0.3339590216532818,0.3057806768276813
confidnet,do1,MCD-MSR,rew2.2,3,0.2827615788669083,0.2739456173241283,0.3627601474407501,0.2523931926340174,0.2781990094708831,0.2641225223097398,0.3268915968890967,0.2903982180185061
confidnet,do1,MCD-MSR,rew2.2,3,0.2827615788669083,0.2739456173241283,0.3627601474407501,0.2523931926340174,0.2781990094708831,0.2641225223097398,0.3268915968890967,0.2903982180185061
confidnet,do1,MCD-MSR,rew2.2,4,0.2794675650742594,0.2709138952750762,0.320181145204164,0.2416912256720857,0.2718291635037564,0.2684260029207593,0.3169906078954146,0.2889750482176323
confidnet,do1,MCD-MSR,rew2.2,4,0.2794675650742594,0.2709138952750762,0.320181145204164,0.2416912256720857,0.2718291635037564,0.2684260029207593,0.3169906078954146,0.2889750482176323
confidnet,do1,MCD-MSR,rew2.2,5,0.2835210387283833,0.2639934394639673,0.3675397038644973,0.2376273854962223,0.2425739712831774,0.2428434225041331,0.3220486167484817,0.2883027875778136
confidnet,do1,MCD-MSR,rew2.2,5,0.2835210387283833,0.2639934394639673,0.3675397038644973,0.2376273854962223,0.2425739712831774,0.2428434225041331,0.3220486167484817,0.2883027875778136
confidnet,do1,MCD-GEN,rew2.2,1,0.2792276698411572,0.2573559852731464,0.3223274055912289,0.2310725043588753,0.2659167391169292,0.2692254942686536,0.3300380298186834,0.2992890306830942
confidnet,do1,MCD-GEN,rew2.2,1,0.2792276698411572,0.2573559852731464,0.3223274055912289,0.2310725043588753,0.2659167391169292,0.2692254942686536,0.3300380298186834,0.2992890306830942
confidnet,do1,MCD-GEN,rew2.2,2,0.2877189724970032,0.2833964016936323,0.3404145044455959,0.2370344089245998,0.2853575128440587,0.2817830613830418,0.3378765651516686,0.3044191867371831
confidnet,do1,MCD-GEN,rew2.2,2,0.2877189724970032,0.2833964016936323,0.3404145044455959,0.2370344089245998,0.2853575128440587,0.2817830613830418,0.3378765651516686,0.3044191867371831
confidnet,do1,MCD-GEN,rew2.2,3,0.28501631008204,0.2683553816718471,0.3417309294663805,0.2343901770525842,0.2724108195317649,0.2633163624163212,0.3310292156644879,0.2922327903070989
confidnet,do1,MCD-GEN,rew2.2,3,0.28501631008204,0.2683553816718471,0.3417309294663805,0.2343901770525842,0.2724108195317649,0.2633163624163212,0.3310292156644879,0.2922327903070989
confidnet,do1,MCD-GEN,rew2.2,4,0.2817208417681592,0.2703972580280367,0.31567089246095,0.2482336369955812,0.2729143793280346,0.270223989934456,0.3324204960546491,0.3026483706850326
confidnet,do1,MCD-GEN,rew2.2,4,0.2817208417681592,0.2703972580280367,0.31567089246095,0.2482336369955812,0.2729143793280346,0.270223989934456,0.3324204960546491,0.3026483706850326
confidnet,do1,MCD-GEN,rew2.2,5,0.2869301338978646,0.2620749537658554,0.3733488165592288,0.2282074677976015,0.2380300189761195,0.2390881592967854,0.3261236785814403,0.2868033597642753
confidnet,do1,MCD-GEN,rew2.2,5,0.2869301338978646,0.2620749537658554,0.3733488165592288,0.2282074677976015,0.2380300189761195,0.2390881592967854,0.3261236785814403,0.2868033597642753
confidnet,do1,MCD-PCE,rew2.2,1,0.280811134430914,0.2564326472591051,0.3525719040126169,0.2403876159844761,0.2604439418880836,0.263293866956505,0.3123322824369461,0.2827173652760572
confidnet,do1,MCD-PCE,rew2.2,1,0.280811134430914,0.2564326472591051,0.3525719040126169,0.2403876159844761,0.2604439418880836,0.263293866956505,0.3123322824369461,0.2827173652760572
confidnet,do1,MCD-PCE,rew2.2,2,0.2897389647060638,0.2930214949008931,0.3571686851392355,0.250758416360349,0.2927778301849678,0.2878312383881625,0.3328316240116283,0.3030833062706057
