model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do1,MSR,rew0,0.23782765699626393,0.4343628717382293,0.4715287344324402,0.46585682562615693,0.43488896529473253,0.4898610832318068,0.47495704831315616,0.30428618684889897,0.4718429640837541
modelvit,do1,PCE,rew0,0.23862176573454752,0.4257336484789773,0.4598450142933258,0.4589708445655808,0.42769465421550723,0.48493231135761405,0.469778473461813,0.2935782033428523,0.4645275992136483
modelvit,do1,REN,rew0,0.23935267351980719,0.4844565089785998,0.4832674622823956,0.49373082745957253,0.4293752316062299,0.4826223141396655,0.47137837597387283,0.4029956574287376,0.5072817421180907
modelvit,do1,GEN,rew0,0.24029901890082533,0.47743266541098894,0.5092264779873579,0.4970328295633755,0.45392635111453455,0.5049665330402043,0.49181307305843613,0.3695293745550015,0.505743694288191
modelvit,do1,PE,rew0,0.2425499305985815,0.4199844309059079,0.4558980574625166,0.4543659705505905,0.42501066965362166,0.4819921989813043,0.466549523241779,0.29637106266104474,0.45645659620977
modelvit,do1,fDBD,rew0,0.24979917064544965,0.40940053072699856,0.46380623636942797,0.4471384666529879,0.43785657062193745,0.4710099099614671,0.45831799657350725,0.25836861710313336,0.4346872982908823
modelvit,do1,MLS,rew0,0.2504347764013802,0.4130983721990183,0.46404879947105543,0.4556830541524948,0.4387244401486684,0.49675792119806444,0.4781446089409279,0.26713231235351576,0.4519228607309689
modelvit,do1,GE,rew0,0.25054644955622996,0.4128297137502173,0.4646952178241034,0.4537416971703091,0.43875735579207975,0.4928358878607545,0.4751417710737142,0.28766146428486017,0.450035932817696
modelvit,do1,CTM,rew0,0.250710666168248,0.4067154478515092,0.4910816618447654,0.45466809428042965,0.44110062062069677,0.4827722602932199,0.47104387314966994,0.2630501588589713,0.43806971401059275
modelvit,do1,NNGuide,rew0,0.25103540149212245,0.4345340040132107,0.46373004129169615,0.45332525687630054,0.45882219687385295,0.4888796062861271,0.46882631333558605,0.2834351341790646,0.4578075943403512
modelvit,do1,CTMmeanOC,rew0,0.251670601614264,0.48119728043132526,0.4699842227744755,0.46765483795780655,0.5032876870302785,0.5034752830020446,0.4792534941815586,0.30780538050249673,0.4880047897724813
modelvit,do1,NeCo,rew0,0.2518821978245696,0.40880693913408334,0.4957779317664559,0.45041199108399016,0.468983322655265,0.5081929863472523,0.48637048702290003,0.2643156902559465,0.43956774424753575
modelvit,do1,CTMmean,rew0,0.25211631622323777,0.48341077555228074,0.4734598962030855,0.46902659208675856,0.5084264871730295,0.506538151029054,0.4813843622443284,0.3083912442792721,0.48948504316998476
modelvit,do1,Energy,rew0,0.25353871319232313,0.4232466571569421,0.4882844077042283,0.4641661628900639,0.454144481331364,0.5063297478522156,0.48755011597155234,0.288683907966232,0.45648899227998807
modelvit,do1,GradNorm,rew0,0.2543412159332069,0.4154004044449887,0.4166295240545013,0.4511243986616001,0.4129547693996261,0.4865100385351041,0.4652332207382309,0.2775527883656574,0.4577306114568705
modelvit,do1,ViM,rew0,0.25547936313260333,0.4635742188248463,0.6181251156991652,0.43806554144636733,0.5509334102074293,0.5000651098454154,0.48248720462468564,0.2682429700131944,0.39597458368477534
modelvit,do1,Maha,rew0,0.2604719468823903,0.4595067911908549,0.640070130378944,0.4401717432701432,0.5869669294234108,0.5041731337325112,0.4881065656584497,0.2449687083775512,0.3771917910073586
modelvit,do1,KPCA RecError global,rew0,0.26167674000735597,0.5418443974137004,0.39392703716543254,0.4780945307358132,0.41745940394462727,0.4582426662451901,0.44064536262222054,0.3262295505306362,0.47546653357186897
modelvit,do1,PCA RecError global,rew0,0.26205075084841234,0.5430829002170884,0.6905321262825458,0.5337793396758597,0.6184122884040842,0.5862156027033574,0.5605271366038246,0.43376469200404494,0.5190404361029017
modelvit,do1,pNML,rew0,0.26389025345198047,0.5617256470418468,0.6944643730928266,0.5391671044457882,0.63111562206033,0.5755300121473022,0.5538309018637064,0.49241102384978885,0.5417536594318009
modelvit,do1,Residual,rew0,0.2646970251821919,0.5665823502917136,0.7358272863570281,0.5477568378180734,0.6345310022117038,0.5648317539811979,0.5491273963868484,0.5099075434730602,0.5655610875327042
modelvit,do1,Confidence,rew0,0.27898991844446674,0.6805388205270361,0.7992584272245873,0.6805388205270361,0.6805388205270361,0.6805388205270361,0.6630302099054186,0.58748128730523,0.6805388205270361
