model,drop out,methods,reward,run,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0.0,0.011,0.3878880918220946,0.5920733478793675,0.3878880918220946,0.3878880918220946,0.3878880918220946,0.3598715596330273,0.24568771526980465,0.3878880918220946
modelvit,do0,Confidence,rew0,1.0,0.0013333333333332975,0.47181067828929435,0.6840302730683107,0.47181067828929435,0.47181067828929435,0.47181067828929435,0.44349305555555546,0.33000107181136096,0.47181067828929435
modelvit,do0,Confidence,rew0,1.4142135623730951,0.004444444444444584,0.4770185306300418,0.6891844095404307,0.4770185306300418,0.4770185306300418,0.4770185306300418,0.44870236785734985,0.33520274521018034,0.4770185306300418
modelvit,do0,Confidence,rew0,1.7320508075688772,0.0022222222222220145,0.4701076587626058,0.6822504872443788,0.4701076587626058,0.4701076587626058,0.4701076587626058,0.44179212507237997,0.3282892384697892,0.4701076587626058
modelvit,do0,Confidence,rew0,2.0,0.0004444444444445806,0.47375132102195366,0.6859862456017914,0.47375132102195366,0.47375132102195366,0.47375132102195366,0.4454332831848167,0.33194348789026246,0.47375132102195366
modelvit,do1,Residual,rew0,0.0,0.012094283881214299,0.45309906032594927,0.6481284724832059,0.44011946172104077,0.45348882717672306,0.45007831515321545,0.4259465373252771,0.42169631547837905,0.4705785335858612
modelvit,do1,Residual,rew0,1.0,0.018085655019641947,0.4656703687693212,0.6547049262286112,0.4476364690929979,0.4773967340346619,0.46173973312932437,0.43812996952960204,0.41319246103684987,0.4728758788905285
modelvit,do1,Residual,rew0,1.4142135623730951,0.019410983446556746,0.43924778033231654,0.6526938186410925,0.43466199341130507,0.46523042316579816,0.4461049288843018,0.41879533941545005,0.41892666480641955,0.46812957582650544
modelvit,do1,Residual,rew0,1.7320508075688772,0.011313742846308643,0.4458084230198761,0.6548724220721762,0.4283635875607155,0.46360642639057725,0.4398894201529197,0.41520240850363116,0.4074757998228281,0.46534677749157244
modelvit,do1,Residual,rew0,2.0,0.006326083960453793,0.4571880640313192,0.6548076043165714,0.43655539938179116,0.4668375298216059,0.4518218458701302,0.42837164844719755,0.3773650458731059,0.44887093969240066
modelvit,do1,PCA RecError global,rew0,0.0,0.021441215470670034,0.42035321879639154,0.6008640332942174,0.39170672481202923,0.46393366567632016,0.44468898672868196,0.41322445884364434,0.28111871241092135,0.3817863478843877
modelvit,do1,PCA RecError global,rew0,1.0,0.014166449872049807,0.4527275519207897,0.6213427720429466,0.4378322824308904,0.48087302128099146,0.45329460033376834,0.4292150930577395,0.3763704108147935,0.4404072438455137
modelvit,do1,PCA RecError global,rew0,1.4142135623730951,0.02306086086629465,0.41925647792005716,0.5929715652493124,0.4106936348895283,0.4687468757403062,0.43895082471555863,0.4090478706335555,0.36048391843838984,0.414736859004273
modelvit,do1,PCA RecError global,rew0,1.7320508075688772,0.010059105839601252,0.43987549995193165,0.6290790637970626,0.42376734241501435,0.46861168679965026,0.44618078974949515,0.41653140284076157,0.3782758904920024,0.43146541284543505
modelvit,do1,PCA RecError global,rew0,2.0,0.011065428137184752,0.4414209201429527,0.6151237880048112,0.4263342955536508,0.4687682811092122,0.44821412481971773,0.4201939975654136,0.37708927176208273,0.43148155812559175
modelvit,do1,PCE,rew0,0.0,0.030365963895129362,0.2693069172046572,0.359473015040847,0.29705168582715197,0.3140874732359616,0.3235382984190168,0.298994728284396,0.130021142158832,0.30087508982533584
modelvit,do1,PCE,rew0,1.0,0.021174331793402595,0.3157453354145673,0.43833224860900094,0.3311097094489299,0.3326998006409558,0.34584948612509,0.3247663340265328,0.19942906443495617,0.33570616665168174
modelvit,do1,PCE,rew0,1.4142135623730951,0.034129656695944074,0.26093123498098364,0.32535766369439556,0.2849752153001215,0.26788291987639956,0.3099564800098286,0.286623489171257,0.14946188342097694,0.2938583940091659
modelvit,do1,PCE,rew0,1.7320508075688772,0.023270948839877587,0.27038704586106876,0.35938291601091266,0.2858944795086831,0.28715526104208694,0.3135205302513708,0.2904690407377303,0.13334277161220964,0.2965950972540148
modelvit,do1,PCE,rew0,2.0,0.017273697243670793,0.3073092068025475,0.40262078363674497,0.31515542229197613,0.31792274289789524,0.3368961630118709,0.3138609516004987,0.20357037486177207,0.325153664542309
modelvit,do1,REN,rew0,0.0,0.03181058533075744,0.3154374540796899,0.3472563825401464,0.3254435734819595,0.3008149719072942,0.3126420638012297,0.2921513176420421,0.23418969070756465,0.3421981193249207
modelvit,do1,REN,rew0,1.0,0.026333226901756646,0.36844156651697635,0.45134327462052803,0.3628724429353196,0.33090477941009766,0.35502956358068155,0.33775794260059894,0.2715761202413478,0.3753619809481891
modelvit,do1,REN,rew0,1.4142135623730951,0.027192511383640167,0.3709310063902366,0.4413234689778071,0.3584304945394624,0.3258510850897489,0.33235497409881426,0.3159581394238816,0.28456353599032713,0.36303100354696693
modelvit,do1,REN,rew0,1.7320508075688772,0.014440238504543476,0.34278595455555816,0.37235753302903996,0.33730829629076825,0.2897577541658181,0.31478401951231005,0.3007721299709045,0.2419482102350187,0.3563135947591649
