model,drop out,methods,reward,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-ViM,rew2.2,0.014371763054697043,0.5078036903490663,0.7225801483278934,0.523831974004088,0.5312641693871875,0.5192032402166608,0.4935805663002176,0.3944540097127207,0.4961264201742111
confidnet,do1,MCD-EpNML,rew2.2,0.015412637144465023,0.48672329627054167,0.6968965568850225,0.4910742236095299,0.5052325260958146,0.4854198436044571,0.4581660681551584,0.3788864348185779,0.48371235948490343
confidnet,do1,MCD-EGE,rew2.2,0.020352029293648828,0.4165371363862166,0.5346060553498144,0.3824536522416067,0.3980370389671054,0.3853794497752944,0.36865828888410973,0.32197246919717626,0.40285167184635773
confidnet,do1,MCD-Residual,rew2.2,0.021049961946670366,0.48881851921012814,0.6994944882253125,0.5131114010551366,0.4887330420139817,0.5240874589259414,0.4984598145376905,0.34636177591946676,0.49328959165247493
confidnet,do1,MCD-EEnergy,rew2.2,0.021312091349808448,0.42552137313771465,0.5424553096643355,0.348938458578393,0.3773736347589621,0.32253715664492383,0.31367351465259513,0.33098297601556687,0.39993465215059726
confidnet,do1,MCD-ENNGuide,rew2.2,0.02161467893507049,0.41504590878681286,0.48883169222708683,0.32842169601806565,0.3568503902125342,0.3091454963624565,0.29945981053476656,0.31550775803366565,0.3951136302830817
confidnet,do1,MCD-NNGuide,rew2.2,0.021776515879160744,0.40648857642818126,0.5014481976017524,0.33077411952228497,0.3611838392064342,0.30607232815456403,0.2984786782895866,0.31701758385233364,0.38593291300480276
confidnet,do1,MCD-EViM,rew2.2,0.022010551423364586,0.4879358450764662,0.6995341356128826,0.5048651831998775,0.4876748946971309,0.5184018196691556,0.4908692369155801,0.34571396241897506,0.49134393433900503
confidnet,do1,MCD-Energy,rew2.2,0.022248191573273096,0.4182953503144602,0.5544064179976244,0.35256949805599797,0.3818909273845708,0.32157925787455005,0.31478370251179216,0.33354435005993177,0.39177182531223387
confidnet,do1,MCD-GE,rew2.2,0.02288782683268641,0.40618446737592184,0.5451585328600623,0.36061401530842424,0.3847126178340747,0.3470645250863451,0.33432040862483337,0.3188705591642222,0.38949583338830024
confidnet,do1,MCD-ENeCo,rew2.2,0.022910036609329547,0.4175567347900667,0.525655221983501,0.33912992843397227,0.3590210319177738,0.31060221699603047,0.3012523362000882,0.3211766491472351,0.390734143500311
confidnet,do1,MCD-EPE,rew2.2,0.023080209601608042,0.4167741634896985,0.5308943756247698,0.3736445775359743,0.39643277213421907,0.3715983629690048,0.3566872975608478,0.3202877614106297,0.4033103928177135
confidnet,do1,MCD-MI,rew2.2,0.02383526005389956,0.4306532299218177,0.6578535537816818,0.4774112797210201,0.4762054606778007,0.45714849707489363,0.44744926511673905,0.37122411054236026,0.42135601877687
confidnet,do1,MCD-MSR,rew2.2,0.023908809259485925,0.40687974598618865,0.5524084670477798,0.36403433734681906,0.40444599504795126,0.3457430855007024,0.33333123938905557,0.31715086375088347,0.39598633098483366
confidnet,do1,MCD-Confidence,rew2.2,0.02451895886942429,0.41584951710888435,0.5256755281103932,0.37106100775464235,0.39423548990120033,0.36634039335160135,0.35044327406672643,0.31294997838708544,0.4067935360726756
confidnet,do1,MCD-EResidual,rew2.2,0.02467564635742578,0.4889543053384225,0.6995544028113445,0.5145798890986224,0.48807760698635966,0.5343357980830229,0.5058493836143952,0.34687269501283,0.4935866614946849
confidnet,do1,MCD-PCE,rew2.2,0.024783742149786014,0.40314019738415513,0.5452380985540991,0.3570036896945863,0.39572648089940077,0.340246068146895,0.328460408845461,0.31421203937395065,0.39145866466975965
confidnet,do1,MCD-GEN,rew2.2,0.024785394152884076,0.42641683186475754,0.5632917064525479,0.43171779995948445,0.44478509770668784,0.44297554920196974,0.42273030949876955,0.3305638278624122,0.42839285601012267
confidnet,do1,MCD-EMSR,rew2.2,0.024811372287566844,0.41207394885698395,0.528116294678033,0.36230109011926465,0.394392430453865,0.35596553448244567,0.3416284851811714,0.31089669017132837,0.40184555822090817
confidnet,do1,MCD-EfDBD,rew2.2,0.02517337127100381,0.41461675322867053,0.5629164820448725,0.36469908165212894,0.3885397200438227,0.3521045442253354,0.3391529002643821,0.3208527583918988,0.3972720332739223
confidnet,do1,MCD-pNML,rew2.2,0.025615026269275618,0.49407487478515444,0.6947381905196925,0.5015407345612093,0.50681603443608,0.5076608467387013,0.4816889103027655,0.36851645196662547,0.4968264914252382
confidnet,do1,MCD-EPCE,rew2.2,0.02567851949188543,0.4113662038618268,0.5275628266347613,0.3677205104665627,0.39410976724493707,0.3646902072156435,0.350050092254041,0.3132005079294734,0.4001383970351219
confidnet,do1,MCD-EMLS,rew2.2,0.025854849080091724,0.4155730038470296,0.5257324842187372,0.3230007822525003,0.35951719958569456,0.29314411835645443,0.2848643052666873,0.3187823688365961,0.3884524409671328
confidnet,do1,MCD-PE,rew2.2,0.02588572637080675,0.40802508971975615,0.5514094915643349,0.3535085491464301,0.38911882629312844,0.3297783077028729,0.32035361117053707,0.3208467666378189,0.3902432968783184
confidnet,do1,MCD-NeCo,rew2.2,0.025890965545106656,0.40600863984289104,0.5376821692184613,0.3247371581310997,0.3651886613009435,0.28991493873454893,0.28351562691659177,0.3198975439985897,0.37927955247882317
confidnet,do1,MCD-MLS,rew2.2,0.02601218685106656,0.40597243589800835,0.5366899386737177,0.32381284607648364,0.36542830376915375,0.2894600330115071,0.28296472942899487,0.3196336944226862,0.37972969787209615
confidnet,do1,MCD-GradNorm,rew2.2,0.02660034311977272,0.4193478091427199,0.5239885526019583,0.31503878229315524,0.38764567713024944,0.29499294207587995,0.28503791698218295,0.3160427095164744,0.4046245783794209
confidnet,do1,MCD-KPCA RecError global,rew2.2,0.027771308532269775,0.4386876567963668,0.5491999999376121,0.41518529545554705,0.4152567740753784,0.4104951077461325,0.39529493742178057,0.30908875499950816,0.43777262826457947
confidnet,do1,MCD-ECTMmeanOC,rew2.2,0.027874291229042218,0.4190053751978832,0.5277084190138192,0.3848584246600675,0.3884039949407144,0.3783638868442675,0.3636492046504815,0.29590133884421105,0.4127658965526023
confidnet,do1,MCD-ECTMmean,rew2.2,0.028160506299803278,0.41916212981188494,0.5305780777644574,0.38513938832769357,0.3882144478325362,0.3783000546451863,0.3635992686788245,0.2963542115303894,0.4125397026313698
confidnet,do1,MCD-Maha,rew2.2,0.028406394240087205,0.4931130491814541,0.7038066158429757,0.528009189009288,0.49840931722253573,0.5189521032763993,0.49963300795243376,0.35675458489091666,0.4924993509684309
confidnet,do1,MCD-REN,rew2.2,0.02937006067629449,0.42769478275918543,0.5694543874486824,0.42779551952449335,0.4364481941841181,0.4353233290594351,0.4131973082914013,0.328537089704325,0.42981944786198484
confidnet,do1,MCD-ECTM,rew2.2,0.03018376269003187,0.40388320615218726,0.6063199779421082,0.39594620944214093,0.34607259600261114,0.3441212276744471,0.3412954439427162,0.3077628971866863,0.3779434154444365
confidnet,do1,MCD-EREN,rew2.2,0.03269941047969519,0.4167438364889816,0.5065310281167951,0.387178078219225,0.38975196290020286,0.39642403412270427,0.3740938532868055,0.3014810180738223,0.4143797045362148
confidnet,do1,MCD-PCA RecError global,rew2.2,0.035002461752124236,0.4674696591050327,0.5873582233944651,0.46458371596723674,0.48591547199458296,0.47424298591629976,0.45311691494738815,0.3560034362988216,0.4831596902277386
confidnet,do1,MCD-fDBD,rew2.2,0.036692860192794184,0.386777616759732,0.5123555464887624,0.29605627037579363,0.357784141710042,0.2726823815352769,0.26356639777222624,0.29633070588225974,0.36988611983777303
