model,drop out,methods,reward,run,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-ViM,rew2.2,1.0,0.010299810209872801,0.5081432516990391,0.7264459362890461,0.5253899813080298,0.5321958699595167,0.5194925941255836,0.4928953397801891,0.39815233446950604,0.49545822123928757
confidnet,do1,MCD-ViM,rew2.2,1.4142135623730951,0.014683544835164975,0.5033627445365141,0.7146515837123617,0.5220894024243786,0.5250865084085059,0.5209892435205467,0.49181099444493076,0.3875612780959794,0.4943513735550079
confidnet,do1,MCD-ViM,rew2.2,1.7320508075688772,0.017443415553615064,0.5110469235714297,0.7258352685116644,0.5234290628535254,0.535741177702366,0.5208368494643674,0.49432600813749006,0.39475848196431584,0.5004199042680517
confidnet,do1,MCD-ViM,rew2.2,2.0,0.009826470507139086,0.5099205360120563,0.7242410077849418,0.5215845072267656,0.537115268154445,0.513993915967327,0.4913110944223305,0.4008052476428416,0.4963776891934022
confidnet,do1,MCD-ViM,rew2.2,2.23606797749979,0.01761286513921855,0.5065090440331758,0.7216632836452181,0.5266491491910843,0.5260687999569528,0.5206696713181612,0.49753413258656315,0.39084740954559055,0.4939980804906428
confidnet,do1,MCD-EpNML,rew2.2,1.0,0.021350710135953323,0.4903321213754678,0.7023013785826571,0.5052884191837198,0.5152150260362837,0.48946906033541243,0.46669964463748803,0.39135226794059097,0.48496683235612753
confidnet,do1,MCD-EpNML,rew2.2,1.4142135623730951,0.00785949394404712,0.48049292665058035,0.6829991867956912,0.4813052395990595,0.4992329289961767,0.4778701656497863,0.4505169496379015,0.36312131618184906,0.4785568388213217
confidnet,do1,MCD-EpNML,rew2.2,1.7320508075688772,0.011245770260658004,0.49130061810109044,0.7010701304706541,0.4923236005015718,0.49983409818366775,0.48666126728798387,0.4592321909868189,0.37622982275763295,0.4875219387650208
confidnet,do1,MCD-EpNML,rew2.2,2.0,0.015130481277715524,0.48934377862945055,0.7061231284485882,0.48686610655281326,0.5120499583238679,0.49425764898718844,0.46063972477794934,0.3742204160485563,0.48632178612805915
confidnet,do1,MCD-EpNML,rew2.2,2.23606797749979,0.017740452021262027,0.4820426981282384,0.691736755637835,0.48926190524217333,0.49959003307881966,0.4786360349163996,0.45356751266599815,0.38880736263614696,0.48113640132937496
confidnet,do1,MCD-EGE,rew2.2,1.0,0.01909488703926263,0.43426103352652173,0.5166592075072355,0.4466787629130784,0.4513019883326505,0.4790009894385,0.4519443275799511,0.33878270507697733,0.43653114604175586
