model,drop out,methods,reward,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-MSR,rew2.2,0.1914738443169521,0.5358057815755537,0.6035628426722355,0.4522195415201334,0.49254679592701933,0.42744353496314486,0.4195371353359918,0.4535832922749098,0.526937592746622
confidnet,do1,MCD-PCE,rew2.2,0.19360111027734334,0.5317151351405712,0.5953644396837501,0.44367242413320984,0.4833404189084417,0.41866675844102996,0.41118702094992077,0.44973417751283173,0.5220693447730165
confidnet,do1,MCD-GEN,rew2.2,0.1939088741677259,0.562362353152345,0.6291719247492917,0.5200971503672684,0.543396495717376,0.52147680738704,0.5058025947320808,0.4755834318300777,0.5639501848673577
confidnet,do1,MCD-EMSR,rew2.2,0.19515728891755404,0.5366710310266629,0.5755933275213275,0.44090448030029583,0.4770083301478464,0.42477397841285897,0.4140303310916244,0.4425131238686835,0.5282139886922236
confidnet,do1,MCD-CTMmeanOC,rew2.2,0.19553472623403353,0.5506572297021359,0.599290399861887,0.4897449238526962,0.49103528468445773,0.47782796168264297,0.46620845834780394,0.4304215976893083,0.5441731033161474
confidnet,do1,MCD-GE,rew2.2,0.19609658580454442,0.5269904073438464,0.5888441776380168,0.434285667265935,0.45979221511952756,0.40930776470737856,0.40156680431587377,0.4455326522433983,0.5107869967924398
confidnet,do1,MCD-PE,rew2.2,0.19611775323267308,0.5291937956073772,0.5956921300817407,0.4321288234776202,0.46812051897406687,0.4003291280068423,0.39492919915351243,0.4479228806924193,0.5141459252374628
confidnet,do1,MCD-EPCE,rew2.2,0.19622754978454487,0.534634836091206,0.573579055679499,0.44221142021845034,0.4740638016827277,0.42792884473835596,0.4171162148467622,0.44255732401347475,0.525086003704452
confidnet,do1,MCD-Confidence,rew2.2,0.19671271215426522,0.5416565243470323,0.5744725029271193,0.45417540107048343,0.4821921963354187,0.4408587042990849,0.4291525096287523,0.45117457916988685,0.5349559499416753
confidnet,do1,MCD-EREN,rew2.2,0.19677950226781935,0.5398735507610495,0.5479031142219102,0.4847219917122211,0.4701726702169525,0.49034720432112316,0.47421671261582227,0.43239576457072443,0.5408284119269224
confidnet,do1,MCD-EGEN,rew2.2,0.1967900571696998,0.5319655989052097,0.5187123199016677,0.40907199188565685,0.44798270230295556,0.399402401963754,0.38513113984884445,0.42013523220767696,0.5264336267025844
confidnet,do1,MCD-REN,rew2.2,0.19694813920485707,0.5555346660608979,0.6181849205860958,0.5383323335416019,0.5311230234407069,0.545828172689159,0.5302104450378142,0.46602468769945127,0.5634342168360919
confidnet,do1,MCD-EPE,rew2.2,0.19724432626292512,0.5348314830758006,0.5714752616636163,0.44209533366918163,0.4684788388811306,0.42910390193307,0.4180259653469264,0.4423095919255469,0.5231406099135116
confidnet,do1,MCD-fDBD,rew2.2,0.1974450419335259,0.5453590618232365,0.5916172610549385,0.43454028787952126,0.4766825485523533,0.4202123771834384,0.4092352895509393,0.4490988919983961,0.529412152194856
confidnet,do1,MCD-CTMmean,rew2.2,0.19832437525427382,0.5437555706797544,0.5882830965472963,0.4743779943160944,0.47574682110748123,0.4611353483181374,0.4494118803925809,0.42053203169008946,0.5354138418457517
confidnet,do1,MCD-NNGuide,rew2.2,0.19843719906216037,0.5232152354982256,0.5342862459374924,0.401629477080204,0.422459976845858,0.37119883420872635,0.36717158670030103,0.4306869102006418,0.5040853488814336
confidnet,do1,MCD-MLS,rew2.2,0.19863859096208802,0.5229043223291445,0.5704340338202004,0.3947149170668666,0.4322909651527418,0.3552703948512163,0.352116800889846,0.4405318159956845,0.4964133474634802
confidnet,do1,MCD-NeCo,rew2.2,0.19865906207682343,0.5226694995032647,0.5712992252781446,0.3954723575358777,0.4317930281514535,0.35576087663733724,0.35264268806340093,0.4402836354635643,0.4960822374867301
confidnet,do1,MCD-MI,rew2.2,0.19869252128587442,0.5537860824317222,0.7208761315442536,0.5627521067733339,0.5757552473111407,0.5331128702819473,0.5307015465043017,0.5135498963136478,0.5455021526058011
confidnet,do1,MCD-ECTMmeanOC,rew2.2,0.19893764692111332,0.5466893724816962,0.5861510108132333,0.4776306423970162,0.47586704559892484,0.4655670111424287,0.4537514436349526,0.4222489678594104,0.5404226902672283
confidnet,do1,MCD-ECTMmean,rew2.2,0.19921360318763628,0.5469325640397182,0.589282270261055,0.47756428239181214,0.47537464072501556,0.4652678640378687,0.45347761581869117,0.42251455331439036,0.5399243896114341
confidnet,do1,MCD-EGE,rew2.2,0.1998538843142202,0.5167715730173954,0.5542315103771724,0.37228611353991,0.418079481913599,0.33061518331863793,0.3282627174418405,0.4256087185775349,0.49231330309406013
confidnet,do1,MCD-GradNorm,rew2.2,0.19995354157435422,0.5418060992451894,0.5594326736605926,0.3919633651265836,0.4724938599405884,0.3658681781109941,0.36083219629768953,0.45503809580060617,0.5280929066903134
confidnet,do1,MCD-ENNGuide,rew2.2,0.2007008957745923,0.5290016100532113,0.5205583242498163,0.3962123238150993,0.41544056792085327,0.37012932029608786,0.36421490686714586,0.4270465663761328,0.5103198367282656
confidnet,do1,MCD-Energy,rew2.2,0.20120845688760775,0.5312744784896545,0.5871660207618347,0.41664427790478903,0.44448933326923284,0.37922202621057194,0.37566045217050065,0.4507825092082006,0.5042437859315234
confidnet,do1,MCD-EMLS,rew2.2,0.2016565530498453,0.5294883053635073,0.5581752491214648,0.3905439612528688,0.42426794862760353,0.3542752585927246,0.34959702247710644,0.4377957186959057,0.5020098557604242
confidnet,do1,MCD-ENeCo,rew2.2,0.2018073859175089,0.5312780121900171,0.5551693214066031,0.405807596168869,0.4194012167550555,0.37418567904755073,0.3677984171038235,0.43280880044143555,0.5103261803407647
confidnet,do1,MCD-KPCA RecError global,rew2.2,0.2021265471831662,0.5676232748233757,0.6068247826314161,0.5087179688868065,0.4975638936911155,0.5002875647529466,0.48761029027692837,0.43039960563268476,0.5634003430031773
confidnet,do1,MCD-EfDBD,rew2.2,0.2021567286649076,0.5415773551877703,0.6256265343448226,0.4358973170942294,0.46601637631218884,0.40765697950446844,0.39954559592554834,0.44444895739671864,0.5117328873782899
confidnet,do1,MCD-EEnergy,rew2.2,0.2029560245835001,0.5370735454997317,0.5742169000432095,0.41065864193230317,0.4378993635873071,0.37695895155690057,0.3715702997009993,0.44738384751540883,0.5098161578682061
confidnet,do1,MCD-EMaha,rew2.2,0.20528979928761243,0.5748351795720252,0.6137053339825995,0.4628385958659368,0.5256598754966582,0.4482782573495271,0.43803600117625996,0.4914403920802382,0.560684009747231
confidnet,do1,MCD-CTM,rew2.2,0.20573759297032868,0.5648011990424291,0.7202425966526548,0.5031947207670768,0.4859496913228174,0.43887788856108767,0.4395621376727396,0.4755769394738924,0.5222659987641934
confidnet,do1,MCD-PCA RecError global,rew2.2,0.20952533152554573,0.6057080632308075,0.6510472335409248,0.5648047886849522,0.5879144040448991,0.5736748178997921,0.5565143145902927,0.4907893333810966,0.6204776502702176
confidnet,do1,MCD-ECTM,rew2.2,0.21308514469521453,0.5632727373321804,0.7243561812402286,0.49271548491437783,0.4426202677711782,0.4094792095422089,0.41284658461233104,0.4611222641828,0.5053685209655123
confidnet,do1,MCD-Maha,rew2.2,0.21451273266576915,0.6282154757332803,0.6923904129179412,0.565204745005601,0.6109256005942691,0.5728168063179366,0.55439466757371,0.5433448192216546,0.6292723593543326
confidnet,do1,MCD-EResidual,rew2.2,0.2184454240376056,0.64299576265086,0.7810765094067754,0.5832444495114648,0.6339332591385018,0.5547870159582894,0.5453397741932224,0.5620550599423715,0.618967730369599
confidnet,do1,MCD-Residual,rew2.2,0.22066308722699848,0.6566616327887663,0.7871187124308461,0.6109224457491564,0.650130090341485,0.5953290169501271,0.5816567730192232,0.5714269221756212,0.640921794072461
confidnet,do1,MCD-EViM,rew2.2,0.22096665766606743,0.6583493105152307,0.7969929945526505,0.6150462047037981,0.6546493258712983,0.5938681385722276,0.581992407557687,0.5744792870397212,0.6395613922252984
confidnet,do1,MCD-ViM,rew2.2,0.22385445344144364,0.6806789547386662,0.7947773905374899,0.6840344953411627,0.6741288658444915,0.6850138214780345,0.6666922909984204,0.580767991400631,0.6843042948264672
confidnet,do1,MCD-EpNML,rew2.2,0.22411763515419025,0.6840735793308131,0.7866811905246237,0.6767970770354415,0.6738451083596627,0.6883722669357469,0.6668783368332537,0.5759544926292438,0.6917883428551909
confidnet,do1,MCD-pNML,rew2.2,0.22439531758298856,0.6771157235099876,0.809692959001137,0.6694042420525802,0.6717306225529225,0.658343803755477,0.6439274459247704,0.583138525964063,0.6723666819495697
