model,drop out,methods,reward,run,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MLS,rew2.2,1,0.0138604296630664,0.1961063237000928,0.317686592758329,0.1233431342699418,0.1552059902232241,0.1455241595097742,0.1230853465053,0.1118305034486165,0.2102666150986981
confidnet,do1,MLS,rew2.2,2,0.0202183638270516,0.1949538684762379,0.3453375932384845,0.1409445446172137,0.1473366809704633,0.1468785638109916,0.1332710828465275,0.105054159081251,0.2051718419014004
confidnet,do1,MLS,rew2.2,3,0.0122581540199795,0.2116327045929287,0.3110286007288312,0.1762361839294663,0.1593356758417259,0.1753761575499783,0.1697269234071105,0.1240459911675601,0.2237706730188829
confidnet,do1,MLS,rew2.2,4,0.0123031629464196,0.2150590526999431,0.3081279159195343,0.1689500994381126,0.1578338727781326,0.1731586922603529,0.1599918357164255,0.1289670069331416,0.2262518784896799
confidnet,do1,MLS,rew2.2,5,0.0128478404782039,0.2219401985791579,0.4028927686423643,0.1504032729200746,0.1716076848377198,0.1639947631611756,0.1446072874669081,0.1330353583480465,0.2319875238359263
confidnet,do1,NNGuide,rew2.2,1,0.0179830485306679,0.200908985425473,0.314244060120727,0.1225841791894374,0.1553662906118079,0.1438619940192128,0.1225671821072106,0.1108960735615481,0.2112086374093238
confidnet,do1,NNGuide,rew2.2,2,0.0205480875837647,0.2044028601817344,0.3384010683698766,0.139261448283375,0.1416371259721427,0.1417563398141918,0.1279944346607277,0.1036130395452552,0.2078173168645266
confidnet,do1,NNGuide,rew2.2,3,0.0161247475402407,0.2208391157930158,0.323013220939852,0.1766182568238335,0.1650987021792404,0.1811261167366991,0.1714006053957667,0.1257918646594328,0.2246004238251291
confidnet,do1,NNGuide,rew2.2,4,0.0104781662261919,0.2238468646338105,0.3040371368727175,0.1670697570704393,0.1592684006226896,0.1695809412294837,0.1571517063646416,0.1283270477949542,0.2294257841713153
confidnet,do1,NNGuide,rew2.2,5,0.0099566254203183,0.2286934559400053,0.4092057558870287,0.1559931347368034,0.1820171263976646,0.1731485019745715,0.1535519715802111,0.1366083402141931,0.2411601032478688
confidnet,do1,CTMmeanOC,rew2.2,1,0.0188807957800006,0.2201909695628168,0.3231709956979806,0.1527102095268807,0.1818324158898534,0.1741133050372248,0.1553454822325394,0.1012751219300921,0.2255484633627083
confidnet,do1,CTMmeanOC,rew2.2,2,0.017994984531372,0.2128933284477769,0.3202915121406731,0.1511735038396016,0.1675525429650414,0.170256485660872,0.1500919682341457,0.0926005028207306,0.2205064040212344
confidnet,do1,CTMmeanOC,rew2.2,3,0.0072460704593847,0.2272945833652989,0.3176945679751615,0.1524287153251583,0.1865537256257191,0.1508228550623405,0.1438318452308711,0.1090916706799259,0.232494657365239
