model,drop out,methods,reward,run,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do1,GEN,rew0,0,0.0153614970637646,0.343465886234689,0.4521490919151903,0.3554798843934785,0.3461667535306287,0.3485861026877057,0.332309975779527,0.2280004553765932,0.3305680426003449
modelvit,do1,GEN,rew0,1,0.0145221142227595,0.4114834778870274,0.5769244811674854,0.4227390762757412,0.4103885367613425,0.4065941658455946,0.3881891301292246,0.3019797469775077,0.4088628091510071
modelvit,do1,GEN,rew0,2,0.0142095300033326,0.410459756547426,0.567412349648226,0.4150893915183582,0.4221124190150744,0.4099280937155717,0.391984327647173,0.2819659248150333,0.3990078633844207
modelvit,do1,GEN,rew0,3,0.0150693438759288,0.4187942251143432,0.5517671759781037,0.4239698717222031,0.4128594674761192,0.4138011155584102,0.3944921998739099,0.296093260957802,0.4143187571875199
modelvit,do1,GEN,rew0,4,0.0150666178638215,0.3581630603633927,0.4700968319287396,0.3663084890828571,0.361146984978119,0.3539718935876632,0.341697942603028,0.2320752748500183,0.3420925602214715
modelvit,do1,REN,rew0,0,0.0153936781268736,0.4009597578706245,0.5671745022138903,0.4045422070128057,0.424376048618225,0.3677897849591456,0.3605243275258238,0.3179704632052975,0.4030362461083731
modelvit,do1,REN,rew0,1,0.0153257765821395,0.5155524006498766,0.7373614433055671,0.5195522947494776,0.524397340798626,0.5186307464731812,0.4917015296746913,0.38906122530289,0.5261052753056147
modelvit,do1,REN,rew0,2,0.014048893442234,0.3814481932632174,0.5890844512838606,0.3840401957733893,0.418788989364054,0.3470357113264397,0.3435897171691875,0.2910581359447637,0.3810625913370017
modelvit,do1,REN,rew0,3,0.0151410897262515,0.2889551116643175,0.3878278105068009,0.2988583949285793,0.2882762186563573,0.2744610817356197,0.2689367889488538,0.1826451488474418,0.2605085677459544
modelvit,do1,REN,rew0,4,0.0152864626914465,0.5180796727477861,0.7441966152576968,0.524257829276744,0.5275618277632573,0.5243666312590486,0.4961682751221192,0.3912564608760648,0.5272678548407617
modelvit,do1,PE,rew0,0,0.0159934996903098,0.3206431423021152,0.4060503183526994,0.3304600969810602,0.3120221750162498,0.3241231098298919,0.3093707110816013,0.1976657288156183,0.3030954682800663
modelvit,do1,PE,rew0,1,0.01496256151887,0.3594047811452477,0.4813897864990331,0.3700283502278452,0.3419739573005587,0.352945247452093,0.338724427070001,0.2272970541046936,0.3349441141603013
modelvit,do1,PE,rew0,2,0.0141681887164982,0.3221094026598306,0.4228912452443889,0.3270330733776164,0.3318055206074491,0.3312167307338908,0.3170546972605629,0.1826311547900306,0.2906973484051575
modelvit,do1,PE,rew0,3,0.0151508255096972,0.2494937736672924,0.2725156746714163,0.2627513062040523,0.2233627429237415,0.261564146051965,0.2504814569203671,0.1021616897907559,0.2197737554862922
modelvit,do1,PE,rew0,4,0.0152330266202474,0.3341272726227624,0.4196526766684418,0.3408844801940902,0.323580730179456,0.3254217615402958,0.3147047863462838,0.2043381612820028,0.3105955700238462
modelvit,do1,GE,rew0,0,0.0161612443897973,0.3082774569859182,0.3822165233343851,0.3180494199404871,0.292813641706117,0.3107878093400575,0.2962865543583535,0.1860793570163747,0.2897899130666416
