model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0.005434457961318075,0.45739494782669793,0.6677523898267405,0.45739494782669793,0.45739494782669793,0.45739494782669793,0.4292128926824723,0.31609629687024543,0.45739494782669793
modelvit,do1,Residual,rew0,0.014270031632189963,0.45229466927503253,0.6530465781282684,0.4375135603478449,0.46537453787689964,0.4499843021404921,0.42536411893719744,0.40804319578192316,0.46523838979472515
modelvit,do1,PCA RecError global,rew0,0.016827635822557488,0.4349202095319146,0.6120191904095824,0.4183635308205281,0.4702207049119325,0.4462903348622711,0.4176988424948119,0.35662866970078044,0.4204913210908403
modelvit,do1,PCE,rew0,0.025981513553812063,0.2856062131796581,0.3790707569239887,0.3033620973994718,0.30483909570383466,0.32623796978223324,0.30328369701329705,0.16627537160266587,0.3108925097249619
modelvit,do1,REN,rew0,0.026323711606952013,0.3535663200432756,0.4088318651663281,0.3472414093790985,0.31067698208407396,0.32795684852002277,0.3104530448745508,0.2553383127553398,0.36117601814181155
modelvit,do0,CTMmean,rew0,0.026441385825925236,0.3274825389530061,0.4728129177074822,0.3494705807403747,0.4341370674680103,0.3813223807891227,0.3652699937955899,0.2430475847330474,0.373498426802623
modelvit,do0,pNML,rew0,0.027119719138787923,0.3933060495652639,0.6067111580199328,0.35926250885722477,0.460514142388351,0.4117849079672657,0.38411579148556324,0.2682515556471646,0.3361144706494823
modelvit,do1,Energy,rew0,0.027730503916176135,0.2985689152173692,0.411586036260985,0.3165448592326554,0.34004976997338093,0.3550611027628985,0.32896511169405124,0.18712381894229793,0.31692192996841906
modelvit,do1,MSR,rew0,0.0277568902362127,0.2967964045733284,0.39259821155224955,0.31253625389199435,0.313445608507031,0.33252934184684485,0.31009560367917927,0.17834763861567185,0.3204752496093694
modelvit,do1,PE,rew0,0.028722039526435792,0.2853136637806382,0.3775976438625373,0.3019412363996011,0.3067021671588586,0.3256017966713243,0.3029417997954554,0.1866023131669823,0.3066133709787377
modelvit,do0,ViM,rew0,0.02892580175487691,0.3269056765588054,0.5009352049963314,0.31299713160990866,0.41611779371571234,0.3511246759186522,0.3350278303166822,0.2741476403370236,0.29970152098314357
modelvit,do0,GradNorm,rew0,0.030834762544258713,0.32642377735980793,0.47008571806537336,0.3545074255208441,0.37102057034993474,0.3820105690861694,0.36407078474622934,0.2217485098766787,0.3502824276004568
modelvit,do1,fDBD,rew0,0.031190482386471357,0.29954534218179363,0.4145289794346987,0.3211866495144083,0.34487584696271933,0.34795332075325175,0.3234660985980988,0.17293074718527596,0.3183246010123215
modelvit,do1,NNGuide,rew0,0.031670409709860084,0.30724565378784036,0.38539522584477326,0.3060130305459199,0.34185006945765917,0.34249508526573164,0.31302034817891744,0.17804990069732748,0.31827473856028066
modelvit,do0,Maha,rew0,0.03173860832611222,0.34924928083812173,0.5807032502298707,0.3372691960167081,0.4598771276720587,0.38503229113523807,0.3617935066181353,0.24348793690232656,0.3146810332554501
modelvit,do0,GEN,rew0,0.03187450988415383,0.35788502678418094,0.4643929296179831,0.34361293009244637,0.32728961517221833,0.330583359959878,0.32256370061285977,0.2993295760008691,0.35743013608649565
modelvit,do1,CTMmeanOC,rew0,0.03257679838949402,0.3519707939350005,0.3953945539623225,0.32586742513303735,0.3830035721027138,0.3611743503298405,0.3292964873792608,0.2056842834775282,0.3549102860997903
modelvit,do1,GE,rew0,0.03357077050553413,0.2842751351609132,0.3860088533707044,0.30296009681865244,0.32201890000111427,0.3378647276825685,0.3130126520544697,0.18126420226654644,0.3057443872097256
modelvit,do0,MLS,rew0,0.03522153176888904,0.2685678869333056,0.4285195138282422,0.304451152126715,0.32999694517418476,0.3327721824566689,0.32323242202353775,0.15081761173314523,0.3081414356839372
modelvit,do1,CTM,rew0,0.03547758737535375,0.2744085592969475,0.4083458235132406,0.30687422193490627,0.3238231382768076,0.33705943995289667,0.3125965022903489,0.14257572365620158,0.29836861144253046
modelvit,do1,NeCo,rew0,0.03551329048428518,0.2814090391716124,0.4166164494701602,0.30410508756352495,0.3482189354781092,0.3568746906855767,0.32752493771965624,0.15176244224097482,0.30271998003174005
modelvit,do1,KPCA RecError global,rew0,0.046691139279648984,0.4201549798899777,0.32613573012132946,0.3447741033682567,0.3156462403084538,0.3270321857289673,0.3033039406405493,0.23413772941168606,0.35214835452539717
