model,drop out,methods,reward,test,cifar10,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0.0038888888888888398,0.4561152561051981,0.6667049526668558,0.4561152561051981,0.4561152561051981,0.4561152561051981,0.42785847826062595,0.3142248517302796,0.4561152561051981
modelvit,do1,Residual,rew0,0.0636219348333189,0.6173955518672434,0.7609076947154699,0.603820177335822,0.598741821257956,0.6218510208759678,0.6053496096175964,0.6332105784256861,0.6617519818569425
modelvit,do1,PCA RecError global,rew0,0.11870122362108819,0.6052172756130887,0.7243058992672442,0.5911113025940647,0.6183988911213449,0.5996825470062658,0.5833287183396729,0.5944960211317306,0.6082676274696204
modelvit,do1,PCE,rew0,0.19454804865408504,0.48353738867577756,0.6170025277443597,0.510838258251897,0.506106173065908,0.5223648191383199,0.49343965208457263,0.346241076141781,0.5158384865862533
modelvit,do1,MSR,rew0,0.21992701316540825,0.49150192413136456,0.6309762946123934,0.5200076039825289,0.5194570558670589,0.5328603742281377,0.5069419188657929,0.3366823656976951,0.5296062863575018
modelvit,do0,GEN,rew0,0.2209781527939101,0.5569264992045668,0.7062081070422261,0.5248048855445478,0.522529211754632,0.5289022281642547,0.5217313821423378,0.5271571026046138,0.5550601945353739
modelvit,do1,Energy,rew0,0.2475817783525073,0.4969179600997774,0.6234811117962767,0.510894380009908,0.5466750097368028,0.553513094444142,0.5262850199186644,0.3656846970289413,0.5193258937467478
modelvit,do0,CTM,rew0,0.26550908374178883,0.5003322465582632,0.6621511989751357,0.5344925630364471,0.5508428958046391,0.5544216968374827,0.5447839661918705,0.35209826031553326,0.5323236974158109
modelvit,do0,fDBD,rew0,0.27766027491275536,0.5006625507863289,0.6652000328958516,0.5278806118331254,0.5695817405008881,0.5527783205644908,0.5397784521083484,0.33382231386706346,0.5320969466340713
modelvit,do1,NeCo,rew0,0.28119066016913635,0.5248569553199374,0.6495958795064449,0.5357218399606933,0.5806023401294755,0.5721716946186586,0.5479156738391897,0.420184113144556,0.5408308689777366
modelvit,do0,MLS,rew0,0.2828329172292311,0.5046679993554969,0.6696389483484684,0.5296863044461416,0.5559090733473788,0.5481191262503696,0.5341315603605856,0.3682947062724927,0.5347775909181092
modelvit,do1,REN,rew0,0.29584624397903964,0.6122736486050613,0.6959650195301057,0.6055936629651292,0.5471753394950513,0.5702779615264639,0.5540673002945905,0.5136690839306393,0.6276182103843905
modelvit,do0,GE,rew0,0.30442914834818924,0.5201555269214858,0.636463444398093,0.5245352648787819,0.528657484660147,0.5210868146302349,0.5114005842408933,0.41528623221589644,0.5356598683046176
modelvit,do1,CTMmean,rew0,0.3286821262545733,0.5614564544693577,0.6189921561293739,0.5379263974249952,0.6124888017474918,0.5630748672866777,0.5359909215435759,0.37361775114930584,0.5634365945991407
modelvit,do1,NNGuide,rew0,0.340904721136093,0.49953224419028075,0.6013053609778135,0.5073297609141486,0.5566907018159906,0.5416877579557082,0.5077255398674841,0.3622697967294275,0.5216502624847861
modelvit,do1,PE,rew0,0.37457520690327484,0.575521880229734,0.6901605099451321,0.600096373299145,0.6116171695341627,0.6233220141483526,0.592572917630384,0.3704237551490862,0.6041482896301666
modelvit,do0,GradNorm,rew0,0.4479884863726419,0.5422894463542629,0.6788312237549022,0.6211454666642778,0.6474375822084619,0.6475094488341212,0.6114602945531169,0.46972006990945897,0.6121666740022221
modelvit,do0,ViM,rew0,0.45344920907411074,0.4824644998857435,0.6719112691342469,0.4659668975848813,0.6198801110659102,0.5182640877301256,0.5014168179271644,0.3100929038677145,0.4343024964197271
modelvit,do1,CTMmeanOC,rew0,0.4732788903850177,0.5458386482728237,0.6007234337703944,0.5201945932630976,0.5867340758929689,0.5460050074073447,0.522445364008228,0.42017704668494477,0.5482281368656741
modelvit,do0,pNML,rew0,0.49194023389218905,0.5629336590460015,0.7284264075480865,0.5540322421372548,0.651590561438607,0.5794587747069644,0.5562379053034257,0.4490159368835733,0.5239777993944761
modelvit,do1,Maha,rew0,0.539078893304989,0.5233113974008516,0.7326722005004466,0.5154344014770047,0.6419811052853183,0.569014613646401,0.5418810516190831,0.4052590048558592,0.48042609566299693
modelvit,do1,KPCA RecError global,rew0,0.8487891639996574,0.8582739107962816,0.705643684975992,0.6050118953755187,0.7579679046002721,0.8328716301420253,0.7407341094468106,0.7447934749382179,0.7312598739216765
