model,drop out,methods,reward,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
modelvit,do0,Confidence,rew0,0.01061538461538462,0.37970979123571424,0.5942234037345959,0.37970979123571424,0.37970979123571424,0.3513386402116455,0.23822066286792748,0.37970979123571424
modelvit,do0,Confidence,rew0,0.01061538461538462,0.37970979123571424,0.5942234037345959,0.37970979123571424,0.37970979123571424,0.3513386402116455,0.23822066286792748,0.37970979123571424
modelvit,do0,PCE,rew0,0.01625307312288858,0.30948734033042025,0.5129598041930703,0.3425454058614287,0.3690606314846464,0.3465733390485593,0.15080148107130126,0.3308062120185995
modelvit,do0,PCE,rew0,0.01625307312288858,0.30948734033042025,0.5129598041930703,0.3425454058614287,0.3690606314846464,0.3465733390485593,0.15080148107130126,0.3308062120185995
modelvit,do0,MSR,rew0,0.01632801560333154,0.30950357827468467,0.5133069726234039,0.3423036403860558,0.36675765347729816,0.3441972497297486,0.15495726705737795,0.3321640899212788
modelvit,do0,MSR,rew0,0.01632801560333154,0.30950357827468467,0.5133069726234039,0.3423036403860558,0.36675765347729816,0.3441972497297486,0.15495726705737795,0.3321640899212788
modelvit,do1,NeCo,rew0,0.0166984676116816,0.2885744675888116,0.5068003223926861,0.3267869375550999,0.35218066093110395,0.3217873388955224,0.1411358919333135,0.254587158458346
modelvit,do1,NeCo,rew0,0.0166984676116816,0.2885744675888116,0.5068003223926861,0.3267869375550999,0.35218066093110395,0.3217873388955224,0.1411358919333135,0.254587158458346
modelvit,do1,Energy,rew0,0.016926865713276402,0.28885849779783807,0.49404512250259713,0.31129681989180447,0.34572546362765905,0.31721693753130786,0.1530920619301654,0.2626896010567675
modelvit,do1,Energy,rew0,0.016926865713276402,0.28885849779783807,0.49404512250259713,0.31129681989180447,0.34572546362765905,0.31721693753130786,0.1530920619301654,0.2626896010567675
modelvit,do0,PE,rew0,0.01720095471304936,0.3163729682292452,0.5113271984985784,0.34249365919737335,0.37301462261942697,0.3499429209621883,0.16434773529574634,0.3315051799208788
modelvit,do0,PE,rew0,0.01720095471304936,0.3163729682292452,0.5113271984985784,0.34249365919737335,0.37301462261942697,0.3499429209621883,0.16434773529574634,0.3315051799208788
modelvit,do0,PCA RecError global,rew0,0.01811267883890314,0.35079582390136305,0.5678623832741544,0.4030376729939171,0.374726567604682,0.34039860058979776,0.22332867260096023,0.28293510951039
modelvit,do0,PCA RecError global,rew0,0.01811267883890314,0.35079582390136305,0.5678623832741544,0.4030376729939171,0.374726567604682,0.34039860058979776,0.22332867260096023,0.28293510951039
modelvit,do0,CTMmeanOC,rew0,0.01848523702242284,0.3095008712408794,0.3826244505467383,0.33117678543313156,0.3704818961832664,0.3413909091767669,0.1380404914132674,0.3075455197693963
modelvit,do0,CTMmeanOC,rew0,0.01848523702242284,0.3095008712408794,0.3826244505467383,0.33117678543313156,0.3704818961832664,0.3413909091767669,0.1380404914132674,0.3075455197693963
modelvit,do0,CTMmean,rew0,0.018691563123238143,0.3103110532155521,0.3848229888050163,0.33322253080663894,0.37228112463424984,0.3430187735769209,0.13865291103247,0.30757297880576234
modelvit,do0,CTMmean,rew0,0.018691563123238143,0.3103110532155521,0.3848229888050163,0.33322253080663894,0.37228112463424984,0.3430187735769209,0.13865291103247,0.30757297880576234
modelvit,do0,pNML,rew0,0.01874446389037322,0.3536775922655161,0.5763618858845091,0.4051452293500307,0.3609112636313523,0.3286939736262554,0.2679526840605887,0.28963354400979807
modelvit,do0,pNML,rew0,0.01874446389037322,0.3536775922655161,0.5763618858845091,0.4051452293500307,0.3609112636313523,0.3286939736262554,0.2679526840605887,0.28963354400979807
modelvit,do1,fDBD,rew0,0.01875983997172126,0.2819702914950886,0.4628565967932624,0.3145099618557292,0.3240888648547379,0.2995255349013125,0.11152165403390923,0.24661537140411208
modelvit,do1,fDBD,rew0,0.01875983997172126,0.2819702914950886,0.4628565967932624,0.3145099618557292,0.3240888648547379,0.2995255349013125,0.11152165403390923,0.24661537140411208
modelvit,do0,ViM,rew0,0.0189131385667068,0.3394645656384936,0.6009888542297515,0.41118343244879074,0.3629277887855854,0.3367432640299637,0.26070149276251947,0.28367579210463145
modelvit,do0,ViM,rew0,0.0189131385667068,0.3394645656384936,0.6009888542297515,0.41118343244879074,0.3629277887855854,0.3367432640299637,0.26070149276251947,0.28367579210463145
modelvit,do0,Residual,rew0,0.020715611420755082,0.36163206173954376,0.6275290723515794,0.4254611376762072,0.3527152398854251,0.32576017106215566,0.28315713891781125,0.30892967761685697
modelvit,do0,Residual,rew0,0.020715611420755082,0.36163206173954376,0.6275290723515794,0.4254611376762072,0.3527152398854251,0.32576017106215566,0.28315713891781125,0.30892967761685697
modelvit,do0,Maha,rew0,0.021597282901526897,0.3498027050862845,0.634337129660109,0.44264025383459654,0.37098951051631734,0.3427232358367031,0.17149089865486275,0.20620900172090986
modelvit,do0,Maha,rew0,0.021597282901526897,0.3498027050862845,0.634337129660109,0.44264025383459654,0.37098951051631734,0.3427232358367031,0.17149089865486275,0.20620900172090986
modelvit,do1,GE,rew0,0.021721620833337018,0.27810519932073996,0.461156131077297,0.30523934467981767,0.3365268958936078,0.30816728281504635,0.1121638919155582,0.24795771483660337
modelvit,do1,GE,rew0,0.021721620833337018,0.27810519932073996,0.461156131077297,0.30523934467981767,0.3365268958936078,0.30816728281504635,0.1121638919155582,0.24795771483660337
modelvit,do0,GradNorm,rew0,0.022379660598283203,0.3127350452544511,0.4429061597638304,0.2912972326543716,0.3648309274373845,0.3401014925743798,0.15622613894768894,0.332638891612432
modelvit,do0,GradNorm,rew0,0.022379660598283203,0.3127350452544511,0.4429061597638304,0.2912972326543716,0.3648309274373845,0.3401014925743798,0.15622613894768894,0.332638891612432
modelvit,do0,NNGuide,rew0,0.0228418347443652,0.30630828353771533,0.49271953341009367,0.3595147264705493,0.3983685657239316,0.3707029461122644,0.14984080548778472,0.32832543419903326
modelvit,do0,NNGuide,rew0,0.0228418347443652,0.30630828353771533,0.49271953341009367,0.3595147264705493,0.3983685657239316,0.3707029461122644,0.14984080548778472,0.32832543419903326
modelvit,do0,KPCA RecError global,rew0,0.02338915609423526,0.3238563771203532,0.343269721809769,0.2713429399251668,0.33433341170761055,0.3103040293552647,0.17384396902792726,0.32715602012229356
modelvit,do0,KPCA RecError global,rew0,0.02338915609423526,0.3238563771203532,0.343269721809769,0.2713429399251668,0.33433341170761055,0.3103040293552647,0.17384396902792726,0.32715602012229356
modelvit,do0,REN,rew0,0.02412466136974632,0.33261783028477115,0.506890092084311,0.3396127503472421,0.3497060265331958,0.33007141126619344,0.20512108602020582,0.34101643454508695
modelvit,do0,REN,rew0,0.02412466136974632,0.33261783028477115,0.506890092084311,0.3396127503472421,0.3497060265331958,0.33007141126619344,0.20512108602020582,0.34101643454508695
modelvit,do0,MLS,rew0,0.02526249962037618,0.3094952061993927,0.5198226904688428,0.3523404392078794,0.39145165293910156,0.3656813575244898,0.1557223130466866,0.32403507783703167
modelvit,do0,MLS,rew0,0.02526249962037618,0.3094952061993927,0.5198226904688428,0.3523404392078794,0.39145165293910156,0.3656813575244898,0.1557223130466866,0.32403507783703167
modelvit,do0,GEN,rew0,0.0259809832212198,0.32208233708394074,0.5179465304683533,0.34141260926254724,0.35766344548826906,0.33639759324502133,0.18326935928668867,0.33802009755107665
modelvit,do0,GEN,rew0,0.0259809832212198,0.32208233708394074,0.5179465304683533,0.34141260926254724,0.35766344548826906,0.33639759324502133,0.18326935928668867,0.33802009755107665
modelvit,do0,CTM,rew0,0.026673619196621638,0.31192840797286536,0.5779249870918819,0.3755506537483264,0.3854286192692381,0.36187940326918755,0.15747130054993824,0.3242278709857124
modelvit,do0,CTM,rew0,0.026673619196621638,0.31192840797286536,0.5779249870918819,0.3755506537483264,0.3854286192692381,0.36187940326918755,0.15747130054993824,0.3242278709857124
