model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-Maha,rew2.2,1.0,0.018314760726908227,0.27052435447953294,0.451778129670437,0.2769576569123219,0.2823486380297479,0.25006697858632077,0.15048024131685295,0.27050375089224715
confidnet,do1,MCD-Maha,rew2.2,1.0,0.018314760726908227,0.27052435447953294,0.451778129670437,0.2769576569123219,0.2823486380297479,0.25006697858632077,0.15048024131685295,0.27050375089224715
confidnet,do1,MCD-Maha,rew2.2,1.4142135623730951,0.008390265279016722,0.2889753523497018,0.47236568235336296,0.2978842518075031,0.28808963357407935,0.2646169233112546,0.15345307750025966,0.28852429793086853
confidnet,do1,MCD-Maha,rew2.2,1.4142135623730951,0.008390265279016722,0.2889753523497018,0.47236568235336296,0.2978842518075031,0.28808963357407935,0.2646169233112546,0.15345307750025966,0.28852429793086853
confidnet,do1,MCD-Maha,rew2.2,1.7320508075688772,0.009989182358922455,0.2842104162025852,0.462254539979351,0.2987671028210097,0.2847085331021109,0.25987438429459125,0.15035935620470814,0.2843111984913368
confidnet,do1,MCD-Maha,rew2.2,1.7320508075688772,0.009989182358922455,0.2842104162025852,0.462254539979351,0.2987671028210097,0.2847085331021109,0.25987438429459125,0.15035935620470814,0.2843111984913368
confidnet,do1,MCD-Maha,rew2.2,2.0,0.018235153565026536,0.2810879347023312,0.4628781007801859,0.2816905811095208,0.28913618245312017,0.26596899013583747,0.15955472109903016,0.2785134567357382
confidnet,do1,MCD-Maha,rew2.2,2.0,0.018235153565026536,0.2810879347023312,0.4628781007801859,0.2816905811095208,0.28913618245312017,0.26596899013583747,0.15955472109903016,0.2785134567357382
confidnet,do1,MCD-Maha,rew2.2,2.23606797749979,0.01258057172244966,0.2910093332027578,0.4572469839288049,0.2968779076737107,0.2787901273429861,0.25183698124317166,0.15146192352007154,0.27845519655473877
confidnet,do1,MCD-Maha,rew2.2,2.23606797749979,0.01258057172244966,0.2910093332027578,0.4572469839288049,0.2968779076737107,0.2787901273429861,0.25183698124317166,0.15146192352007154,0.27845519655473877
confidnet,do1,MCD-EMLS,rew2.2,1.0,0.021221256379894193,0.1692902188470707,0.3405163655544146,0.16869529104427247,0.16980977369958009,0.15931047715797728,0.08645693490686562,0.16363929104607028
confidnet,do1,MCD-EMLS,rew2.2,1.0,0.021221256379894193,0.1692902188470707,0.3405163655544146,0.16869529104427247,0.16980977369958009,0.15931047715797728,0.08645693490686562,0.16363929104607028
confidnet,do1,MCD-EMLS,rew2.2,1.4142135623730951,0.02468860398817033,0.20613642571642113,0.3283853959161908,0.18811233131555252,0.20304870847246062,0.1873369290136125,0.11372215122786457,0.18744764275874398
confidnet,do1,MCD-EMLS,rew2.2,1.4142135623730951,0.02468860398817033,0.20613642571642113,0.3283853959161908,0.18811233131555252,0.20304870847246062,0.1873369290136125,0.11372215122786457,0.18744764275874398
confidnet,do1,MCD-EMLS,rew2.2,1.7320508075688772,0.019651747802233773,0.17889680757573065,0.33650991832425475,0.1701120131131288,0.1743295963948199,0.16008540235910923,0.09838711224024212,0.1673492647621166
confidnet,do1,MCD-EMLS,rew2.2,1.7320508075688772,0.019651747802233773,0.17889680757573065,0.33650991832425475,0.1701120131131288,0.1743295963948199,0.16008540235910923,0.09838711224024212,0.1673492647621166
confidnet,do1,MCD-EMLS,rew2.2,2.0,0.023641743680528304,0.18787781723684677,0.28655317729658536,0.17303910347269572,0.19254519745177262,0.18143375869897146,0.0969025601395763,0.17506881113628292
confidnet,do1,MCD-EMLS,rew2.2,2.0,0.023641743680528304,0.18787781723684677,0.28655317729658536,0.17303910347269572,0.19254519745177262,0.18143375869897146,0.0969025601395763,0.17506881113628292
confidnet,do1,MCD-EMLS,rew2.2,2.23606797749979,0.019463830801907934,0.16720277843983725,0.33706173845300197,0.1674489532306031,0.1722707829089248,0.16159968898163046,0.09022795118972723,0.16668448284381332
confidnet,do1,MCD-EMLS,rew2.2,2.23606797749979,0.019463830801907934,0.16720277843983725,0.33706173845300197,0.1674489532306031,0.1722707829089248,0.16159968898163046,0.09022795118972723,0.16668448284381332
confidnet,do1,MCD-Residual,rew2.2,1.0,0.029954015303392968,0.2684287820738186,0.4475651667490648,0.2753462729675499,0.302404126229359,0.2612256108033854,0.15301904508613853,0.26885644560216276
confidnet,do1,MCD-Residual,rew2.2,1.0,0.029954015303392968,0.2684287820738186,0.4475651667490648,0.2753462729675499,0.302404126229359,0.2612256108033854,0.15301904508613853,0.26885644560216276
confidnet,do1,MCD-Residual,rew2.2,1.4142135623730951,0.017148100492462716,0.2893938325047453,0.46851414642392636,0.29709997426900814,0.2895019157197532,0.2644825268912493,0.1561280598934141,0.28730403120680087
confidnet,do1,MCD-Residual,rew2.2,1.4142135623730951,0.017148100492462716,0.2893938325047453,0.46851414642392636,0.29709997426900814,0.2895019157197532,0.2644825268912493,0.1561280598934141,0.28730403120680087
confidnet,do1,MCD-Residual,rew2.2,1.7320508075688772,0.020770516651614616,0.2832965891533975,0.4558418219149577,0.29374998320550966,0.2981975715122534,0.2596067348647284,0.1530471815634669,0.27917672554521766
confidnet,do1,MCD-Residual,rew2.2,1.7320508075688772,0.020770516651614616,0.2832965891533975,0.4558418219149577,0.29374998320550966,0.2981975715122534,0.2596067348647284,0.1530471815634669,0.27917672554521766
confidnet,do1,MCD-Residual,rew2.2,2.0,0.01807070584771663,0.28156849845320286,0.46310207865860975,0.3007765820219626,0.28114907385289,0.25915696101667907,0.17117403143803794,0.27970406096421035
confidnet,do1,MCD-Residual,rew2.2,2.0,0.01807070584771663,0.28156849845320286,0.46310207865860975,0.3007765820219626,0.28114907385289,0.25915696101667907,0.17117403143803794,0.27970406096421035
confidnet,do1,MCD-Residual,rew2.2,2.23606797749979,0.02432500675673493,0.28515250974312095,0.45002310308444876,0.2933917258623259,0.2786211795187871,0.24928324422510512,0.16377610591876002,0.27361155698254086
confidnet,do1,MCD-Residual,rew2.2,2.23606797749979,0.02432500675673493,0.28515250974312095,0.45002310308444876,0.2933917258623259,0.2786211795187871,0.24928324422510512,0.16377610591876002,0.27361155698254086
confidnet,do1,MCD-ENeCo,rew2.2,1.0,0.021374234790038683,0.17491771040128354,0.34871350923676303,0.17576836964112655,0.1733437463620133,0.1634192235366528,0.08953722285506348,0.1663215572826914
confidnet,do1,MCD-ENeCo,rew2.2,1.0,0.021374234790038683,0.17491771040128354,0.34871350923676303,0.17576836964112655,0.1733437463620133,0.1634192235366528,0.08953722285506348,0.1663215572826914
confidnet,do1,MCD-ENeCo,rew2.2,1.4142135623730951,0.02501544619101966,0.2101847739805184,0.3358103934405948,0.19322701034264955,0.20658713738939144,0.19095451047717413,0.11674755013692407,0.18989853785450825
confidnet,do1,MCD-ENeCo,rew2.2,1.4142135623730951,0.02501544619101966,0.2101847739805184,0.3358103934405948,0.19322701034264955,0.20658713738939144,0.19095451047717413,0.11674755013692407,0.18989853785450825
confidnet,do1,MCD-ENeCo,rew2.2,1.7320508075688772,0.02105923128428006,0.18473725485892822,0.3447644065940053,0.17641571645653004,0.17816070703137069,0.1650547034075924,0.10185179198893263,0.17101720943924387
confidnet,do1,MCD-ENeCo,rew2.2,1.7320508075688772,0.02105923128428006,0.18473725485892822,0.3447644065940053,0.17641571645653004,0.17816070703137069,0.1650547034075924,0.10185179198893263,0.17101720943924387
confidnet,do1,MCD-ENeCo,rew2.2,2.0,0.026158965485225137,0.1929618297105666,0.2947952722200614,0.17899880526203577,0.19638711293829314,0.18583963859781447,0.10027970390618383,0.178358302182391
confidnet,do1,MCD-ENeCo,rew2.2,2.0,0.026158965485225137,0.1929618297105666,0.2947952722200614,0.17899880526203577,0.19638711293829314,0.18583963859781447,0.10027970390618383,0.178358302182391
confidnet,do1,MCD-ENeCo,rew2.2,2.23606797749979,0.01946948652157267,0.17227001928393837,0.34520862556218074,0.17325892923554445,0.17624107617115028,0.16597633960785105,0.09355077879304907,0.16972204261165136
confidnet,do1,MCD-ENeCo,rew2.2,2.23606797749979,0.01946948652157267,0.17227001928393837,0.34520862556218074,0.17325892923554445,0.17624107617115028,0.16597633960785105,0.09355077879304907,0.16972204261165136
confidnet,do1,MCD-MLS,rew2.2,1.0,0.021606242560195422,0.16161547791110262,0.3421900886492812,0.1636265292814365,0.1600558971681559,0.15191280632563042,0.08929629993116679,0.15662850422679295
confidnet,do1,MCD-MLS,rew2.2,1.0,0.021606242560195422,0.16161547791110262,0.3421900886492812,0.1636265292814365,0.1600558971681559,0.15191280632563042,0.08929629993116679,0.15662850422679295
confidnet,do1,MCD-MLS,rew2.2,1.4142135623730951,0.021503224249002754,0.1971866072292188,0.32841176551746376,0.18171798338032866,0.19430434064002483,0.1807691944936728,0.11604575508974897,0.1803588596704096
confidnet,do1,MCD-MLS,rew2.2,1.4142135623730951,0.021503224249002754,0.1971866072292188,0.32841176551746376,0.18171798338032866,0.19430434064002483,0.1807691944936728,0.11604575508974897,0.1803588596704096
confidnet,do1,MCD-MLS,rew2.2,1.7320508075688772,0.022686518049762506,0.17075133012826546,0.3381669310883226,0.16305931580411162,0.16454666161858375,0.1508802709920674,0.10031770827805428,0.1593823334881291
confidnet,do1,MCD-MLS,rew2.2,1.7320508075688772,0.022686518049762506,0.17075133012826546,0.3381669310883226,0.16305931580411162,0.16454666161858375,0.1508802709920674,0.10031770827805428,0.1593823334881291
confidnet,do1,MCD-MLS,rew2.2,2.0,0.0272721100457372,0.17722946293629285,0.28533127206415826,0.16352596581918574,0.18007558909353594,0.17022746793057636,0.09779442625470533,0.16561176338242312
confidnet,do1,MCD-MLS,rew2.2,2.0,0.0272721100457372,0.17722946293629285,0.28533127206415826,0.16352596581918574,0.18007558909353594,0.17022746793057636,0.09779442625470533,0.16561176338242312
confidnet,do1,MCD-MLS,rew2.2,2.23606797749979,0.02056595425772896,0.16000040957637482,0.34080877347282434,0.16071602965341758,0.160681285510214,0.1519071076139428,0.09167356941736915,0.1590575642396601
confidnet,do1,MCD-MLS,rew2.2,2.23606797749979,0.02056595425772896,0.16000040957637482,0.34080877347282434,0.16071602965341758,0.160681285510214,0.1519071076139428,0.09167356941736915,0.1590575642396601
confidnet,do1,MCD-ECTM,rew2.2,1.0,0.023971490369075928,0.12340354824291398,0.21023436698213616,0.11947134856537361,0.12028718272489135,0.12249642970066882,0.08385009332220329,0.14003068470411692
confidnet,do1,MCD-ECTM,rew2.2,1.0,0.023971490369075928,0.12340354824291398,0.21023436698213616,0.11947134856537361,0.12028718272489135,0.12249642970066882,0.08385009332220329,0.14003068470411692
confidnet,do1,MCD-ECTM,rew2.2,1.4142135623730951,0.02454637987992323,0.15139193668947729,0.23245123617614685,0.1358236383390336,0.15014358748980358,0.14566072672390112,0.10837359745391356,0.16562189096271696
confidnet,do1,MCD-ECTM,rew2.2,1.4142135623730951,0.02454637987992323,0.15139193668947729,0.23245123617614685,0.1358236383390336,0.15014358748980358,0.14566072672390112,0.10837359745391356,0.16562189096271696
confidnet,do1,MCD-ECTM,rew2.2,1.7320508075688772,0.0244079146687258,0.14256881087929224,0.21727134956697441,0.12481138583494937,0.1303191667727453,0.12969440233709587,0.09489267690349662,0.14985208479255535
confidnet,do1,MCD-ECTM,rew2.2,1.7320508075688772,0.0244079146687258,0.14256881087929224,0.21727134956697441,0.12481138583494937,0.1303191667727453,0.12969440233709587,0.09489267690349662,0.14985208479255535
confidnet,do1,MCD-ECTM,rew2.2,2.0,0.022136849432035265,0.1463427794593136,0.21342834568262553,0.12799739139403077,0.1432268167867547,0.13949861326347943,0.09427645069022221,0.14823285171206954
confidnet,do1,MCD-ECTM,rew2.2,2.0,0.022136849432035265,0.1463427794593136,0.21342834568262553,0.12799739139403077,0.1432268167867547,0.13949861326347943,0.09427645069022221,0.14823285171206954
confidnet,do1,MCD-ECTM,rew2.2,2.23606797749979,0.01943935642554043,0.1333532619794263,0.27289281489257905,0.12423378331952142,0.14082897662473798,0.13875617360168702,0.08803326119813977,0.1403261387661326
confidnet,do1,MCD-ECTM,rew2.2,2.23606797749979,0.01943935642554043,0.1333532619794263,0.27289281489257905,0.12423378331952142,0.14082897662473798,0.13875617360168702,0.08803326119813977,0.1403261387661326
confidnet,do1,MCD-NeCo,rew2.2,1.0,0.02094657592073702,0.1660244106785406,0.347574863972082,0.16919866666003192,0.16321845073384045,0.15530142673948105,0.09157783727809256,0.1594189498406855
confidnet,do1,MCD-NeCo,rew2.2,1.0,0.02094657592073702,0.1660244106785406,0.347574863972082,0.16919866666003192,0.16321845073384045,0.15530142673948105,0.09157783727809256,0.1594189498406855
confidnet,do1,MCD-NeCo,rew2.2,1.4142135623730951,0.02302214970004756,0.20066551754779718,0.33365360970400126,0.18631400162343625,0.19746222170457922,0.18376329472752848,0.11821189728214458,0.18207171096556296
confidnet,do1,MCD-NeCo,rew2.2,1.4142135623730951,0.02302214970004756,0.20066551754779718,0.33365360970400126,0.18631400162343625,0.19746222170457922,0.18376329472752848,0.11821189728214458,0.18207171096556296
confidnet,do1,MCD-NeCo,rew2.2,1.7320508075688772,0.021364336407082716,0.175147338807516,0.3440047584235717,0.16877351815644479,0.16763861233708569,0.15438013724228808,0.10328032339937505,0.1626797549812001
confidnet,do1,MCD-NeCo,rew2.2,1.7320508075688772,0.021364336407082716,0.175147338807516,0.3440047584235717,0.16877351815644479,0.16763861233708569,0.15438013724228808,0.10328032339937505,0.1626797549812001
confidnet,do1,MCD-NeCo,rew2.2,2.0,0.027211068483894565,0.18162674828240663,0.29134240826755997,0.16876119179646873,0.18368228648594917,0.17435132603612627,0.09984132831251094,0.16832398990898742
confidnet,do1,MCD-NeCo,rew2.2,2.0,0.027211068483894565,0.18162674828240663,0.29134240826755997,0.16876119179646873,0.18368228648594917,0.17435132603612627,0.09984132831251094,0.16832398990898742
confidnet,do1,MCD-NeCo,rew2.2,2.23606797749979,0.02427241048322766,0.1640242212453862,0.34619574040739975,0.16568822156322488,0.16377385934653185,0.15524587067581636,0.09392582721946026,0.16160484188151883
confidnet,do1,MCD-NeCo,rew2.2,2.23606797749979,0.02427241048322766,0.1640242212453862,0.34619574040739975,0.16568822156322488,0.16377385934653185,0.15524587067581636,0.09392582721946026,0.16160484188151883
confidnet,do1,MCD-PE,rew2.2,1.0,0.02831755062387812,0.15166425647326168,0.32833350756665286,0.14774808522827934,0.14666050121789234,0.1373629410188789,0.09468792977513343,0.14845691555963803
confidnet,do1,MCD-PE,rew2.2,1.0,0.02831755062387812,0.15166425647326168,0.32833350756665286,0.14774808522827934,0.14666050121789234,0.1373629410188789,0.09468792977513343,0.14845691555963803
confidnet,do1,MCD-PE,rew2.2,1.4142135623730951,0.026276533692667685,0.19133880248700838,0.32094675888289553,0.16852987217809756,0.18609162815934976,0.1695144811761302,0.11724370855453012,0.1731327944482671
confidnet,do1,MCD-PE,rew2.2,1.4142135623730951,0.026276533692667685,0.19133880248700838,0.32094675888289553,0.16852987217809756,0.18609162815934976,0.1695144811761302,0.11724370855453012,0.1731327944482671
confidnet,do1,MCD-PE,rew2.2,1.7320508075688772,0.020209133393154194,0.16562852298666858,0.3271252138825809,0.15257089704074692,0.15770280971768608,0.14193935711359235,0.10394865843116446,0.15364448591062127
confidnet,do1,MCD-PE,rew2.2,1.7320508075688772,0.020209133393154194,0.16562852298666858,0.3271252138825809,0.15257089704074692,0.15770280971768608,0.14193935711359235,0.10394865843116446,0.15364448591062127
confidnet,do1,MCD-PE,rew2.2,2.0,0.020637025683964246,0.17047758564425589,0.27872956927500553,0.14670417691869922,0.17108833845218002,0.15993106718310987,0.09837219301442761,0.1562784853284946
confidnet,do1,MCD-PE,rew2.2,2.0,0.020637025683964246,0.17047758564425589,0.27872956927500553,0.14670417691869922,0.17108833845218002,0.15993106718310987,0.09837219301442761,0.1562784853284946
confidnet,do1,MCD-PE,rew2.2,2.23606797749979,0.020890825379223293,0.1467474318616469,0.34124143654525235,0.1424239039316266,0.14381223245674932,0.13254801810052536,0.09306211663534524,0.14854985799700718
confidnet,do1,MCD-PE,rew2.2,2.23606797749979,0.020890825379223293,0.1467474318616469,0.34124143654525235,0.1424239039316266,0.14381223245674932,0.13254801810052536,0.09306211663534524,0.14854985799700718
confidnet,do1,MCD-REN,rew2.2,1.0,0.029546375811750583,0.12980687427595466,0.298164685727586,0.09862949818737597,0.12379863443965568,0.1178858371773552,0.12495113011780566,0.15238732944911235
confidnet,do1,MCD-REN,rew2.2,1.0,0.029546375811750583,0.12980687427595466,0.298164685727586,0.09862949818737597,0.12379863443965568,0.1178858371773552,0.12495113011780566,0.15238732944911235
confidnet,do1,MCD-REN,rew2.2,1.4142135623730951,0.022302976468310233,0.1701755094938361,0.29704530882308694,0.13561275349028534,0.16565973786918112,0.15222604142652135,0.12632355144904137,0.16884849904535812
confidnet,do1,MCD-REN,rew2.2,1.4142135623730951,0.022302976468310233,0.1701755094938361,0.29704530882308694,0.13561275349028534,0.16565973786918112,0.15222604142652135,0.12632355144904137,0.16884849904535812
confidnet,do1,MCD-REN,rew2.2,1.7320508075688772,0.018763961995889887,0.1535928730039939,0.3060991195760313,0.12227274492470266,0.1448907141157997,0.13297245624148107,0.11353339822572872,0.15292576909292396
confidnet,do1,MCD-REN,rew2.2,1.7320508075688772,0.018763961995889887,0.1535928730039939,0.3060991195760313,0.12227274492470266,0.1448907141157997,0.13297245624148107,0.11353339822572872,0.15292576909292396
confidnet,do1,MCD-REN,rew2.2,2.0,0.023081000271794983,0.14940199864724735,0.2634359431794365,0.11620706009773632,0.14300601881135389,0.1331282224734395,0.1199410676866802,0.15664495934156006
confidnet,do1,MCD-REN,rew2.2,2.0,0.023081000271794983,0.14940199864724735,0.2634359431794365,0.11620706009773632,0.14300601881135389,0.1331282224734395,0.1199410676866802,0.15664495934156006
confidnet,do1,MCD-REN,rew2.2,2.23606797749979,0.023602404165953095,0.1394521563526391,0.3418667548515896,0.11199059646548679,0.12774189925096893,0.1214397536496262,0.10719275558806621,0.14289645462624642
confidnet,do1,MCD-REN,rew2.2,2.23606797749979,0.023602404165953095,0.1394521563526391,0.3418667548515896,0.11199059646548679,0.12774189925096893,0.1214397536496262,0.10719275558806621,0.14289645462624642
confidnet,do1,MCD-EMSR,rew2.2,1.0,0.027394759788565405,0.13012728349646932,0.28726599957923826,0.1074040908683054,0.1335229315119448,0.12143278464043555,0.0990511488532016,0.14493949776479184
confidnet,do1,MCD-EMSR,rew2.2,1.0,0.027394759788565405,0.13012728349646932,0.28726599957923826,0.1074040908683054,0.1335229315119448,0.12143278464043555,0.0990511488532016,0.14493949776479184
confidnet,do1,MCD-EMSR,rew2.2,1.4142135623730951,0.027675104946912124,0.1723621153221322,0.2977985115750393,0.13545463121438003,0.17360785916627422,0.15512239699950392,0.11776569754642138,0.16936638804481485
confidnet,do1,MCD-EMSR,rew2.2,1.4142135623730951,0.027675104946912124,0.1723621153221322,0.2977985115750393,0.13545463121438003,0.17360785916627422,0.15512239699950392,0.11776569754642138,0.16936638804481485
confidnet,do1,MCD-EMSR,rew2.2,1.7320508075688772,0.01784392093146851,0.14296967894781187,0.2974922637481193,0.11698126936732862,0.14479974888032576,0.12215841333350111,0.10577837688334653,0.1449271618086244
confidnet,do1,MCD-EMSR,rew2.2,1.7320508075688772,0.01784392093146851,0.14296967894781187,0.2974922637481193,0.11698126936732862,0.14479974888032576,0.12215841333350111,0.10577837688334653,0.1449271618086244
confidnet,do1,MCD-EMSR,rew2.2,2.0,0.023738568169249383,0.15024991775269927,0.26293909352609474,0.11014660524549814,0.1572227535453323,0.14210876232843278,0.0979867881989516,0.15054292619884205
confidnet,do1,MCD-EMSR,rew2.2,2.0,0.023738568169249383,0.15024991775269927,0.26293909352609474,0.11014660524549814,0.1572227535453323,0.14210876232843278,0.0979867881989516,0.15054292619884205
confidnet,do1,MCD-EMSR,rew2.2,2.23606797749979,0.020758530225362778,0.1259066364442423,0.3139668744912646,0.10303722811523172,0.12112277668302192,0.10866432747549169,0.09486689798513177,0.14117636997182106
