model,drop out,methods,reward,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do0,Confidence,rew2.2,0.18495609784335015,0.548700457524726,0.5514898070292258,0.46539587594818627,0.44676905347901397,0.4560179486188424,0.44040306799454454,0.4350383668883243,0.5366102574090095
confidnet,do0,MSR,rew2.2,0.18565875142968338,0.5452041846309797,0.545243703315627,0.46492670249600876,0.4495917063855613,0.45397478246099576,0.4384716107654734,0.43277491452200056,0.5295581601976597
confidnet,do0,PCE,rew2.2,0.1862077617822075,0.5461243536381881,0.5490355036521162,0.4740749758736674,0.4624873851151471,0.4661507800917343,0.4508324305118864,0.43506694950285674,0.5312958832148219
confidnet,do0,PE,rew2.2,0.1868721211278606,0.5417166921439186,0.5457857069015486,0.4562078819904796,0.44710565644672806,0.4459208356019541,0.429919725649767,0.42961316411688627,0.5229999209939384
confidnet,do0,GE,rew2.2,0.1882828141591714,0.5436226653201518,0.549086569549268,0.44608219306028224,0.4380422528288143,0.43318497992537913,0.4169837571489861,0.42975415718975035,0.5203980675643923
confidnet,do0,REN,rew2.2,0.18843813594444844,0.5478907517530649,0.5431749567867701,0.5292873574093075,0.495124018593474,0.5292351403224854,0.5187677966818888,0.42960702591358074,0.5468336528446598
confidnet,do0,CTMmeanOC,rew2.2,0.1884697859274664,0.5557812473946778,0.6074764694638449,0.5152407061348552,0.502740933856918,0.4965544202379165,0.48712023202744376,0.4470855659510242,0.5410407051706937
confidnet,do0,CTMmean,rew2.2,0.18859677765541547,0.5561393654798262,0.610241530461182,0.5155580575667509,0.5035157264306835,0.49659360474464387,0.48723840504464067,0.44753789379233133,0.5410486694531786
confidnet,do0,GEN,rew2.2,0.18864121371276682,0.5518959475122408,0.5607095546881524,0.4946848145488934,0.48086808359822236,0.4889952485221786,0.4741322435448264,0.444645305127492,0.542467546522239
confidnet,do0,CTM,rew2.2,0.1897195993564596,0.541786226934233,0.5617832209044679,0.47656123532924505,0.42006515187276217,0.45257429722444253,0.4413004828895543,0.4239174106471039,0.5148800566874787
confidnet,do0,fDBD,rew2.2,0.1900603885790149,0.565089232864364,0.6284716952965301,0.5174514858901339,0.5098408424718851,0.5022960985307219,0.48939635892698263,0.4550964243384158,0.5467356133224603
confidnet,do0,MLS,rew2.2,0.19363518489416442,0.544995406036177,0.5690218132657126,0.42176275417266174,0.40581121630726,0.39743555924104707,0.38414936030522107,0.4352308964051594,0.5123507025569418
confidnet,do0,NeCo,rew2.2,0.1936536607764817,0.5449048748180652,0.5690171372835918,0.42181833613411746,0.40596799084887997,0.39745965313509596,0.3841948116251922,0.43521040639336706,0.5122404437782337
confidnet,do0,KPCA RecError global,rew2.2,0.1960453257876897,0.5757724590434066,0.6938345094841571,0.5536988799545769,0.5659984366487792,0.5281386978883535,0.5215361131045141,0.47711623714790996,0.5579970465334598
confidnet,do1,NNGuide,rew2.2,0.2005613862228106,0.5237277239178482,0.48070264684882397,0.37461446230982676,0.402744851880823,0.3505968068699565,0.3416331784274832,0.40565607896018785,0.4871703913268061
confidnet,do0,pNML,rew2.2,0.2013789555580153,0.6014071278432581,0.7524500606392823,0.6121459846234046,0.6624114911804476,0.5999808103440978,0.5906265819077551,0.5222570616205308,0.5945675158082138
confidnet,do1,GradNorm,rew2.2,0.2023941596686715,0.5421355413589717,0.5191795096623226,0.3742105753358782,0.4422951036373175,0.3421309998060189,0.34097447477349707,0.43344324142066804,0.5118930091227937
confidnet,do1,Energy,rew2.2,0.20363828060482358,0.5303221996589979,0.524326094873427,0.3881285467059817,0.4151198476887319,0.35661211144521415,0.34973509818446613,0.4222376912460165,0.48738081238431813
confidnet,do1,PCA RecError global,rew2.2,0.2043481067619371,0.5954495974731289,0.6615686629031211,0.5603774154728561,0.5887046887062634,0.5554919406718013,0.5449996202611256,0.5002874487447219,0.6011547976921879
confidnet,do1,ViM,rew2.2,0.2086998436061057,0.5708151461947704,0.6883717302600885,0.5613814563497359,0.5369691820287145,0.5489256163728577,0.5305706500765007,0.4725500543078841,0.5435510119455247
confidnet,do1,Residual,rew2.2,0.21222446772889675,0.5893396655086873,0.7201402162577967,0.5935305111021378,0.5659698862975301,0.583221148120945,0.5637484084098713,0.4921226868894042,0.565468899464693
confidnet,do1,Maha,rew2.2,0.21349450317049895,0.5885736741925734,0.7137286536500443,0.5973974126876195,0.5715463946486059,0.5886353840994757,0.5685049376505509,0.48957212694830077,0.5673039840882448
devries,do0,PCE,rew2.2,0.1904679081945149,0.5322323558699943,0.4937538660221996,0.4360242970213178,0.3970842630767636,0.4142708552002029,0.4028342029394154,0.4113511958455579,0.5128183526805403
devries,do0,CTMmeanOC,rew2.2,0.19049120207429124,0.540993753264223,0.529048794095551,0.45094166689953574,0.43534526085191105,0.43035512067690657,0.420555046368399,0.42429361983601244,0.5250399242192448
devries,do0,CTMmean,rew2.2,0.1906215313538962,0.5413592734826603,0.5330911703160807,0.4505636256855331,0.43555232888394374,0.4293860261408228,0.4197560448747958,0.4245556103603125,0.5247148714796728
devries,do0,GEN,rew2.2,0.1911893940269929,0.5447886644385566,0.5159030804789901,0.47471213507517157,0.4488621354363972,0.46334073674466447,0.4504304267927791,0.4297565790219888,0.5327256439674073
devries,do0,PE,rew2.2,0.1919088914844073,0.5289264858951539,0.4954920474722503,0.4239339282277589,0.39103780803146043,0.4020369212107374,0.3908988540803186,0.4083911070619961,0.5060681779161443
devries,do0,fDBD,rew2.2,0.19248314965271635,0.5461215361469376,0.5554144559790443,0.439779803308933,0.4264933811768238,0.41399160114811356,0.40422659277058737,0.4268489818488456,0.5196829533163438
devries,do0,Confidence,rew2.2,0.1928955474700091,0.5514162441644093,0.4871047587513517,0.4168954642787819,0.4153935148760916,0.4095195135362535,0.39653516506090386,0.4432607739862,0.5402165770348661
devries,do0,GE,rew2.2,0.19337986771055582,0.5326847870460227,0.5042739771717043,0.42000407528167455,0.3877941992506962,0.39453126907421837,0.38399784061464237,0.412093324375307,0.5055669594032615
devries,do0,MSR,rew2.2,0.19350135663523166,0.5331011420594938,0.4937480668526371,0.44041955476796735,0.4010413402349541,0.41918348661602306,0.40743893348209126,0.41362782827811595,0.5152728255089034
devries,do0,CTM,rew2.2,0.1948246987214129,0.5434425448417438,0.5373685345985518,0.45524863258047166,0.37843682889172364,0.417269454277733,0.4106393208802929,0.41297336371962645,0.511678673228851
devries,do0,NNGuide,rew2.2,0.1949049071818947,0.5273694048190585,0.514464936750871,0.4012989903368447,0.3671040452206648,0.3667682445802144,0.3591886649302819,0.40910385333994814,0.49307269464994824
devries,do0,REN,rew2.2,0.1949211690480563,0.5468645798881159,0.49458196669159654,0.5078608340277735,0.4783537414036741,0.5121824715125376,0.49898219430329477,0.42410815978034433,0.5448249267712268
devries,do0,KPCA RecError global,rew2.2,0.1963393860037959,0.5434167797541647,0.6301515010231331,0.4586341064845077,0.46504429417668885,0.4147708249470471,0.41089947542764477,0.43489759922603904,0.5120066555044884
devries,do0,NeCo,rew2.2,0.19694653742041116,0.5344630162760171,0.5236687093264265,0.40624912333414,0.3649527596074317,0.3710153638809149,0.3622661633613561,0.4155862165027416,0.49831718525599805
devries,do0,MLS,rew2.2,0.19694747746362937,0.5345200168849646,0.5236159227594441,0.4061736097840208,0.36494614479179666,0.37097643105170797,0.36221280267187356,0.41563037927732527,0.4983941175555756
devries,do0,Energy,rew2.2,0.199162731124863,0.5382768458670163,0.5526131112516112,0.4111942044603295,0.37484923431627815,0.37407528445347693,0.36592292090956746,0.4250721262227176,0.49941829830065176
devries,do0,PCA RecError global,rew2.2,0.1992403066753878,0.5853236593563453,0.6440165471106789,0.4435221623497857,0.5107570465754354,0.4355588977581279,0.42246344132146285,0.4873283261952509,0.5724086792589387
