model,drop out,methods,reward,run,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-MSR,rew2.2,1,0.0724625929592948,0.3688268950355713,0.4557614934258209,0.2965703619903634,0.3155671428261183,0.2729409838746554,0.264610555804341,0.2732562604248145,0.355966537419295
confidnet,do1,MCD-MSR,rew2.2,2,0.0713080376984194,0.363590197931032,0.4447420784433714,0.3020655294416325,0.3121646171487283,0.274208472726301,0.2671640713727037,0.2722015834729189,0.3552390533253655
confidnet,do1,MCD-MSR,rew2.2,3,0.0712651857249727,0.3831303722642843,0.5336912808387085,0.2987855850058374,0.3617590104998014,0.2612645890908863,0.2583021194207242,0.2887203010417805,0.3730747114107457
confidnet,do1,MCD-MSR,rew2.2,4,0.0699498051609265,0.3797834012922381,0.5667565939032596,0.2877390629601927,0.3419555788991343,0.269164696505348,0.2584504943595609,0.2925848260133112,0.3660423237716964
confidnet,do1,MCD-MSR,rew2.2,5,0.0722146609667903,0.3761665266930771,0.4791450822205241,0.2804586174219554,0.3514637344676965,0.2510139300900803,0.2400222523026476,0.2779233306207673,0.3621163832424484
confidnet,do1,MCD-EGEN,rew2.2,1,0.0725967994634559,0.3839421934112889,0.357826442260753,0.3061676975457796,0.3112989748536486,0.3048595357790986,0.2891770125371466,0.2591805915637005,0.3793127012945897
confidnet,do1,MCD-EGEN,rew2.2,2,0.0727165961007331,0.3814695895731344,0.38932407875647,0.3218364345661356,0.3080551479130213,0.3157009783390465,0.2991295703788175,0.2657540893842889,0.3819557393388253
confidnet,do1,MCD-EGEN,rew2.2,3,0.0714261765652771,0.3808524942094536,0.4412234673798688,0.2595329147159285,0.3147111211935824,0.2481180784610897,0.2346214181151933,0.2508046498187513,0.374899280124785
confidnet,do1,MCD-EGEN,rew2.2,4,0.0716254583932511,0.3803155707181446,0.499372982795166,0.2515543627078995,0.2982532323570732,0.2558732830012899,0.2365150192004282,0.2622564704396561,0.3725565183553291
confidnet,do1,MCD-EGEN,rew2.2,5,0.072002271157538,0.3629758959186547,0.3463030889731468,0.2042318339667719,0.2985375199821375,0.1973396258713202,0.1795056039164588,0.2298233421736447,0.3529873546159033
confidnet,do1,MCD-PCE,rew2.2,1,0.0738880669065561,0.3773652359838444,0.4626785814180261,0.312205554926595,0.3228061377565378,0.2918081583671406,0.282328786457058,0.2780155013437155,0.3648681333878086
confidnet,do1,MCD-PCE,rew2.2,2,0.0730114743065933,0.3560024153080507,0.4360009606127289,0.2855609920630627,0.2942909577386112,0.2509816335990039,0.2467957226835222,0.268198861731834,0.3437321259710151
confidnet,do1,MCD-PCE,rew2.2,3,0.0723280937339621,0.3745421457235869,0.5281211968359818,0.2687051793488428,0.3429889387845339,0.2189036543071514,0.2205107703486607,0.2835288170528167,0.3594252476374102
confidnet,do1,MCD-PCE,rew2.2,4,0.0708940460269659,0.3687666214713158,0.5690173993896607,0.2559860567606585,0.3168715343014949,0.2290549833294909,0.2217387833688388,0.2866611000946687,0.3500856226706673
confidnet,do1,MCD-PCE,rew2.2,5,0.0725740696165878,0.3598654152799727,0.4404599876658608,0.2529416847551261,0.3233241814504684,0.220007230768809,0.2112300724487108,0.2643484844931477,0.3414593331338673
confidnet,do1,MCD-GEN,rew2.2,1,0.0753984346000103,0.4263126728483694,0.5387114279989533,0.4070750144514481,0.4141057811515251,0.4083143710844071,0.3877788687846435,0.3200329029553265,0.4283519479457678
confidnet,do1,MCD-GEN,rew2.2,2,0.0733542332828722,0.4153119190346375,0.5185736877839985,0.4001370406168267,0.3981835573604739,0.4043666486110939,0.3830797038087548,0.3099216406724598,0.4196536764612041
confidnet,do1,MCD-GEN,rew2.2,3,0.0717830651271343,0.4057228240133319,0.5330761455677567,0.383113884043342,0.4029023393274815,0.3876417943695649,0.3677703304633919,0.3015647476596335,0.4103004014520668
confidnet,do1,MCD-GEN,rew2.2,4,0.0713869035066674,0.4107856864058988,0.5619745933338227,0.3801128353413288,0.3949367008924612,0.384707848191299,0.3635963049579783,0.3097319653987808,0.4124276546058255
confidnet,do1,MCD-GEN,rew2.2,5,0.0731138146950716,0.3947542157309892,0.4934408022432754,0.3499368765406934,0.3946187674651859,0.3630989032167027,0.3413321658294559,0.2894077515642332,0.3979803081265727
confidnet,do1,MCD-EMSR,rew2.2,1,0.0742147151380937,0.3841052146997697,0.433012122468657,0.3215741160561522,0.3273825652256915,0.3121141826851112,0.2990469453589934,0.2752322213001574,0.3759379905643851
