model,drop out,methods,reward,run,test,cifar10,svhn,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,Confidence,rew2.2,1,0.3680369074393945,0.4379728403416248,0.4276334034251528,0.3584232001604461,0.4006766123576253,0.3845212270937491,0.3845349975432974,0.4396503109320733
confidnet,do1,Confidence,rew2.2,1,0.3680369074393945,0.4379728403416248,0.4276334034251528,0.3584232001604461,0.4006766123576253,0.3845212270937491,0.3845349975432974,0.4396503109320733
confidnet,do1,Confidence,rew2.2,2,0.3625985355403335,0.4337209731970415,0.4683695796956674,0.3618415430203864,0.4225399486427092,0.4063486812798333,0.3881030017999912,0.4310499957914967
confidnet,do1,Confidence,rew2.2,2,0.3625985355403335,0.4337209731970415,0.4683695796956674,0.3618415430203864,0.4225399486427092,0.4063486812798333,0.3881030017999912,0.4310499957914967
confidnet,do1,Confidence,rew2.2,3,0.3644089932646033,0.435830467501329,0.4739719113328134,0.3480202113682452,0.4061244831497747,0.3836381526925534,0.3866608402566072,0.4386747127757147
confidnet,do1,Confidence,rew2.2,3,0.3644089932646033,0.435830467501329,0.4739719113328134,0.3480202113682452,0.4061244831497747,0.3836381526925534,0.3866608402566072,0.4386747127757147
confidnet,do1,Confidence,rew2.2,4,0.3644082292963293,0.4348849970814122,0.4309002858042147,0.3438850117490891,0.3606900510829282,0.3565827062398581,0.3841536336342745,0.4340965873239935
confidnet,do1,Confidence,rew2.2,4,0.3644082292963293,0.4348849970814122,0.4309002858042147,0.3438850117490891,0.3606900510829282,0.3565827062398581,0.3841536336342745,0.4340965873239935
confidnet,do1,Confidence,rew2.2,5,0.3605884875980817,0.4274244101820714,0.3754003084631618,0.3691732231139449,0.4137872231301627,0.3889028056572299,0.3816168339839316,0.4263877809313103
confidnet,do1,Confidence,rew2.2,5,0.3605884875980817,0.4274244101820714,0.3754003084631618,0.3691732231139449,0.4137872231301627,0.3889028056572299,0.3816168339839316,0.4263877809313103
confidnet,do0,CTM,rew2.2,1,0.3641009139251188,0.4485997109077868,0.3763359124623097,0.353161465369416,0.3611942079291791,0.3659538854816379,0.3561023970593017,0.4500433741351781
confidnet,do0,CTM,rew2.2,1,0.3641009139251188,0.4485997109077868,0.3763359124623097,0.353161465369416,0.3611942079291791,0.3659538854816379,0.3561023970593017,0.4500433741351781
confidnet,do0,CTM,rew2.2,2,0.3691617186628415,0.4569685560764155,0.3691042538145385,0.3835124865007538,0.386357589173621,0.3815027441583839,0.359392759739269,0.4509542173316342
confidnet,do0,CTM,rew2.2,2,0.3691617186628415,0.4569685560764155,0.3691042538145385,0.3835124865007538,0.386357589173621,0.3815027441583839,0.359392759739269,0.4509542173316342
confidnet,do0,CTM,rew2.2,3,0.3598438714369905,0.4540596486126207,0.3851814104824592,0.3753246795700045,0.3654998925120842,0.3696561403429867,0.3531189697959032,0.4559425060777666
confidnet,do0,CTM,rew2.2,3,0.3598438714369905,0.4540596486126207,0.3851814104824592,0.3753246795700045,0.3654998925120842,0.3696561403429867,0.3531189697959032,0.4559425060777666
confidnet,do0,CTM,rew2.2,4,0.3582931098850456,0.4441158095381268,0.3504127950531097,0.3619839773111585,0.323275774950742,0.3231153623850162,0.3470956290324579,0.4427053018818371
confidnet,do0,CTM,rew2.2,4,0.3582931098850456,0.4441158095381268,0.3504127950531097,0.3619839773111585,0.323275774950742,0.3231153623850162,0.3470956290324579,0.4427053018818371
confidnet,do0,CTM,rew2.2,5,0.3738998022317504,0.45885213022331,0.4331784786914264,0.3996152222441799,0.3767261983838209,0.3722538162341623,0.3707561911557211,0.4621854679152216
confidnet,do0,CTM,rew2.2,5,0.3738998022317504,0.45885213022331,0.4331784786914264,0.3996152222441799,0.3767261983838209,0.3722538162341623,0.3707561911557211,0.4621854679152216
confidnet,do1,MSR,rew2.2,1,0.3658936232050535,0.429072673356649,0.4670264355813641,0.3496090752415136,0.3769029356892125,0.3696888981384682,0.3953129595640551,0.4461613208599354
